,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,HOUSTON_ACTION,BROOKLYN_SCORE,HOUSTON_SCORE
386,4,8:08.0,J. Allen misses 2-pt dunk from 4 ft (block by N. Hilário),,97,103
387,4,8:07.0,,Defensive rebound by J. Harden,97,103
388,4,7:55.0,,J. Harden makes 2-pt layup from 3 ft,97,105
389,4,7:41.0,Offensive foul by S. Dinwiddie (drawn by P. Tucker),,97,105
390,4,7:41.0,Turnover by S. Dinwiddie (offensive foul),,97,105
391,4,7:41.0,,G. Clark enters the game for N. Hilário,97,105
392,4,7:39.0,Technical foul by D. Russell,,97,105
393,4,7:39.0,,J. Harden makes technical free throw,97,106
394,4,7:21.0,,J. Harden misses 3-pt jump shot from 27 ft,97,106
395,4,7:20.0,Defensive rebound by S. Dinwiddie,,97,106
396,4,7:12.0,Turnover by D. Russell (bad pass; steal by P. Tucker),,97,106
397,4,7:01.0,,A. Rivers makes 2-pt layup from 3 ft,97,108
398,4,7:01.0,Brooklyn full timeout,,97,108
399,4,7:01.0,R. Kurucs enters the game for D. Russell,,97,108
400,4,6:43.0,J. Harris misses 2-pt jump shot from 5 ft,,97,108
401,4,6:42.0,,Defensive rebound by G. Clark,97,108
402,4,6:36.0,,Shooting foul by J. Allen (drawn by J. Harden),97,108
403,4,6:36.0,,J. Harden makes free throw 1 of 2,97,109
404,4,6:36.0,,J. Harden makes free throw 2 of 2,97,110
405,4,6:23.0,S. Dinwiddie misses 2-pt jump shot from 4 ft,,97,110
406,4,6:22.0,Offensive rebound by J. Allen,,97,110
407,4,6:21.0,J. Allen makes 2-pt layup from 1 ft,,99,110
408,4,5:56.0,,A. Rivers makes 2-pt layup from 3 ft,99,112
409,4,5:50.0,S. Dinwiddie makes 2-pt layup from 1 ft,,101,112
410,4,5:34.0,,A. Rivers makes 3-pt jump shot from 27 ft,101,115
411,4,5:24.0,J. Harris misses 3-pt jump shot from 27 ft,,101,115
412,4,5:23.0,,Defensive rebound by A. Rivers,101,115
413,4,5:13.0,,J. Harden misses 3-pt jump shot from 32 ft,101,115
414,4,5:11.0,Defensive rebound by J. Allen,,101,115
415,4,5:04.0,D. Carroll misses 2-pt layup from 3 ft,,101,115
416,4,5:03.0,Offensive rebound by J. Allen,,101,115
417,4,4:58.0,S. Dinwiddie makes 2-pt layup from 2 ft (assist by R. Kurucs),,103,115
418,4,4:32.0,,G. Clark misses 3-pt jump shot from 23 ft,103,115
419,4,4:30.0,Defensive rebound by J. Allen,,103,115
420,4,4:26.0,R. Kurucs makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,105,115
421,4,4:25.0,,Houston full timeout,105,115
422,4,4:25.0,,J. Nunnally enters the game for G. Clark,105,115
423,4,4:25.0,,Violation by Team (delay of game),105,115
424,4,4:11.0,,Personal foul by R. Kurucs (drawn by J. Harden),105,115
425,4,4:01.0,,J. Harden makes 3-pt jump shot from 26 ft,105,118
426,4,3:47.0,J. Allen makes 2-pt dunk from 3 ft (assist by S. Dinwiddie),,107,118
427,4,3:32.0,,A. Rivers misses 2-pt layup from 2 ft,107,118
428,4,3:31.0,Defensive rebound by J. Allen,,107,118
429,4,3:24.0,D. Carroll makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),,110,118
430,4,3:00.0,,J. Harden makes 3-pt jump shot from 27 ft,110,121
431,4,2:47.0,S. Dinwiddie makes 2-pt jump shot from 10 ft,,112,121
432,4,2:47.0,Shooting foul by A. Rivers (drawn by S. Dinwiddie),,112,121
433,4,2:47.0,S. Dinwiddie makes free throw 1 of 1,,113,121
434,4,2:29.0,,J. Nunnally makes 3-pt jump shot from 23 ft (assist by A. Rivers),113,124
435,4,2:16.0,J. Allen makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),,115,124
436,4,1:56.0,,J. Nunnally misses 3-pt jump shot from 23 ft,115,124
437,4,1:55.0,Defensive rebound by R. Kurucs,,115,124
438,4,1:50.0,S. Dinwiddie misses 3-pt jump shot from 28 ft,,115,124
439,4,1:48.0,Offensive rebound by D. Carroll,,115,124
440,4,1:45.0,D. Carroll makes 2-pt layup from 2 ft,,117,124
441,4,1:36.0,,Offensive foul by J. Harden (drawn by D. Carroll),117,124
442,4,1:36.0,,Turnover by J. Harden (offensive foul),117,124
443,4,1:29.0,S. Dinwiddie makes 2-pt layup from 1 ft,,119,124
444,4,1:09.0,,P. Tucker makes 3-pt jump shot from 27 ft (assist by A. Rivers),119,127
445,4,1:02.0,Personal foul by A. Rivers (drawn by D. Carroll),,119,127
446,4,1:02.0,D. Carroll makes free throw 1 of 2,,120,127
447,4,1:02.0,D. Carroll makes free throw 2 of 2,,121,127
448,4,0:40.0,,A. Rivers misses 3-pt jump shot from 29 ft,121,127
449,4,0:39.0,Defensive rebound by J. Allen,,121,127
450,4,0:34.0,Personal foul by J. Nunnally (drawn by J. Harris),,121,127
451,4,0:34.0,J. Harris misses free throw 1 of 2,,121,127
452,4,0:34.0,Offensive rebound by Team,,121,127
453,4,0:34.0,J. Harris makes free throw 2 of 2,,122,127
454,4,0:32.0,,Personal foul by R. Kurucs (drawn by J. Harden),122,127
455,4,0:28.0,,Personal take foul by S. Dinwiddie (drawn by P. Tucker),122,127
456,4,0:28.0,,P. Tucker misses free throw 1 of 2,122,127
457,4,0:28.0,,Offensive rebound by Team,122,127
458,4,0:28.0,,N. Hilário enters the game for J. Nunnally,122,127
459,4,0:28.0,,P. Tucker makes free throw 2 of 2,122,128
460,4,0:28.0,Brooklyn full timeout,,122,128
461,4,0:28.0,T. Graham enters the game for J. Allen,,122,128
462,4,0:26.0,S. Dinwiddie makes 3-pt jump shot from 28 ft (assist by J. Harris),,125,128
463,4,0:25.0,,Personal take foul by S. Dinwiddie (drawn by J. Harden),125,128
464,4,0:25.0,,J. Harden makes free throw 1 of 2,125,129
465,4,0:25.0,J. Allen enters the game for T. Graham,,125,129
466,4,0:25.0,,J. Harden misses free throw 2 of 2,125,129
467,4,0:25.0,Defensive rebound by J. Allen,,125,129
468,4,0:25.0,Brooklyn full timeout,,125,129
469,4,0:25.0,T. Graham enters the game for J. Allen,,125,129
470,4,0:21.0,S. Dinwiddie makes 3-pt jump shot from 27 ft,,128,129
471,4,0:15.0,,Personal take foul by R. Kurucs (drawn by P. Tucker),128,129
472,4,0:15.0,J. Allen enters the game for R. Kurucs,,128,129
473,4,0:15.0,,P. Tucker misses free throw 1 of 2,128,129
474,4,0:15.0,,Offensive rebound by Team,128,129
475,4,0:15.0,,P. Tucker misses free throw 2 of 2,128,129
476,4,0:14.0,,Offensive rebound by J. Harden,128,129
477,4,0:12.0,,Shooting foul by D. Carroll (drawn by J. Harden),128,129
478,4,0:12.0,,J. Harden makes free throw 1 of 2,128,130
479,4,0:12.0,,J. Harden makes free throw 2 of 2,128,131
480,4,0:08.0,S. Dinwiddie makes 3-pt jump shot from 28 ft,,131,131
481,4,0:00.0,,J. Harden misses 3-pt jump shot from 28 ft,131,131
482,4,0:00.0,,Offensive rebound by Team,131,131
483,1OT,4:41.0,J. Harris misses 2-pt jump shot from 8 ft,,131,131
484,1OT,4:40.0,,Defensive rebound by J. Harden,131,131
485,1OT,4:22.0,,A. Rivers makes 3-pt jump shot from 25 ft,131,134
486,1OT,4:02.0,S. Dinwiddie makes 2-pt layup from 3 ft,,133,134
487,1OT,3:40.0,,P. Tucker misses 3-pt jump shot from 23 ft,133,134
488,1OT,3:39.0,Defensive rebound by D. Carroll,,133,134
489,1OT,3:27.0,T. Graham misses 2-pt layup from 3 ft,,133,134
490,1OT,3:26.0,,Defensive rebound by P. Tucker,133,134
491,1OT,3:16.0,,J. Harden makes 2-pt jump shot from 5 ft,133,136
492,1OT,3:16.0,,Shooting foul by T. Graham (drawn by J. Harden),133,136
493,1OT,3:16.0,,J. Harden misses free throw 1 of 1,133,136
494,1OT,3:16.0,Defensive rebound by J. Allen,,133,136
495,1OT,2:53.0,S. Dinwiddie makes 2-pt layup from 2 ft (assist by J. Harris),,135,136
496,1OT,2:33.0,,Shooting foul by J. Harris (drawn by J. Harden),135,136
497,1OT,2:33.0,,J. Harden makes free throw 1 of 3,135,137
498,1OT,2:33.0,,J. Harden makes free throw 2 of 3,135,138
499,1OT,2:33.0,,J. Harden makes free throw 3 of 3,135,139
500,1OT,2:22.0,S. Dinwiddie misses 2-pt hook shot from 5 ft (block by P. Tucker),,135,139
501,1OT,2:20.0,,Defensive rebound by P. Tucker,135,139
502,1OT,1:58.0,,J. Harden misses 3-pt jump shot from 30 ft,135,139
503,1OT,1:56.0,Defensive rebound by S. Dinwiddie,,135,139
504,1OT,1:50.0,Turnover by S. Dinwiddie (bad pass),,135,139
505,1OT,1:28.0,,J. Nunnally makes 3-pt jump shot from 24 ft (assist by J. Harden),135,142
506,1OT,1:28.0,Brooklyn full timeout,,135,142
507,1OT,1:12.0,T. Graham makes 3-pt jump shot from 22 ft (assist by S. Dinwiddie),,138,142
508,1OT,0:50.0,,J. Nunnally misses 2-pt layup from 3 ft (block by J. Allen),138,142
509,1OT,0:49.0,,Offensive rebound by P. Tucker,138,142
510,1OT,0:47.0,,P. Tucker misses 2-pt jump shot from 13 ft,138,142
511,1OT,0:47.0,,Offensive rebound by Team,138,142
512,1OT,0:47.0,,Turnover by Team (shot clock),138,142
513,1OT,0:40.0,J. Allen makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,140,142
514,1OT,0:40.0,Shooting foul by G. Green (drawn by J. Allen),,140,142
515,1OT,0:40.0,J. Allen misses free throw 1 of 1,,140,142
516,1OT,0:39.0,Offensive rebound by T. Graham,,140,142
517,1OT,0:28.0,S. Dinwiddie makes 2-pt jump shot from 5 ft,,142,142
518,1OT,0:28.0,Shooting foul by P. Tucker (drawn by S. Dinwiddie),,142,142
519,1OT,0:28.0,S. Dinwiddie makes free throw 1 of 1,,143,142
520,1OT,0:06.0,,A. Rivers misses 3-pt jump shot from 29 ft,143,142
521,1OT,0:05.0,Defensive rebound by J. Allen,,143,142
522,1OT,0:01.0,Personal take foul by G. Green (drawn by J. Harris),,143,142
523,1OT,0:01.0,J. Harris makes free throw 1 of 2,,144,142
524,1OT,0:01.0,J. Harris makes free throw 2 of 2,,145,142
525,1OT,0:01.0,,Houston full timeout,145,142
526,1OT,0:01.0,,G. Clark enters the game for J. Nunnally,145,142
527,1OT,0:00.0,,G. Green misses 3-pt jump shot from 22 ft,145,142
528,1OT,0:00.0,,Offensive rebound by Team,145,142
