,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
390,4,2:55.0,A. Horford makes 2-pt jump shot from 18 ft (assist by K. Irving),,98,91
391,4,2:40.0,,D. Sabonis misses 2-pt jump shot from 19 ft,98,91
392,4,2:37.0,Defensive rebound by J. Brown,,98,91
393,4,2:36.0,Personal take foul by D. Sabonis (drawn by J. Brown),,98,91
394,4,2:36.0,,T. Young enters the game for D. Sabonis,98,91
395,4,2:13.0,J. Tatum misses 2-pt jump shot from 16 ft,,98,91
396,4,2:11.0,,Defensive rebound by Team,98,91
397,4,2:11.0,Loose ball foul by J. Brown (drawn by T. Young),,98,91
398,4,2:11.0,,T. Young misses free throw 1 of 2,98,91
399,4,2:11.0,,Offensive rebound by Team,98,91
400,4,2:11.0,,T. Young makes free throw 2 of 2,98,92
401,4,1:52.0,Personal foul by M. Turner (drawn by K. Irving),,98,92
402,4,1:49.0,,Violation by Team (kicked ball),98,92
403,4,1:36.0,K. Irving misses 2-pt jump shot from 12 ft,,98,92
404,4,1:34.0,Offensive rebound by G. Hayward,,98,92
405,4,1:34.0,G. Hayward makes 2-pt layup at rim,,100,92
406,4,1:24.0,,T. Young makes 2-pt jump shot from 10 ft (assist by B. Bogdanović),100,94
407,4,1:21.0,Personal foul by T. Young (drawn by J. Tatum),,100,94
408,4,1:21.0,J. Tatum misses free throw 1 of 2,,100,94
409,4,1:21.0,Offensive rebound by Team,,100,94
410,4,1:21.0,J. Tatum misses free throw 2 of 2,,100,94
411,4,1:19.0,,Defensive rebound by T. Young,100,94
412,4,1:09.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,100,94
413,4,1:05.0,Defensive rebound by J. Tatum,,100,94
414,4,0:47.0,Shooting foul by M. Turner (drawn by K. Irving),,100,94
415,4,0:47.0,K. Irving makes free throw 1 of 2,,101,94
416,4,0:47.0,K. Irving makes free throw 2 of 2,,102,94
417,4,0:47.0,,Indiana full timeout,102,94
418,4,0:47.0,,T. Evans enters the game for D. Collison,102,94
419,4,0:43.0,,T. Evans misses 3-pt jump shot from 29 ft,102,94
420,4,0:41.0,Defensive rebound by Team,,102,94
421,4,0:22.0,Personal foul by M. Turner (drawn by A. Horford),,102,94
422,4,0:22.0,A. Horford misses free throw 1 of 2,,102,94
423,4,0:22.0,Offensive rebound by Team,,102,94
424,4,0:22.0,A. Horford makes free throw 2 of 2,,103,94
425,4,0:22.0,,Indiana full timeout,103,94
426,4,0:22.0,,D. Collison enters the game for T. Young,103,94
427,4,0:14.0,,D. Collison makes 2-pt jump shot from 13 ft,103,96
428,4,0:12.0,Personal take foul by D. Collison (drawn by J. Tatum),,103,96
429,4,0:12.0,J. Tatum misses free throw 1 of 2,,103,96
430,4,0:12.0,Offensive rebound by Team,,103,96
431,4,0:12.0,J. Tatum makes free throw 2 of 2,,104,96
432,4,0:08.0,,D. Collison misses 3-pt jump shot from 29 ft,104,96
433,4,0:04.0,Defensive rebound by J. Brown,,104,96
