,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
386,4,9:46.0,,Technical foul by G. Harris,82,93
387,4,9:46.0,Technical foul by N. Noel,,82,93
388,4,9:41.0,,I. Thomas makes 2-pt jump shot from 9 ft,82,95
389,4,9:41.0,,Shooting foul by R. Felton (drawn by I. Thomas),82,95
390,4,9:41.0,,I. Thomas misses free throw 1 of 1,82,95
391,4,9:39.0,Defensive rebound by P. George,,82,95
392,4,9:29.0,P. George misses 2-pt jump shot from 22 ft,,82,95
393,4,9:27.0,Offensive rebound by N. Noel,,82,95
394,4,9:27.0,N. Noel makes 2-pt layup from 1 ft,,84,95
395,4,9:27.0,Shooting foul by M. Plumlee (drawn by N. Noel),,84,95
396,4,9:27.0,N. Noel misses free throw 1 of 1,,84,95
397,4,9:24.0,Offensive rebound by P. George,,84,95
398,4,9:20.0,P. George makes 3-pt jump shot from 24 ft (assist by M. Morris),,87,95
399,4,9:18.0,,Denver full timeout,87,95
400,4,9:18.0,,P. Millsap enters the game for T. Craig,87,95
401,4,9:08.0,,Turnover by I. Thomas (bad pass),87,95
402,4,8:55.0,N. Noel makes 2-pt dunk from 1 ft (assist by D. Schröder),,89,95
403,4,8:38.0,,Turnover by I. Thomas (out of bounds lost ball),89,95
404,4,8:38.0,,N. Jokić enters the game for M. Morris,89,95
405,4,8:38.0,,J. Murray enters the game for M. Plumlee,89,95
406,4,8:26.0,P. George misses 2-pt layup from 3 ft (block by P. Millsap),,89,95
407,4,8:23.0,,Defensive rebound by G. Harris,89,95
408,4,8:23.0,,Personal take foul by N. Noel (drawn by G. Harris),89,95
409,4,8:23.0,,G. Harris makes free throw 1 of 2,89,96
410,4,8:23.0,R. Westbrook enters the game for R. Felton,,89,96
411,4,8:23.0,,G. Harris makes free throw 2 of 2,89,97
412,4,8:14.0,M. Morris misses 3-pt jump shot from 22 ft,,89,97
413,4,8:11.0,,Defensive rebound by J. Murray,89,97
414,4,7:54.0,,Turnover by N. Jokić (lost ball; steal by P. George),89,97
415,4,7:43.0,M. Morris makes 3-pt jump shot from 25 ft (assist by N. Noel),,92,97
416,4,7:21.0,,Turnover by N. Jokić (lost ball; steal by P. George),92,97
417,4,7:17.0,P. George makes 2-pt layup from 2 ft,,94,97
418,4,7:17.0,,Denver full timeout,94,97
419,4,7:17.0,,W. Barton enters the game for G. Harris,94,97
420,4,7:17.0,,M. Beasley enters the game for I. Thomas,94,97
421,4,7:07.0,,Offensive foul by J. Murray (drawn by N. Noel),94,97
422,4,7:07.0,,Turnover by J. Murray (offensive foul),94,97
423,4,6:59.0,Personal foul by J. Murray (drawn by D. Schröder),,94,97
424,4,6:49.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by P. George),,97,97
425,4,6:22.0,,W. Barton misses 2-pt jump shot from 7 ft,97,97
426,4,6:20.0,Defensive rebound by R. Westbrook,,97,97
427,4,6:08.0,Personal foul by J. Murray (drawn by N. Noel),,97,97
428,4,6:02.0,R. Westbrook makes 3-pt jump shot from 27 ft (assist by D. Schröder),,100,97
429,4,5:53.0,,Personal foul by N. Noel (drawn by N. Jokić),100,97
430,4,5:53.0,,N. Jokić misses free throw 1 of 2,100,97
431,4,5:53.0,,Offensive rebound by Team,100,97
432,4,5:53.0,,N. Jokić misses free throw 2 of 2,100,97
433,4,5:50.0,,Offensive rebound by P. Millsap,100,97
434,4,5:43.0,,Personal foul by D. Schröder (drawn by P. Millsap),100,97
435,4,5:43.0,,P. Millsap makes free throw 1 of 2,100,98
436,4,5:43.0,,P. Millsap makes free throw 2 of 2,100,99
437,4,5:34.0,D. Schröder misses 2-pt layup from 2 ft,,100,99
438,4,5:32.0,,Defensive rebound by P. Millsap,100,99
439,4,5:26.0,,J. Murray makes 3-pt jump shot from 23 ft (assist by P. Millsap),100,102
440,4,5:25.0,Oklahoma City full timeout,,100,102
441,4,5:18.0,Personal foul by M. Beasley (drawn by N. Noel),,100,102
442,4,5:18.0,N. Noel makes free throw 1 of 2,,101,102
443,4,5:18.0,J. Grant enters the game for M. Morris,,101,102
444,4,5:18.0,N. Noel misses free throw 2 of 2,,101,102
445,4,5:18.0,,Defensive rebound by N. Jokić,101,102
446,4,5:00.0,,N. Jokić misses 2-pt hook shot from 3 ft (block by N. Noel),101,102
447,4,4:57.0,,Offensive rebound by P. Millsap,101,102
448,4,4:56.0,,P. Millsap makes 2-pt layup from 1 ft,101,104
449,4,4:45.0,P. George misses 2-pt jump shot from 8 ft,,101,104
450,4,4:43.0,,Defensive rebound by N. Jokić,101,104
451,4,4:35.0,,P. Millsap misses 2-pt layup from 2 ft (block by J. Grant),101,104
452,4,4:35.0,,Offensive rebound by Team,101,104
453,4,4:35.0,,G. Harris enters the game for M. Beasley,101,104
454,4,4:20.0,,N. Jokić misses 2-pt jump shot from 5 ft,101,104
455,4,4:19.0,,Offensive rebound by P. Millsap,101,104
456,4,4:19.0,,Shooting foul by J. Grant (drawn by P. Millsap),101,104
457,4,4:19.0,,P. Millsap misses free throw 1 of 2,101,104
458,4,4:19.0,,Offensive rebound by Team,101,104
459,4,4:19.0,,P. Millsap makes free throw 2 of 2,101,105
460,4,4:09.0,Personal foul by W. Barton (drawn by P. George),,101,105
461,4,4:09.0,P. George makes free throw 1 of 2,,102,105
462,4,4:09.0,P. George makes free throw 2 of 2,,103,105
463,4,3:45.0,,J. Murray misses 2-pt layup from 2 ft,103,105
464,4,3:44.0,Defensive rebound by R. Westbrook,,103,105
465,4,3:37.0,Shooting foul by G. Harris (drawn by R. Westbrook),,103,105
466,4,3:37.0,R. Westbrook misses free throw 1 of 2,,103,105
467,4,3:37.0,Offensive rebound by Team,,103,105
468,4,3:37.0,R. Westbrook makes free throw 2 of 2,,104,105
469,4,3:21.0,,Personal foul by N. Noel (drawn by N. Jokić),104,105
470,4,3:21.0,S. Adams enters the game for N. Noel,,104,105
471,4,3:21.0,,N. Jokić makes free throw 1 of 2,104,106
472,4,3:21.0,,N. Jokić makes free throw 2 of 2,104,107
473,4,3:09.0,Turnover by P. George (bad pass; steal by G. Harris),,104,107
474,4,2:49.0,,J. Murray misses 2-pt jump shot from 4 ft,104,107
475,4,2:49.0,Defensive rebound by Team,,104,107
476,4,2:35.0,Turnover by S. Adams (bad pass),,104,107
477,4,2:15.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by N. Jokić),104,110
478,4,1:54.0,R. Westbrook makes 2-pt layup from 1 ft,,106,110
479,4,1:36.0,,N. Jokić makes 2-pt layup from 1 ft (assist by J. Murray),106,112
480,4,1:28.0,Personal foul by N. Jokić (drawn by P. George),,106,112
481,4,1:28.0,P. George makes free throw 1 of 2,,107,112
482,4,1:28.0,P. George makes free throw 2 of 2,,108,112
483,4,1:16.0,,Personal foul by J. Grant (drawn by N. Jokić),108,112
484,4,1:16.0,,N. Jokić makes free throw 1 of 2,108,113
485,4,1:16.0,,N. Jokić makes free throw 2 of 2,108,114
486,4,1:09.0,Turnover by R. Westbrook (out of bounds lost ball),,108,114
487,4,1:03.0,,Personal foul by J. Grant (drawn by N. Jokić),108,114
488,4,1:03.0,,N. Jokić makes free throw 1 of 2,108,115
489,4,1:03.0,,N. Jokić makes free throw 2 of 2,108,116
490,4,0:52.0,P. George misses 3-pt jump shot from 25 ft,,108,116
491,4,0:51.0,,Defensive rebound by Team,108,116
492,4,0:44.0,,Personal foul by R. Westbrook (drawn by N. Jokić),108,116
493,4,0:44.0,,N. Jokić makes free throw 1 of 2,108,117
494,4,0:44.0,,N. Jokić misses free throw 2 of 2,108,117
495,4,0:43.0,Defensive rebound by R. Westbrook,,108,117
496,4,0:36.0,D. Schröder misses 3-pt jump shot from 26 ft,,108,117
497,4,0:35.0,,Defensive rebound by W. Barton,108,117
498,4,0:35.0,,Personal take foul by S. Adams (drawn by W. Barton),108,117
499,4,0:35.0,,W. Barton makes free throw 1 of 2,108,118
500,4,0:35.0,,W. Barton makes free throw 2 of 2,108,119
501,4,0:35.0,Oklahoma City full timeout,,108,119
502,4,0:33.0,P. George misses 3-pt jump shot from 26 ft,,108,119
503,4,0:28.0,Offensive rebound by S. Adams,,108,119
504,4,0:25.0,J. Grant makes 2-pt layup from 2 ft (assist by D. Schröder),,110,119
505,4,0:23.0,,Personal take foul by R. Westbrook (drawn by W. Barton),110,119
506,4,0:23.0,,W. Barton makes free throw 1 of 2,110,120
507,4,0:23.0,,J. Vanderbilt enters the game for N. Jokić,110,120
508,4,0:23.0,,W. Barton makes free throw 2 of 2,110,121
509,4,0:22.0,Personal foul by W. Barton (drawn by P. George),,110,121
510,4,0:22.0,P. George makes free throw 1 of 2,,111,121
511,4,0:22.0,,T. Lydon enters the game for P. Millsap,111,121
512,4,0:22.0,P. George makes free throw 2 of 2,,112,121
513,4,0:13.0,,Turnover by J. Vanderbilt (bad pass; steal by S. Adams),112,121
514,4,0:10.0,P. George misses 3-pt jump shot from 25 ft,,112,121
515,4,0:06.0,,Defensive rebound by J. Murray,112,121
