,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
371,4,8:35.0,P. Connaughton misses 3-pt jump shot from 27 ft,,84,96
372,4,8:35.0,,Defensive rebound by M. Williams,84,96
373,4,8:24.0,,Shooting foul by G. Antetokounmpo (drawn by K. Walker),84,96
374,4,8:24.0,,K. Walker misses free throw 1 of 2,84,96
375,4,8:24.0,,Offensive rebound by Team,84,96
376,4,8:24.0,,N. Batum enters the game for M. Kidd-Gilchrist,84,96
377,4,8:24.0,,K. Walker makes free throw 2 of 2,84,97
378,4,8:01.0,P. Connaughton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,87,97
379,4,7:42.0,,K. Walker misses 2-pt jump shot from 20 ft,87,97
380,4,7:38.0,Defensive rebound by K. Middleton,,87,97
381,4,7:36.0,Personal foul by J. Lamb (drawn by E. Bledsoe),,87,97
382,4,7:25.0,K. Middleton misses 3-pt jump shot from 25 ft,,87,97
383,4,7:22.0,Offensive rebound by P. Connaughton,,87,97
384,4,7:22.0,P. Connaughton makes 2-pt dunk at rim,,89,97
385,4,7:22.0,,Charlotte full timeout,89,97
386,4,7:22.0,,T. Parker enters the game for M. Monk,89,97
387,4,7:04.0,,Personal foul by P. Connaughton (drawn by M. Williams),89,97
388,4,6:54.0,,K. Walker misses 2-pt layup from 2 ft (block by G. Antetokounmpo),89,97
389,4,6:51.0,Defensive rebound by G. Antetokounmpo,,89,97
390,4,6:48.0,K. Middleton misses 3-pt jump shot from 26 ft,,89,97
391,4,6:43.0,,Defensive rebound by M. Williams,89,97
392,4,6:28.0,,T. Parker misses 2-pt layup from 2 ft,89,97
393,4,6:26.0,Defensive rebound by K. Middleton,,89,97
394,4,6:18.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,89,97
395,4,6:15.0,,Defensive rebound by J. Lamb,89,97
396,4,5:55.0,,K. Walker misses 3-pt jump shot from 25 ft,89,97
397,4,5:51.0,Defensive rebound by M. Brogdon,,89,97
398,4,5:44.0,Shooting foul by J. Lamb (drawn by M. Brogdon),,89,97
399,4,5:44.0,M. Brogdon makes free throw 1 of 2,,90,97
400,4,5:44.0,D. DiVincenzo enters the game for G. Antetokounmpo,,90,97
401,4,5:44.0,M. Brogdon makes free throw 2 of 2,,91,97
402,4,5:24.0,,K. Walker misses 3-pt jump shot from 26 ft,91,97
403,4,5:22.0,Defensive rebound by K. Middleton,,91,97
404,4,5:15.0,E. Bledsoe makes 2-pt layup from 2 ft,,93,97
405,4,4:52.0,,T. Parker makes 2-pt jump shot from 21 ft,93,99
406,4,4:40.0,M. Brogdon misses 3-pt jump shot from 25 ft,,93,99
407,4,4:37.0,,Defensive rebound by M. Williams,93,99
408,4,4:21.0,,T. Parker makes 2-pt layup from 7 ft,93,101
409,4,4:21.0,Milwaukee full timeout,,93,101
410,4,4:21.0,G. Antetokounmpo enters the game for P. Connaughton,,93,101
411,4,4:09.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by M. Brogdon),,95,101
412,4,4:00.0,,Offensive foul by M. Williams (drawn by G. Antetokounmpo),95,101
413,4,4:00.0,,Turnover by M. Williams (offensive foul),95,101
414,4,3:43.0,M. Brogdon misses 2-pt layup from 3 ft,,95,101
415,4,3:41.0,Offensive rebound by M. Brogdon,,95,101
416,4,3:40.0,M. Brogdon misses 2-pt layup from 2 ft,,95,101
417,4,3:37.0,,Defensive rebound by M. Williams,95,101
418,4,3:25.0,,J. Lamb misses 2-pt layup from 3 ft,95,101
419,4,3:23.0,Defensive rebound by G. Antetokounmpo,,95,101
420,4,3:21.0,D. DiVincenzo makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,98,101
421,4,2:51.0,,N. Batum makes 2-pt jump shot from 7 ft (assist by T. Parker),98,103
422,4,2:33.0,M. Brogdon makes 2-pt layup from 2 ft (assist by D. DiVincenzo),,100,103
423,4,2:13.0,,T. Parker misses 3-pt jump shot from 25 ft,100,103
424,4,2:10.0,,Offensive rebound by N. Batum,100,103
425,4,2:08.0,,T. Parker makes 2-pt layup from 1 ft (assist by N. Batum),100,105
426,4,1:56.0,M. Brogdon makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,102,105
427,4,1:40.0,,Shooting foul by D. DiVincenzo (drawn by K. Walker),102,105
428,4,1:40.0,,K. Walker misses free throw 1 of 2,102,105
429,4,1:40.0,,Offensive rebound by Team,102,105
430,4,1:40.0,P. Connaughton enters the game for D. DiVincenzo,,102,105
431,4,1:40.0,,M. Kidd-Gilchrist enters the game for J. Lamb,102,105
432,4,1:40.0,,K. Walker makes free throw 2 of 2,102,106
433,4,1:30.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,102,106
434,4,1:27.0,Offensive rebound by Team,,102,106
435,4,1:23.0,P. Connaughton misses 3-pt jump shot from 23 ft,,102,106
436,4,1:20.0,,Defensive rebound by K. Walker,102,106
437,4,0:57.0,,Turnover by K. Walker (lost ball; steal by E. Bledsoe),102,106
438,4,0:53.0,P. Connaughton misses 2-pt layup from 4 ft,,102,106
439,4,0:49.0,Offensive rebound by P. Connaughton,,102,106
440,4,0:47.0,K. Middleton misses 3-pt jump shot from 23 ft,,102,106
441,4,0:44.0,,Defensive rebound by K. Walker,102,106
442,4,0:38.0,,Turnover by T. Parker (lost ball; steal by G. Antetokounmpo),102,106
443,4,0:32.0,K. Middleton misses 3-pt jump shot from 25 ft,,102,106
444,4,0:29.0,Offensive rebound by G. Antetokounmpo,,102,106
445,4,0:29.0,G. Antetokounmpo misses 2-pt layup at rim,,102,106
446,4,0:29.0,,Defensive rebound by Team,102,106
447,4,0:29.0,Loose ball foul by G. Antetokounmpo (drawn by K. Walker),,102,106
448,4,0:29.0,,K. Walker makes free throw 1 of 2,102,107
449,4,0:29.0,,K. Walker makes free throw 2 of 2,102,108
450,4,0:29.0,Milwaukee full timeout,,102,108
451,4,0:29.0,B. Lopez enters the game for M. Brogdon,,102,108
452,4,0:27.0,P. Connaughton makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,105,108
453,4,0:21.0,,Personal foul by B. Lopez (drawn by T. Parker),105,108
454,4,0:21.0,,T. Parker misses free throw 1 of 2,105,108
455,4,0:21.0,,Offensive rebound by Team,105,108
456,4,0:21.0,,T. Parker misses free throw 2 of 2,105,108
457,4,0:18.0,Defensive rebound by B. Lopez,,105,108
458,4,0:15.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,107,108
459,4,0:07.0,,Personal foul by G. Antetokounmpo (drawn by K. Walker),107,108
460,4,0:07.0,,K. Walker makes free throw 1 of 2,107,109
461,4,0:07.0,,K. Walker makes free throw 2 of 2,107,110
462,4,0:07.0,Milwaukee full timeout,,107,110
463,4,0:07.0,,C. Zeller enters the game for T. Parker,107,110
464,4,0:00.0,E. Bledsoe misses 3-pt jump shot from 37 ft,,107,110
465,4,0:00.0,Offensive rebound by Team,,107,110
