,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
382,4,5:00.0,Violation by Team (delay of game),,93,93
383,4,5:00.0,D. Wade enters the game for R. McGruder,,93,93
384,4,4:48.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by P. Siakam),93,96
385,4,4:39.0,Miami full timeout,,93,96
386,4,4:39.0,,M. Gasol enters the game for S. Ibaka,93,96
387,4,4:33.0,D. Wade misses 2-pt jump shot from 20 ft,,93,96
388,4,4:30.0,,Defensive rebound by F. VanVleet,93,96
389,4,4:06.0,,K. Leonard misses 2-pt jump shot from 22 ft,93,96
390,4,4:05.0,Defensive rebound by J. Winslow,,93,96
391,4,3:57.0,D. Wade makes 2-pt layup from 2 ft,,95,96
392,4,3:29.0,,F. VanVleet misses 2-pt layup from 2 ft,95,96
393,4,3:25.0,Defensive rebound by J. Johnson,,95,96
394,4,3:14.0,J. Winslow misses 2-pt jump shot from 14 ft,,95,96
395,4,3:13.0,Offensive rebound by Team,,95,96
396,4,3:13.0,,Loose ball foul by M. Gasol (drawn by B. Adebayo),95,96
397,4,3:13.0,Miami full timeout,,95,96
398,4,3:13.0,G. Dragić enters the game for J. Winslow,,95,96
399,4,3:13.0,,D. Green enters the game for N. Powell,95,96
400,4,3:13.0,,K. Lowry enters the game for F. VanVleet,95,96
401,4,3:04.0,Shooting foul by M. Gasol (drawn by B. Adebayo),,95,96
402,4,3:04.0,B. Adebayo makes free throw 1 of 2,,96,96
403,4,3:04.0,J. Winslow enters the game for D. Waiters,,96,96
404,4,3:04.0,B. Adebayo makes free throw 2 of 2,,97,96
405,4,2:39.0,,D. Green misses 3-pt jump shot from 28 ft,97,96
406,4,2:36.0,Defensive rebound by B. Adebayo,,97,96
407,4,2:27.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Winslow),,99,96
408,4,2:10.0,,K. Leonard makes 3-pt jump shot from 23 ft (assist by M. Gasol),99,99
409,4,1:53.0,J. Johnson makes 3-pt jump shot from 23 ft (assist by J. Winslow),,102,99
410,4,1:38.0,,Shooting foul by J. Winslow (drawn by P. Siakam),102,99
411,4,1:38.0,,P. Siakam makes free throw 1 of 2,102,100
412,4,1:38.0,,P. Siakam makes free throw 2 of 2,102,101
413,4,1:21.0,Shooting foul by M. Gasol (drawn by J. Johnson),,102,101
414,4,1:21.0,J. Johnson makes free throw 1 of 2,,103,101
415,4,1:21.0,J. Johnson misses free throw 2 of 2,,103,101
416,4,1:19.0,,Defensive rebound by P. Siakam,103,101
417,4,0:58.0,,Personal foul by B. Adebayo (drawn by K. Leonard),103,101
418,4,0:58.0,,K. Leonard makes free throw 1 of 2,103,102
419,4,0:58.0,,K. Leonard makes free throw 2 of 2,103,103
420,4,0:34.0,D. Wade misses 2-pt jump shot from 21 ft,,103,103
421,4,0:32.0,,Defensive rebound by K. Lowry,103,103
422,4,0:13.0,,K. Leonard misses 3-pt jump shot from 25 ft,103,103
423,4,0:10.0,Defensive rebound by B. Adebayo,,103,103
424,4,0:10.0,Miami full timeout,,103,103
425,4,0:10.0,D. Waiters enters the game for J. Winslow,,103,103
426,4,0:00.0,J. Johnson misses 3-pt jump shot from 25 ft,,103,103
427,4,0:00.0,Offensive rebound by B. Adebayo,,103,103
428,1OT,4:44.0,,D. Green makes 3-pt jump shot from 23 ft (assist by K. Leonard),103,106
429,1OT,4:17.0,G. Dragić misses 3-pt jump shot from 25 ft,,103,106
430,1OT,4:14.0,,Defensive rebound by K. Leonard,103,106
431,1OT,3:59.0,,K. Leonard misses 2-pt jump shot from 2 ft,103,106
432,1OT,3:57.0,Defensive rebound by G. Dragić,,103,106
433,1OT,3:46.0,D. Waiters misses 3-pt jump shot from 23 ft,,103,106
434,1OT,3:46.0,,Defensive rebound by P. Siakam,103,106
435,1OT,3:37.0,,D. Green makes 2-pt layup from 1 ft (assist by K. Lowry),103,108
436,1OT,3:07.0,D. Wade makes 3-pt jump shot from 23 ft (assist by G. Dragić),,106,108
437,1OT,2:45.0,,D. Green misses 2-pt layup from 2 ft,106,108
438,1OT,2:40.0,,Offensive rebound by P. Siakam,106,108
439,1OT,2:40.0,,P. Siakam makes 2-pt layup at rim,106,110
440,1OT,2:26.0,Miami full timeout,,106,110
441,1OT,2:26.0,J. Winslow enters the game for D. Waiters,,106,110
442,1OT,2:18.0,Turnover by Team (shot clock),,106,110
443,1OT,2:03.0,,K. Leonard misses 3-pt jump shot from 23 ft,106,110
444,1OT,2:00.0,Defensive rebound by J. Winslow,,106,110
445,1OT,1:55.0,J. Winslow misses 2-pt layup from 5 ft,,106,110
446,1OT,1:52.0,Offensive rebound by G. Dragić,,106,110
447,1OT,1:48.0,J. Johnson misses 3-pt jump shot from 25 ft,,106,110
448,1OT,1:45.0,Offensive rebound by D. Wade,,106,110
449,1OT,1:44.0,G. Dragić misses 3-pt jump shot from 26 ft,,106,110
450,1OT,1:42.0,,Defensive rebound by P. Siakam,106,110
451,1OT,1:42.0,,Personal take foul by J. Johnson (drawn by P. Siakam),106,110
452,1OT,1:21.0,,K. Leonard misses 2-pt jump shot from 16 ft,106,110
453,1OT,1:19.0,Defensive rebound by B. Adebayo,,106,110
454,1OT,1:01.0,D. Wade misses 3-pt jump shot from 25 ft,,106,110
455,1OT,0:58.0,,Defensive rebound by P. Siakam,106,110
456,1OT,0:39.0,,P. Siakam makes 3-pt jump shot from 22 ft (assist by M. Gasol),106,113
457,1OT,0:39.0,Miami full timeout,,106,113
458,1OT,0:39.0,R. McGruder enters the game for J. Johnson,,106,113
459,1OT,0:39.0,D. Waiters enters the game for J. Winslow,,106,113
460,1OT,0:33.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by D. Wade),,109,113
461,1OT,0:29.0,,Personal take foul by D. Wade (drawn by D. Green),109,113
462,1OT,0:29.0,,D. Green makes free throw 1 of 2,109,114
463,1OT,0:29.0,,F. VanVleet enters the game for M. Gasol,109,114
464,1OT,0:29.0,,D. Green makes free throw 2 of 2,109,115
465,1OT,0:24.0,Personal foul by P. Siakam (drawn by B. Adebayo),,109,115
466,1OT,0:20.0,D. Waiters misses 3-pt jump shot from 26 ft,,109,115
467,1OT,0:17.0,,Defensive rebound by K. Lowry,109,115
468,1OT,0:17.0,,Personal take foul by B. Adebayo (drawn by K. Lowry),109,115
469,1OT,0:17.0,,K. Lowry makes free throw 1 of 2,109,116
470,1OT,0:17.0,,K. Lowry makes free throw 2 of 2,109,117
471,1OT,0:09.0,D. Wade misses 3-pt jump shot from 25 ft,,109,117
472,1OT,0:07.0,,Defensive rebound by K. Lowry,109,117
