,QUARTER,TIME_REMAINING,PHOENIX_ACTION,ORLANDO_ACTION,PHOENIX_SCORE,ORLANDO_SCORE
388,4,2:47.0,T. Warren makes 2-pt jump shot from 16 ft (assist by D. Ayton),,105,105
389,4,2:22.0,,N. Vučević makes 2-pt hook shot from 5 ft,105,107
390,4,2:05.0,T. Warren makes 2-pt layup from 2 ft,,107,107
391,4,1:49.0,,N. Vučević makes 2-pt jump shot from 11 ft (assist by A. Gordon),107,109
392,4,1:26.0,D. Ayton makes 2-pt layup from 2 ft (assist by M. Bridges),,109,109
393,4,1:12.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by D. Augustin),109,112
394,4,1:00.0,D. Booker makes 3-pt jump shot from 25 ft,,112,112
395,4,0:49.0,,Turnover by D. Augustin (bad pass; steal by D. Booker),112,112
396,4,0:46.0,D. Booker makes 2-pt dunk from 2 ft (assist by M. Bridges),,114,112
397,4,0:46.0,,Orlando full timeout,114,112
398,4,0:38.0,,E. Fournier misses 2-pt layup from 2 ft (block by M. Bridges),114,112
399,4,0:33.0,,Offensive rebound by N. Vučević,114,112
400,4,0:32.0,,N. Vučević misses 2-pt layup from 2 ft,114,112
401,4,0:32.0,Defensive rebound by D. Booker,,114,112
402,4,0:16.0,D. Booker makes 2-pt layup from 2 ft,,116,112
403,4,0:16.0,,Orlando full timeout,116,112
404,4,0:12.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by E. Fournier),116,115
405,4,0:11.0,Phoenix full timeout,,116,115
406,4,0:11.0,,J. Isaac enters the game for D. Augustin,116,115
407,4,0:11.0,,J. Simmons enters the game for T. Ross,116,115
408,4,0:07.0,Personal take foul by E. Fournier (drawn by K. Oubre),,116,115
409,4,0:04.0,Personal take foul by J. Isaac (drawn by D. Booker),,116,115
410,4,0:04.0,,D. Augustin enters the game for J. Isaac,116,115
411,4,0:04.0,,T. Ross enters the game for J. Simmons,116,115
412,4,0:04.0,D. Booker makes free throw 1 of 2,,117,115
413,4,0:04.0,D. Booker makes free throw 2 of 2,,118,115
414,4,0:02.0,,Personal foul by K. Oubre (drawn by E. Fournier),118,115
415,4,0:00.0,,Shooting foul by M. Bridges (drawn by D. Augustin),118,115
416,4,0:00.0,,D. Augustin makes free throw 1 of 3,118,116
417,4,0:00.0,,D. Augustin makes free throw 2 of 3,118,117
418,4,0:00.0,,D. Augustin makes free throw 3 of 3,118,118
419,4,0:00.0,,M. Bamba enters the game for N. Vučević,118,118
420,4,0:00.0,D. Booker misses 3-pt jump shot from 25 ft,,118,118
421,4,0:00.0,Offensive rebound by Team,,118,118
422,1OT,4:50.0,Personal foul by T. Ross (drawn by K. Oubre),,118,118
423,1OT,4:42.0,Offensive foul by D. Ayton (drawn by N. Vučević),,118,118
424,1OT,4:42.0,Turnover by D. Ayton (offensive foul),,118,118
425,1OT,4:27.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by T. Ross),118,120
426,1OT,4:11.0,T. Warren makes 2-pt jump shot from 16 ft,,120,120
427,1OT,3:54.0,,N. Vučević misses 2-pt hook shot from 11 ft,120,120
428,1OT,3:51.0,Defensive rebound by D. Ayton,,120,120
429,1OT,3:36.0,Turnover by D. Booker (bad pass; steal by A. Gordon),,120,120
430,1OT,3:27.0,,T. Ross misses 3-pt jump shot from 27 ft,120,120
431,1OT,3:24.0,Defensive rebound by D. Ayton,,120,120
432,1OT,3:15.0,T. Warren makes 2-pt jump shot from 16 ft,,122,120
433,1OT,2:47.0,,D. Augustin misses 2-pt jump shot from 19 ft (block by D. Ayton),122,120
434,1OT,2:47.0,,Offensive rebound by Team,122,120
435,1OT,2:47.0,,Turnover by Team (shot clock),122,120
436,1OT,2:37.0,K. Oubre misses 3-pt jump shot from 26 ft,,122,120
437,1OT,2:34.0,,Defensive rebound by Team,122,120
438,1OT,2:23.0,,E. Fournier misses 2-pt layup from 5 ft (block by D. Ayton),122,120
439,1OT,2:19.0,Defensive rebound by T. Warren,,122,120
440,1OT,2:12.0,T. Warren misses 2-pt jump shot from 12 ft,,122,120
441,1OT,2:10.0,Offensive rebound by T. Warren,,122,120
442,1OT,2:07.0,Turnover by T. Warren (bad pass; steal by T. Ross),,122,120
443,1OT,1:53.0,,T. Ross misses 3-pt jump shot from 23 ft,122,120
444,1OT,1:50.0,,Offensive rebound by T. Ross,122,120
445,1OT,1:48.0,,T. Ross misses 2-pt layup from 2 ft,122,120
446,1OT,1:45.0,Defensive rebound by D. Ayton,,122,120
447,1OT,1:26.0,D. Booker misses 3-pt jump shot from 26 ft,,122,120
448,1OT,1:23.0,,Defensive rebound by E. Fournier,122,120
449,1OT,1:17.0,,Personal foul by T. Warren (drawn by E. Fournier),122,120
450,1OT,1:04.0,,A. Gordon misses 3-pt jump shot from 26 ft,122,120
451,1OT,1:01.0,Defensive rebound by D. Booker,,122,120
452,1OT,0:46.0,T. Warren misses 2-pt jump shot from 14 ft (block by A. Gordon),,122,120
453,1OT,0:46.0,Offensive rebound by Team,,122,120
454,1OT,0:46.0,Phoenix full timeout,,122,120
455,1OT,0:43.0,D. Booker misses 2-pt jump shot from 17 ft,,122,120
456,1OT,0:40.0,,Defensive rebound by A. Gordon,122,120
457,1OT,0:36.0,,T. Ross misses 3-pt jump shot from 25 ft,122,120
458,1OT,0:32.0,Defensive rebound by D. Booker,,122,120
459,1OT,0:11.0,D. Booker misses 2-pt jump shot from 14 ft,,122,120
460,1OT,0:10.0,Offensive rebound by M. Bridges,,122,120
461,1OT,0:10.0,M. Bridges misses 2-pt layup from 2 ft,,122,120
462,1OT,0:10.0,Offensive rebound by M. Bridges,,122,120
463,1OT,0:06.0,Turnover by M. Bridges (bad pass; steal by D. Augustin),,122,120
464,1OT,0:06.0,,Orlando full timeout,122,120
465,1OT,0:00.0,,E. Fournier misses 3-pt jump shot from 25 ft,122,120
466,1OT,0:00.0,,Offensive rebound by Team,122,120
