,QUARTER,TIME_REMAINING,DALLAS_ACTION,INDIANA_ACTION,DALLAS_SCORE,INDIANA_SCORE
387,4,6:20.0,H. Barnes misses 3-pt jump shot from 27 ft,,86,96
388,4,6:18.0,,Defensive rebound by D. Sabonis,86,96
389,4,6:10.0,,D. Sabonis makes 2-pt layup from 3 ft (assist by V. Oladipo),86,98
390,4,5:57.0,J. Brunson makes 2-pt jump shot from 19 ft,,88,98
391,4,5:42.0,,T. Evans makes 3-pt jump shot from 26 ft (assist by D. Sabonis),88,101
392,4,5:26.0,Turnover by J. Brunson (bad pass; steal by V. Oladipo),,88,101
393,4,5:22.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by T. Evans),88,103
394,4,5:21.0,Dallas full timeout,,88,103
395,4,5:10.0,Turnover by H. Barnes (out of bounds lost ball),,88,103
396,4,4:53.0,,V. Oladipo misses 2-pt jump shot from 20 ft,88,103
397,4,4:50.0,Defensive rebound by D. Jordan,,88,103
398,4,4:43.0,Turnover by W. Matthews (lost ball; steal by V. Oladipo),,88,103
399,4,4:26.0,,C. Joseph makes 2-pt jump shot from 9 ft,88,105
400,4,4:04.0,Personal foul by D. Sabonis (drawn by J. Brunson),,88,105
401,4,3:53.0,W. Matthews misses 3-pt jump shot from 26 ft,,88,105
402,4,3:49.0,,Defensive rebound by B. Bogdanović,88,105
403,4,3:39.0,,Turnover by V. Oladipo (bad pass),88,105
404,4,3:39.0,R. Broekhoff enters the game for M. Kleber,,88,105
405,4,3:29.0,H. Barnes makes 3-pt jump shot from 23 ft (assist by J. Brunson),,91,105
406,4,3:06.0,,T. Evans misses 3-pt jump shot from 28 ft,91,105
407,4,3:03.0,,Offensive rebound by V. Oladipo,91,105
408,4,2:59.0,,Personal take foul by W. Matthews (drawn by V. Oladipo),91,105
409,4,2:59.0,D. Finney-Smith enters the game for H. Barnes,,91,105
410,4,2:59.0,D. Macon enters the game for J. Brunson,,91,105
411,4,2:59.0,D. Nowitzki enters the game for D. Jordan,,91,105
412,4,2:59.0,D. Powell enters the game for W. Matthews,,91,105
413,4,2:53.0,,Personal foul by D. Finney-Smith (drawn by V. Oladipo),91,105
414,4,2:53.0,,V. Oladipo misses free throw 1 of 2,91,105
415,4,2:53.0,,Offensive rebound by Team,91,105
416,4,2:53.0,S. Mejri enters the game for D. Powell,,91,105
417,4,2:53.0,,V. Oladipo makes free throw 2 of 2,91,106
418,4,2:43.0,D. Nowitzki misses 3-pt jump shot from 30 ft,,91,106
419,4,2:41.0,Offensive rebound by D. Finney-Smith,,91,106
420,4,2:41.0,Personal foul by V. Oladipo (drawn by D. Finney-Smith),,91,106
421,4,2:41.0,,D. McDermott enters the game for V. Oladipo,91,106
422,4,2:41.0,,K. O'Quinn enters the game for D. Sabonis,91,106
423,4,2:32.0,Shooting foul by K. O'Quinn (drawn by S. Mejri),,91,106
424,4,2:32.0,S. Mejri makes free throw 1 of 2,,92,106
425,4,2:32.0,S. Mejri makes free throw 2 of 2,,93,106
426,4,2:21.0,,B. Bogdanović misses 2-pt layup from 4 ft (block by D. Nowitzki),93,106
427,4,2:21.0,,Offensive rebound by Team,93,106
428,4,2:13.0,,Turnover by B. Bogdanović (lost ball; steal by D. Macon),93,106
429,4,2:08.0,D. Macon makes 2-pt layup from 1 ft,,95,106
430,4,1:56.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),95,109
431,4,1:34.0,D. Nowitzki misses 3-pt jump shot from 28 ft,,95,109
432,4,1:30.0,,Defensive rebound by C. Joseph,95,109
433,4,1:30.0,,Indiana full timeout,95,109
434,4,1:30.0,,A. Holiday enters the game for B. Bogdanović,95,109
435,4,1:30.0,,A. Johnson enters the game for T. Evans,95,109
436,4,1:30.0,,T. Leaf enters the game for C. Joseph,95,109
437,4,1:18.0,,A. Holiday misses 2-pt jump shot from 7 ft,95,109
438,4,1:15.0,Defensive rebound by S. Mejri,,95,109
439,4,1:01.0,D. Finney-Smith misses 3-pt jump shot from 28 ft,,95,109
440,4,0:59.0,,Defensive rebound by T. Leaf,95,109
441,4,0:46.0,,K. O'Quinn makes 2-pt jump shot from 6 ft (assist by T. Leaf),95,111
442,4,0:35.0,D. Nowitzki misses 3-pt jump shot from 27 ft,,95,111
443,4,0:32.0,Offensive rebound by D. Finney-Smith,,95,111
444,4,0:31.0,D. Finney-Smith makes 2-pt layup from 1 ft,,97,111
445,4,0:17.0,,Turnover by K. O'Quinn (bad pass; steal by D. Finney-Smith),97,111
446,4,0:13.0,D. Finney-Smith makes 2-pt dunk from 1 ft,,99,111
