,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
384,4,11:48.0,Offensive rebound by Team,,80,93
385,4,11:48.0,E. Freedom makes free throw 2 of 2,,81,93
386,4,11:38.0,,J. Redick makes 2-pt jump shot from 22 ft (assist by E. İlyasova),81,95
387,4,11:25.0,E. Freedom misses 2-pt jump shot from 18 ft,,81,95
388,4,11:25.0,,Defensive rebound by R. Covington,81,95
389,4,11:06.0,,E. İlyasova misses 2-pt jump shot from 15 ft,81,95
390,4,11:05.0,Defensive rebound by E. Freedom,,81,95
391,4,10:51.0,L. Kornet misses 3-pt jump shot from 25 ft,,81,95
392,4,10:49.0,Offensive rebound by Team,,81,95
393,4,10:38.0,L. Kornet makes 2-pt jump shot from 15 ft (assist by F. Ntilikina),,83,95
394,4,10:22.0,,Personal foul by E. Mudiay (drawn by J. Redick),83,95
395,4,10:14.0,,R. Holmes misses 2-pt jump shot from 1 ft,83,95
396,4,10:10.0,Defensive rebound by E. Freedom,,83,95
397,4,10:05.0,E. Mudiay makes 2-pt jump shot from 12 ft,,85,95
398,4,9:48.0,,J. Redick misses 2-pt jump shot from 19 ft,85,95
399,4,9:45.0,Defensive rebound by F. Ntilikina,,85,95
400,4,9:36.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,85,95
401,4,9:31.0,,Defensive rebound by M. Fultz,85,95
402,4,9:19.0,,M. Fultz misses 2-pt jump shot from 12 ft,85,95
403,4,9:17.0,Defensive rebound by E. Mudiay,,85,95
404,4,9:12.0,E. Mudiay makes 2-pt layup at rim,,87,95
405,4,9:11.0,,Philadelphia full timeout,87,95
406,4,9:11.0,,B. Simmons enters the game for M. Fultz,87,95
407,4,9:11.0,,D. Šarić enters the game for E. İlyasova,87,95
408,4,8:49.0,,R. Holmes misses 2-pt jump shot from 23 ft (block by E. Mudiay),87,95
409,4,8:49.0,Defensive rebound by Team,,87,95
410,4,8:49.0,,Loose ball foul by R. Holmes (drawn by T. Williams),87,95
411,4,8:31.0,E. Mudiay misses 2-pt jump shot from 5 ft,,87,95
412,4,8:28.0,,Defensive rebound by R. Covington,87,95
413,4,8:20.0,,R. Covington misses 2-pt hook shot from 7 ft,87,95
414,4,8:17.0,,Offensive rebound by D. Šarić,87,95
415,4,8:14.0,,D. Šarić misses 2-pt layup from 2 ft,87,95
416,4,8:11.0,Defensive rebound by E. Freedom,,87,95
417,4,8:07.0,Turnover by F. Ntilikina (lost ball; steal by J. Redick),,87,95
418,4,8:07.0,,Personal foul by E. Freedom (drawn by J. Redick),87,95
419,4,7:58.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by B. Simmons),87,98
420,4,7:37.0,L. Kornet misses 3-pt jump shot from 28 ft,,87,98
421,4,7:34.0,,Defensive rebound by B. Simmons,87,98
422,4,7:29.0,,Turnover by B. Simmons (bad pass; steal by E. Mudiay),87,98
423,4,7:26.0,Turnover by E. Mudiay (out of bounds lost ball),,87,98
424,4,7:09.0,,J. Redick misses 2-pt jump shot from 18 ft,87,98
425,4,7:06.0,,Offensive rebound by B. Simmons,87,98
426,4,7:04.0,,B. Simmons makes 2-pt jump shot from 9 ft,87,100
427,4,6:50.0,E. Mudiay makes 2-pt layup from 6 ft,,89,100
428,4,6:37.0,,Shooting foul by E. Freedom (drawn by R. Holmes),89,100
429,4,6:37.0,,R. Holmes misses free throw 1 of 2,89,100
430,4,6:37.0,,Offensive rebound by Team,89,100
431,4,6:37.0,,M. Belinelli enters the game for J. Redick,89,100
432,4,6:37.0,T. Hardaway enters the game for L. Kornet,,89,100
433,4,6:37.0,,R. Holmes makes free throw 2 of 2,89,101
434,4,6:27.0,Personal foul by R. Covington (drawn by E. Mudiay),,89,101
435,4,6:27.0,,E. İlyasova enters the game for R. Holmes,89,101
436,4,6:17.0,T. Hardaway misses 3-pt jump shot from 24 ft,,89,101
437,4,6:10.0,Offensive rebound by T. Williams,,89,101
438,4,6:10.0,T. Williams misses 2-pt dunk at rim,,89,101
439,4,6:09.0,,Defensive rebound by E. İlyasova,89,101
440,4,6:03.0,,Turnover by B. Simmons (traveling),89,101
441,4,5:47.0,Turnover by E. Mudiay (bad pass; steal by D. Šarić),,89,101
442,4,5:43.0,,Personal foul by E. Mudiay (drawn by B. Simmons),89,101
443,4,5:43.0,,J. Redick enters the game for R. Covington,89,101
444,4,5:32.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),89,104
445,4,5:11.0,F. Ntilikina misses 3-pt jump shot from 24 ft,,89,104
446,4,5:08.0,Offensive rebound by E. Mudiay,,89,104
447,4,5:08.0,E. Mudiay makes 2-pt layup from 1 ft,,91,104
448,4,4:57.0,,D. Šarić misses 3-pt jump shot from 26 ft,91,104
449,4,4:55.0,Defensive rebound by F. Ntilikina,,91,104
450,4,4:49.0,E. Mudiay misses 3-pt jump shot from 25 ft,,91,104
451,4,4:45.0,Offensive rebound by T. Williams,,91,104
452,4,4:40.0,T. Hardaway misses 2-pt jump shot from 8 ft,,91,104
453,4,4:40.0,,Defensive rebound by Team,91,104
454,4,4:40.0,Loose ball foul by T. Williams (drawn by M. Belinelli),,91,104
455,4,4:40.0,,Philadelphia full timeout,91,104
456,4,4:40.0,T. Burke enters the game for E. Freedom,,91,104
457,4,4:40.0,M. Beasley enters the game for F. Ntilikina,,91,104
458,4,4:40.0,,M. Belinelli makes free throw 1 of 2,91,105
459,4,4:40.0,,M. Belinelli makes free throw 2 of 2,91,106
460,4,4:26.0,Turnover by T. Burke (bad pass),,91,106
461,4,4:07.0,,Turnover by B. Simmons (bad pass),91,106
462,4,3:59.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by T. Burke),,94,106
463,4,3:46.0,,Personal foul by T. Williams (drawn by D. Šarić),94,106
464,4,3:46.0,,D. Šarić makes free throw 1 of 2,94,107
465,4,3:46.0,,R. Covington enters the game for E. İlyasova,94,107
466,4,3:46.0,,D. Šarić makes free throw 2 of 2,94,108
467,4,3:29.0,T. Burke misses 2-pt jump shot from 15 ft,,94,108
468,4,3:26.0,,Defensive rebound by J. Redick,94,108
469,4,3:05.0,,R. Covington misses 3-pt jump shot from 25 ft,94,108
470,4,3:02.0,Defensive rebound by M. Beasley,,94,108
471,4,2:59.0,Shooting foul by M. Belinelli (drawn by E. Mudiay),,94,108
472,4,2:59.0,E. Mudiay makes free throw 1 of 2,,95,108
473,4,2:59.0,E. Mudiay makes free throw 2 of 2,,96,108
474,4,2:42.0,,D. Šarić misses 2-pt layup from 2 ft,96,108
475,4,2:42.0,,Offensive rebound by D. Šarić,96,108
476,4,2:42.0,,Shooting foul by T. Hardaway (drawn by D. Šarić),96,108
477,4,2:42.0,,D. Šarić makes free throw 1 of 2,96,109
478,4,2:42.0,,D. Šarić makes free throw 2 of 2,96,110
479,4,2:34.0,E. Mudiay makes 2-pt layup from 3 ft,,98,110
480,4,2:14.0,,Turnover by J. Redick (traveling),98,110
481,4,2:09.0,E. Mudiay misses 2-pt jump shot from 9 ft,,98,110
482,4,2:06.0,,Defensive rebound by B. Simmons,98,110
483,4,1:48.0,,M. Belinelli makes 2-pt layup from 3 ft (assist by D. Šarić),98,112
484,4,1:48.0,New York full timeout,,98,112
485,4,1:34.0,M. Beasley misses 3-pt jump shot from 25 ft,,98,112
486,4,1:31.0,,Defensive rebound by D. Šarić,98,112
487,4,1:13.0,,R. Covington makes 2-pt dunk from 1 ft (assist by D. Šarić),98,114
488,4,1:02.0,T. Williams makes 3-pt jump shot from 26 ft (assist by T. Burke),,101,114
489,4,0:40.0,,Shooting foul by E. Mudiay (drawn by J. Redick),101,114
490,4,0:40.0,,J. Redick makes free throw 1 of 2,101,115
491,4,0:40.0,I. Hicks enters the game for M. Beasley,,101,115
492,4,0:40.0,,J. Redick makes free throw 2 of 2,101,116
493,4,0:34.0,T. Burke misses 3-pt jump shot from 26 ft,,101,116
494,4,0:32.0,,Defensive rebound by Team,101,116
495,4,0:16.0,,D. Šarić makes 2-pt layup from 1 ft (assist by J. Redick),101,118
496,4,0:10.0,T. Williams misses 3-pt jump shot from 26 ft,,101,118
497,4,0:07.0,,Defensive rebound by D. Šarić,101,118
