,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MILWAUKEE_ACTION,BROOKLYN_SCORE,MILWAUKEE_SCORE
373,4,5:34.0,C. LeVert enters the game for J. Harris,,82,95
374,4,5:34.0,,G. Antetokounmpo makes free throw 2 of 2,82,96
375,4,5:15.0,Shooting foul by J. Henson (drawn by S. Dinwiddie),,82,96
376,4,5:15.0,S. Dinwiddie makes free throw 1 of 2,,83,96
377,4,5:15.0,S. Dinwiddie makes free throw 2 of 2,,84,96
378,4,5:05.0,,E. Bledsoe misses 2-pt jump shot from 19 ft,84,96
379,4,5:02.0,Defensive rebound by Q. Acy,,84,96
380,4,4:54.0,Q. Acy misses 2-pt jump shot from 18 ft,,84,96
381,4,4:51.0,,Defensive rebound by E. Bledsoe,84,96
382,4,4:47.0,,E. Bledsoe misses 2-pt layup at rim,84,96
383,4,4:44.0,Defensive rebound by D. Carroll,,84,96
384,4,4:40.0,C. LeVert misses 3-pt jump shot from 27 ft,,84,96
385,4,4:35.0,,Defensive rebound by G. Antetokounmpo,84,96
386,4,4:22.0,,Shooting foul by Q. Acy (drawn by G. Antetokounmpo),84,96
387,4,4:22.0,Brooklyn full timeout,,84,96
388,4,4:22.0,N. Stauskas enters the game for S. Dinwiddie,,84,96
389,4,4:22.0,J. Allen enters the game for D. Carroll,,84,96
390,4,4:22.0,D. Russell enters the game for A. Crabbe,,84,96
391,4,4:22.0,,G. Antetokounmpo makes free throw 1 of 2,84,97
392,4,4:22.0,,G. Antetokounmpo makes free throw 2 of 2,84,98
393,4,4:05.0,J. Allen makes 2-pt layup from 1 ft (assist by C. LeVert),,86,98
394,4,3:38.0,,T. Snell makes 2-pt jump shot from 13 ft (assist by K. Middleton),86,100
395,4,3:25.0,Q. Acy misses 2-pt jump shot from 13 ft,,86,100
396,4,3:22.0,,Defensive rebound by G. Antetokounmpo,86,100
397,4,3:05.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,86,100
398,4,3:05.0,,Offensive rebound by G. Antetokounmpo,86,100
399,4,3:05.0,,Shooting foul by Q. Acy (drawn by G. Antetokounmpo),86,100
400,4,3:05.0,,G. Antetokounmpo makes free throw 1 of 2,86,101
401,4,3:05.0,J. Okafor enters the game for J. Allen,,86,101
402,4,3:05.0,,G. Antetokounmpo misses free throw 2 of 2,86,101
403,4,3:02.0,Defensive rebound by C. LeVert,,86,101
404,4,2:53.0,D. Russell misses 2-pt jump shot from 17 ft,,86,101
405,4,2:49.0,,Defensive rebound by K. Middleton,86,101
406,4,2:35.0,,G. Antetokounmpo makes 2-pt jump shot from 19 ft,86,103
407,4,2:35.0,,Shooting foul by Q. Acy (drawn by G. Antetokounmpo),86,103
408,4,2:35.0,,G. Antetokounmpo makes free throw 1 of 1,86,104
409,4,2:20.0,J. Okafor misses 2-pt hook shot from 4 ft,,86,104
410,4,2:18.0,,Defensive rebound by G. Antetokounmpo,86,104
411,4,2:08.0,,G. Antetokounmpo makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),86,107
412,4,1:51.0,C. LeVert misses 3-pt jump shot from 26 ft,,86,107
413,4,1:47.0,Offensive rebound by C. LeVert,,86,107
414,4,1:33.0,Turnover by D. Russell (bad pass; steal by K. Middleton),,86,107
415,4,1:30.0,,K. Middleton makes 2-pt dunk from 1 ft (assist by E. Bledsoe),86,109
416,4,1:30.0,,Shooting foul by Q. Acy (drawn by K. Middleton),86,109
417,4,1:30.0,,S. Kilpatrick enters the game for G. Antetokounmpo,86,109
418,4,1:30.0,,K. Middleton makes free throw 1 of 1,86,110
419,4,1:17.0,J. Okafor misses 2-pt layup from 4 ft,,86,110
420,4,1:15.0,,Defensive rebound by J. Henson,86,110
421,4,1:01.0,,S. Kilpatrick misses 2-pt jump shot from 14 ft,86,110
422,4,0:59.0,,Offensive rebound by J. Henson,86,110
423,4,0:58.0,,E. Bledsoe makes 3-pt jump shot from 27 ft (assist by J. Henson),86,113
424,4,0:49.0,Personal foul by E. Bledsoe (drawn by C. LeVert),,86,113
425,4,0:49.0,,D. Wilson enters the game for E. Bledsoe,86,113
426,4,0:49.0,,R. Vaughn enters the game for K. Middleton,86,113
427,4,0:49.0,,J. Terry enters the game for J. Henson,86,113
428,4,0:44.0,C. LeVert makes 2-pt layup at rim,,88,113
429,4,0:26.0,,D. Wilson makes 3-pt jump shot from 26 ft (assist by S. Kilpatrick),88,116
430,4,0:16.0,N. Stauskas makes 2-pt layup from 2 ft,,90,116
431,4,0:16.0,Shooting foul by S. Kilpatrick (drawn by N. Stauskas),,90,116
432,4,0:16.0,N. Stauskas makes free throw 1 of 1,,91,116
