,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
378,4,8:11.0,Turnover by D. Nwaba (bad pass),,90,65
379,4,8:05.0,,D. Schröder makes 2-pt jump shot from 11 ft,90,67
380,4,8:05.0,,Shooting foul by D. Valentine (drawn by D. Schröder),90,67
381,4,8:05.0,,D. Schröder makes free throw 1 of 1,90,68
382,4,7:48.0,D. Valentine misses 3-pt jump shot from 23 ft,,90,68
383,4,7:45.0,,Defensive rebound by E. İlyasova,90,68
384,4,7:33.0,,D. Schröder misses 2-pt jump shot from 4 ft (block by N. Mirotić),90,68
385,4,7:33.0,,Offensive rebound by Team,90,68
386,4,7:31.0,,E. İlyasova misses 3-pt jump shot from 24 ft,90,68
387,4,7:28.0,,Offensive rebound by Team,90,68
388,4,7:28.0,,M. Muscala enters the game for E. İlyasova,90,68
389,4,7:23.0,,Shooting foul by D. Valentine (drawn by K. Bazemore),90,68
390,4,7:23.0,J. Holiday enters the game for D. Valentine,,90,68
391,4,7:23.0,,K. Bazemore makes free throw 1 of 3,90,69
392,4,7:23.0,,K. Bazemore makes free throw 2 of 3,90,70
393,4,7:23.0,,K. Bazemore misses free throw 3 of 3,90,70
394,4,7:21.0,,Offensive rebound by D. Dedmon,90,70
395,4,7:21.0,,D. Dedmon misses 2-pt layup from 1 ft,90,70
396,4,7:21.0,Defensive rebound by B. Portis,,90,70
397,4,7:21.0,Personal foul by D. Dedmon (drawn by B. Portis),,90,70
398,4,7:08.0,N. Mirotić misses 3-pt jump shot from 24 ft,,90,70
399,4,7:04.0,,Defensive rebound by D. Dedmon,90,70
400,4,6:55.0,,Turnover by D. Schröder (bad pass; steal by R. Arcidiacono),90,70
401,4,6:45.0,Personal foul by D. Dedmon (drawn by J. Holiday),,90,70
402,4,6:45.0,L. Markkanen enters the game for B. Portis,,90,70
403,4,6:34.0,R. Arcidiacono makes 3-pt jump shot from 24 ft (assist by J. Holiday),,93,70
404,4,6:17.0,,K. Bazemore misses 3-pt jump shot from 24 ft,93,70
405,4,6:17.0,,Offensive rebound by M. Muscala,93,70
406,4,6:17.0,,Shooting foul by D. Nwaba (drawn by M. Muscala),93,70
407,4,6:17.0,,M. Muscala makes free throw 1 of 2,93,71
408,4,6:17.0,,J. Collins enters the game for D. Dedmon,93,71
409,4,6:17.0,,T. Dorsey enters the game for K. Bazemore,93,71
410,4,6:17.0,,M. Muscala makes free throw 2 of 2,93,72
411,4,6:01.0,J. Holiday misses 2-pt layup from 7 ft (block by J. Collins),,93,72
412,4,5:58.0,,Defensive rebound by M. Belinelli,93,72
413,4,5:55.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by M. Belinelli),93,75
414,4,5:37.0,L. Markkanen makes 2-pt layup from 2 ft (assist by N. Mirotić),,95,75
415,4,5:26.0,,Turnover by M. Belinelli (bad pass),95,75
416,4,5:17.0,N. Mirotić makes 2-pt layup from 1 ft,,97,75
417,4,5:05.0,,M. Muscala misses 3-pt jump shot from 25 ft,97,75
418,4,5:01.0,Defensive rebound by L. Markkanen,,97,75
419,4,4:55.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),,100,75
420,4,4:52.0,,Atlanta full timeout,100,75
421,4,4:52.0,,J. Magette enters the game for M. Belinelli,100,75
422,4,4:52.0,,L. Babbitt enters the game for D. Schröder,100,75
423,4,4:40.0,,L. Babbitt makes 3-pt jump shot from 26 ft (assist by T. Dorsey),100,78
424,4,4:22.0,D. Nwaba makes 2-pt layup from 5 ft,,102,78
425,4,4:06.0,,M. Muscala makes 3-pt jump shot from 23 ft (assist by J. Collins),102,81
426,4,3:47.0,Turnover by N. Mirotić (turnover),,102,81
427,4,3:35.0,,J. Magette makes 3-pt jump shot from 24 ft (assist by T. Dorsey),102,84
428,4,3:21.0,L. Markkanen makes 2-pt layup from 2 ft (assist by J. Holiday),,104,84
429,4,3:07.0,,T. Dorsey makes 3-pt jump shot from 25 ft (assist by J. Magette),104,87
430,4,2:49.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by R. Arcidiacono),,107,87
431,4,2:28.0,,T. Dorsey misses 3-pt jump shot from 24 ft,107,87
432,4,2:25.0,Defensive rebound by N. Mirotić,,107,87
433,4,2:21.0,N. Mirotić misses 3-pt jump shot from 26 ft,,107,87
434,4,2:15.0,,Defensive rebound by L. Babbitt,107,87
435,4,2:09.0,,Personal take foul by J. Holiday (drawn by J. Magette),107,87
436,4,2:09.0,,J. Magette makes free throw 1 of 2,107,88
437,4,2:09.0,B. Portis enters the game for L. Markkanen,,107,88
438,4,2:09.0,Q. Pondexter enters the game for N. Mirotić,,107,88
439,4,2:09.0,,J. Magette makes free throw 2 of 2,107,89
440,4,1:59.0,J. Holiday misses 2-pt jump shot from 20 ft,,107,89
441,4,1:55.0,,Defensive rebound by M. Muscala,107,89
442,4,1:34.0,,T. Dorsey makes 2-pt layup at rim (assist by J. Collins),107,91
443,4,1:34.0,,Shooting foul by R. Arcidiacono (drawn by T. Dorsey),107,91
444,4,1:34.0,,T. Dorsey misses free throw 1 of 1,107,91
445,4,1:30.0,Defensive rebound by Q. Pondexter,,107,91
446,4,1:16.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by B. Portis),,110,91
447,4,1:02.0,,L. Babbitt makes 3-pt jump shot from 23 ft (assist by M. Muscala),110,94
448,4,0:48.0,J. Holiday misses 2-pt jump shot from 21 ft,,110,94
449,4,0:45.0,,Defensive rebound by J. Collins,110,94
450,4,0:33.0,,J. Magette makes 3-pt jump shot from 24 ft (assist by M. Muscala),110,97
451,4,0:07.0,J. Holiday makes 3-pt jump shot from 24 ft,,113,97
452,4,0:00.0,,J. Collins misses 3-pt jump shot from 29 ft,113,97
453,4,0:00.0,,Offensive rebound by Team,113,97
