,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHARLOTTE_ACTION,WASHINGTON_SCORE,CHARLOTTE_SCORE
384,4,6:40.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 1 ft,99,93
385,4,6:38.0,Defensive rebound by I. Mahinmi,,99,93
386,4,6:30.0,B. Beal makes 3-pt jump shot from 23 ft (assist by J. Wall),,102,93
387,4,6:30.0,,Charlotte full timeout,102,93
388,4,6:30.0,,D. Howard enters the game for C. Zeller,102,93
389,4,6:13.0,,M. Carter-Williams makes 3-pt jump shot from 23 ft (assist by F. Kaminsky),102,96
390,4,5:54.0,J. Wall makes 2-pt jump shot from 7 ft,,104,96
391,4,5:38.0,,Turnover by F. Kaminsky (bad pass; steal by I. Mahinmi),104,96
392,4,5:25.0,B. Beal misses 3-pt jump shot from 28 ft,,104,96
393,4,5:24.0,,Defensive rebound by Team,104,96
394,4,5:24.0,Loose ball foul by I. Mahinmi (drawn by F. Kaminsky),,104,96
395,4,5:24.0,,F. Kaminsky makes free throw 1 of 2,104,97
396,4,5:24.0,M. Gortat enters the game for I. Mahinmi,,104,97
397,4,5:24.0,,F. Kaminsky makes free throw 2 of 2,104,98
398,4,5:11.0,B. Beal makes 3-pt jump shot from 28 ft (assist by J. Wall),,107,98
399,4,4:49.0,,Turnover by D. Howard (turnover),107,98
400,4,4:47.0,,J. Lamb enters the game for M. Carter-Williams,107,98
401,4,4:47.0,M. Morris enters the game for M. Scott,,107,98
402,4,4:34.0,M. Morris misses 3-pt jump shot from 27 ft,,107,98
403,4,4:34.0,,Defensive rebound by J. Lamb,107,98
404,4,4:25.0,,M. Kidd-Gilchrist makes 2-pt dunk from 1 ft (assist by J. Lamb),107,100
405,4,4:05.0,J. Wall makes 2-pt jump shot from 17 ft,,109,100
406,4,3:49.0,,D. Howard makes 2-pt jump shot at rim (assist by K. Walker),109,102
407,4,3:32.0,J. Wall makes 2-pt jump shot from 16 ft,,111,102
408,4,3:14.0,,J. Lamb misses 3-pt jump shot from 22 ft,111,102
409,4,3:14.0,,Offensive rebound by F. Kaminsky,111,102
410,4,3:11.0,,F. Kaminsky makes 2-pt jump shot from 3 ft,111,104
411,4,2:51.0,K. Oubre misses 2-pt jump shot from 5 ft,,111,104
412,4,2:51.0,,Defensive rebound by M. Kidd-Gilchrist,111,104
413,4,2:33.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,111,104
414,4,2:32.0,,Offensive rebound by Team,111,104
415,4,2:32.0,Washington full timeout,,111,104
416,4,2:32.0,,M. Williams enters the game for F. Kaminsky,111,104
417,4,2:32.0,O. Porter enters the game for K. Oubre,,111,104
418,4,2:23.0,,J. Lamb makes 2-pt jump shot from 16 ft (assist by M. Williams),111,106
419,4,2:01.0,B. Beal misses 2-pt layup from 4 ft,,111,106
420,4,2:01.0,,Defensive rebound by D. Howard,111,106
421,4,1:55.0,,Shooting foul by J. Wall (drawn by K. Walker),111,106
422,4,1:55.0,,K. Walker makes free throw 1 of 2,111,107
423,4,1:55.0,,K. Walker makes free throw 2 of 2,111,108
424,4,1:36.0,M. Morris makes 2-pt layup from 3 ft (assist by M. Gortat),,113,108
425,4,1:23.0,,K. Walker misses 2-pt jump shot from 20 ft,113,108
426,4,1:21.0,,Offensive rebound by M. Williams,113,108
427,4,1:14.0,,K. Walker makes 2-pt jump shot from 2 ft (assist by J. Lamb),113,110
428,4,0:56.0,M. Morris misses 3-pt jump shot from 26 ft,,113,110
429,4,0:53.0,,Defensive rebound by M. Kidd-Gilchrist,113,110
430,4,0:45.0,,K. Walker misses 2-pt layup from 2 ft,113,110
431,4,0:43.0,Defensive rebound by M. Morris,,113,110
432,4,0:25.0,O. Porter misses 2-pt jump shot from 10 ft,,113,110
433,4,0:22.0,Offensive rebound by M. Gortat,,113,110
434,4,0:21.0,J. Wall misses 3-pt jump shot from 48 ft,,113,110
435,4,0:21.0,Offensive rebound by Team,,113,110
436,4,0:21.0,Turnover by Team (shot clock),,113,110
437,4,0:21.0,,Charlotte full timeout,113,110
438,4,0:21.0,,F. Kaminsky enters the game for M. Kidd-Gilchrist,113,110
439,4,0:17.0,,K. Walker makes 2-pt layup at rim,113,112
440,4,0:10.0,Personal foul by J. Lamb (drawn by J. Wall),,113,112
441,4,0:10.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,113,112
442,4,0:09.0,Personal foul by J. Lamb (drawn by B. Beal),,113,112
443,4,0:09.0,B. Beal makes free throw 1 of 2,,114,112
444,4,0:09.0,B. Beal misses free throw 2 of 2,,114,112
445,4,0:08.0,,Defensive rebound by K. Walker,114,112
446,4,0:08.0,,Charlotte full timeout,114,112
447,4,0:08.0,,F. Kaminsky enters the game for M. Kidd-Gilchrist,114,112
448,4,0:02.0,,Shooting foul by J. Wall (drawn by K. Walker),114,112
449,4,0:02.0,,K. Walker makes free throw 1 of 2,114,113
450,4,0:02.0,,K. Walker makes free throw 2 of 2,114,114
451,4,0:02.0,Washington full timeout,,114,114
452,4,0:02.0,,C. Zeller enters the game for M. Williams,114,114
453,4,0:02.0,,M. Kidd-Gilchrist enters the game for J. Lamb,114,114
454,4,0:02.0,,M. Carter-Williams enters the game for F. Kaminsky,114,114
455,4,0:00.0,B. Beal misses 2-pt jump shot from 14 ft (block by D. Howard),,114,114
456,4,0:00.0,Offensive rebound by Team,,114,114
457,1OT,4:46.0,B. Beal misses 2-pt jump shot from 17 ft,,114,114
458,1OT,4:44.0,,Defensive rebound by M. Williams,114,114
459,1OT,4:22.0,,D. Howard makes 2-pt hook shot from 1 ft,114,116
460,1OT,4:06.0,O. Porter misses 2-pt jump shot from 18 ft,,114,116
461,1OT,4:04.0,,Defensive rebound by D. Howard,114,116
462,1OT,3:56.0,,M. Williams misses 3-pt jump shot from 26 ft,114,116
463,1OT,3:51.0,Defensive rebound by M. Gortat,,114,116
464,1OT,3:42.0,J. Wall makes 2-pt layup from 3 ft,,116,116
465,1OT,3:20.0,,K. Walker makes 3-pt jump shot from 25 ft,116,119
466,1OT,2:57.0,M. Morris misses 2-pt layup from 12 ft (block by J. Lamb),,116,119
467,1OT,2:55.0,,Defensive rebound by J. Lamb,116,119
468,1OT,2:50.0,,J. Lamb makes 2-pt layup at rim,116,121
469,1OT,2:50.0,Washington full timeout,,116,121
470,1OT,2:40.0,J. Wall makes 2-pt layup from 2 ft,,118,121
471,1OT,2:16.0,,J. Lamb misses 3-pt jump shot from 24 ft,118,121
472,1OT,2:12.0,Defensive rebound by M. Morris,,118,121
473,1OT,2:10.0,Shooting foul by M. Kidd-Gilchrist (drawn by B. Beal),,118,121
474,1OT,2:10.0,B. Beal misses free throw 1 of 2,,118,121
475,1OT,2:10.0,Offensive rebound by Team,,118,121
476,1OT,2:10.0,B. Beal makes free throw 2 of 2,,119,121
477,1OT,1:59.0,,K. Walker misses 2-pt layup from 2 ft (block by J. Wall),119,121
478,1OT,1:56.0,,Offensive rebound by K. Walker,119,121
479,1OT,1:55.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by K. Walker),119,123
480,1OT,1:55.0,,Shooting foul by M. Morris (drawn by M. Kidd-Gilchrist),119,123
481,1OT,1:55.0,,M. Kidd-Gilchrist misses free throw 1 of 1,119,123
482,1OT,1:52.0,Defensive rebound by O. Porter,,119,123
483,1OT,1:43.0,J. Wall misses 3-pt jump shot from 27 ft,,119,123
484,1OT,1:40.0,,Defensive rebound by J. Lamb,119,123
485,1OT,1:24.0,,J. Lamb makes 2-pt jump shot from 15 ft (assist by D. Howard),119,125
486,1OT,1:24.0,Washington full timeout,,119,125
487,1OT,1:18.0,O. Porter makes 3-pt jump shot from 26 ft,,122,125
488,1OT,0:55.0,,J. Lamb misses 2-pt jump shot from 17 ft,122,125
489,1OT,0:54.0,,Offensive rebound by D. Howard,122,125
490,1OT,0:54.0,,D. Howard makes 2-pt layup at rim,122,127
491,1OT,0:42.0,Turnover by B. Beal (out of bounds lost ball),,122,127
492,1OT,0:42.0,,F. Kaminsky enters the game for M. Williams,122,127
493,1OT,0:38.0,,Personal foul by B. Beal (drawn by F. Kaminsky),122,127
494,1OT,0:38.0,,F. Kaminsky makes free throw 1 of 2,122,128
495,1OT,0:38.0,,M. Carter-Williams enters the game for M. Kidd-Gilchrist,122,128
496,1OT,0:38.0,,F. Kaminsky makes free throw 2 of 2,122,129
497,1OT,0:22.0,Turnover by O. Porter (bad pass; steal by M. Carter-Williams),,122,129
498,1OT,0:22.0,,Turnover by Team (bad pass),122,129
499,1OT,0:07.0,J. Wall makes 2-pt jump shot from 2 ft,,124,129
