,QUARTER,TIME_REMAINING,UTAH_ACTION,MILWAUKEE_ACTION,UTAH_SCORE,MILWAUKEE_SCORE
378,4,7:26.0,,Personal foul by D. Favors (drawn by J. Henson),78,90
379,4,7:19.0,,Shooting foul by R. Rubio (drawn by J. Henson),78,90
380,4,7:19.0,,J. Henson misses free throw 1 of 2,78,90
381,4,7:19.0,,Offensive rebound by Team,78,90
382,4,7:19.0,,J. Henson makes free throw 2 of 2,78,91
383,4,7:09.0,D. Favors makes 2-pt layup from 1 ft (assist by R. Rubio),,80,91
384,4,7:09.0,Shooting foul by G. Antetokounmpo (drawn by D. Favors),,80,91
385,4,7:09.0,,K. Middleton enters the game for D. Liggins,80,91
386,4,7:09.0,D. Mitchell enters the game for A. Burks,,80,91
387,4,7:09.0,D. Favors makes free throw 1 of 1,,81,91
388,4,6:53.0,,Personal foul by R. O'Neale (drawn by G. Antetokounmpo),81,91
389,4,6:53.0,,G. Antetokounmpo makes free throw 1 of 2,81,92
390,4,6:53.0,T. Sefolosha enters the game for J. Jerebko,,81,92
391,4,6:53.0,,G. Antetokounmpo makes free throw 2 of 2,81,93
392,4,6:34.0,Shooting foul by K. Middleton (drawn by R. O'Neale),,81,93
393,4,6:34.0,R. O'Neale makes free throw 1 of 2,,82,93
394,4,6:34.0,R. O'Neale makes free throw 2 of 2,,83,93
395,4,6:18.0,,G. Antetokounmpo makes 2-pt layup at rim,83,95
396,4,5:56.0,Turnover by T. Sefolosha (bad pass; steal by J. Henson),,83,95
397,4,5:50.0,,G. Antetokounmpo misses 2-pt layup at rim,83,95
398,4,5:46.0,Defensive rebound by R. O'Neale,,83,95
399,4,5:43.0,D. Mitchell makes 3-pt jump shot from 23 ft (assist by R. O'Neale),,86,95
400,4,5:21.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by M. Brogdon),86,98
401,4,4:59.0,Turnover by D. Mitchell (lost ball; steal by E. Bledsoe),,86,98
402,4,4:53.0,,M. Brogdon misses 3-pt jump shot from 22 ft,86,98
403,4,4:53.0,Defensive rebound by Team,,86,98
404,4,4:53.0,,Loose ball foul by K. Middleton (drawn by R. Rubio),86,98
405,4,4:53.0,R. Rubio makes free throw 1 of 2,,87,98
406,4,4:53.0,R. Gobert enters the game for D. Favors,,87,98
407,4,4:53.0,R. Rubio makes free throw 2 of 2,,88,98
408,4,4:29.0,,G. Antetokounmpo makes 3-pt jump shot from 29 ft,88,101
409,4,4:26.0,Utah full timeout,,88,101
410,4,4:26.0,J. Ingles enters the game for R. Rubio,,88,101
411,4,4:26.0,A. Burks enters the game for R. O'Neale,,88,101
412,4,4:09.0,J. Ingles misses 2-pt layup from 2 ft,,88,101
413,4,4:09.0,Offensive rebound by Team,,88,101
414,4,3:51.0,A. Burks misses 2-pt jump shot from 13 ft (block by J. Henson),,88,101
415,4,3:47.0,,Defensive rebound by J. Henson,88,101
416,4,3:28.0,,K. Middleton makes 3-pt jump shot from 26 ft,88,104
417,4,3:08.0,J. Ingles makes 3-pt jump shot from 27 ft (assist by D. Mitchell),,91,104
418,4,3:00.0,,Personal block foul by A. Burks (drawn by M. Brogdon),91,104
419,4,3:00.0,,M. Brogdon makes free throw 1 of 2,91,105
420,4,3:00.0,,M. Brogdon makes free throw 2 of 2,91,106
421,4,2:52.0,Personal foul by K. Middleton (drawn by J. Ingles),,91,106
422,4,2:52.0,J. Ingles makes free throw 1 of 2,,92,106
423,4,2:52.0,J. Ingles misses free throw 2 of 2,,92,106
424,4,2:46.0,,Defensive rebound by K. Middleton,92,106
425,4,2:30.0,,J. Henson makes 2-pt hook shot from 1 ft (assist by K. Middleton),92,108
426,4,2:17.0,D. Mitchell misses 3-pt jump shot from 27 ft,,92,108
427,4,2:09.0,Offensive rebound by R. Gobert,,92,108
428,4,2:09.0,R. Gobert makes 2-pt layup at rim,,94,108
429,4,1:57.0,,Turnover by E. Bledsoe (bad pass; steal by D. Mitchell),94,108
430,4,1:51.0,D. Mitchell misses 2-pt layup from 1 ft,,94,108
431,4,1:51.0,Offensive rebound by Team,,94,108
432,4,1:49.0,Turnover by D. Mitchell (bad pass; steal by G. Antetokounmpo),,94,108
433,4,1:47.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by K. Middleton),94,110
434,4,1:47.0,,Shooting foul by T. Sefolosha (drawn by G. Antetokounmpo),94,110
435,4,1:47.0,R. Rubio enters the game for D. Mitchell,,94,110
436,4,1:47.0,,G. Antetokounmpo makes free throw 1 of 1,94,111
437,4,1:38.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,96,111
438,4,1:17.0,,E. Bledsoe makes 2-pt layup from 1 ft,96,113
439,4,1:05.0,J. Ingles misses 3-pt jump shot from 22 ft,,96,113
440,4,1:05.0,Offensive rebound by A. Burks,,96,113
441,4,1:01.0,A. Burks makes 2-pt dunk at rim,,98,113
442,4,0:46.0,,M. Brogdon makes 2-pt layup from 1 ft,98,115
443,4,0:38.0,Shooting foul by G. Antetokounmpo (drawn by R. Gobert),,98,115
444,4,0:38.0,R. Gobert misses free throw 1 of 2,,98,115
445,4,0:38.0,Offensive rebound by Team,,98,115
446,4,0:38.0,R. Gobert misses free throw 2 of 2,,98,115
447,4,0:35.0,,Defensive rebound by J. Henson,98,115
448,4,0:17.0,,G. Antetokounmpo makes 2-pt dunk at rim,98,117
449,4,0:05.0,T. Sefolosha makes 2-pt layup from 1 ft (assist by J. Ingles),,100,117
