,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MILWAUKEE_ACTION,WASHINGTON_SCORE,MILWAUKEE_SCORE
376,4,6:15.0,,Defensive rebound by E. Bledsoe,94,93
377,4,6:12.0,,E. Bledsoe misses 2-pt layup from 1 ft,94,93
378,4,6:12.0,Defensive rebound by B. Beal,,94,93
379,4,6:05.0,O. Porter misses 2-pt layup from 3 ft,,94,93
380,4,6:05.0,,Defensive rebound by J. Henson,94,93
381,4,5:59.0,,Personal foul by B. Beal (drawn by G. Antetokounmpo),94,93
382,4,5:52.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,94,93
383,4,5:52.0,,Offensive rebound by G. Antetokounmpo,94,93
384,4,5:52.0,,Personal foul by O. Porter (drawn by G. Antetokounmpo),94,93
385,4,5:44.0,,K. Middleton misses 2-pt jump shot from 19 ft,94,93
386,4,5:44.0,Defensive rebound by K. Oubre,,94,93
387,4,5:30.0,B. Beal makes 2-pt jump shot from 10 ft,,96,93
388,4,5:08.0,,G. Antetokounmpo misses 2-pt jump shot from 14 ft,96,93
389,4,5:08.0,Defensive rebound by I. Mahinmi,,96,93
390,4,4:53.0,K. Oubre makes 2-pt dunk from 1 ft,,98,93
391,4,4:53.0,Shooting foul by J. Henson (drawn by K. Oubre),,98,93
392,4,4:53.0,M. Gortat enters the game for I. Mahinmi,,98,93
393,4,4:53.0,,Milwaukee full timeout,98,93
394,4,4:53.0,K. Oubre makes free throw 1 of 1,,99,93
395,4,4:44.0,,J. Henson misses 2-pt dunk from 3 ft,99,93
396,4,4:41.0,Defensive rebound by M. Gortat,,99,93
397,4,4:26.0,B. Beal misses 3-pt jump shot from 29 ft,,99,93
398,4,4:23.0,,Defensive rebound by G. Antetokounmpo,99,93
399,4,4:15.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),99,96
400,4,3:50.0,K. Oubre misses 2-pt layup from 1 ft (block by T. Snell),,99,96
401,4,3:50.0,Offensive rebound by K. Oubre,,99,96
402,4,3:43.0,K. Oubre misses 2-pt layup from 1 ft,,99,96
403,4,3:41.0,,Defensive rebound by K. Middleton,99,96
404,4,3:37.0,,J. Henson makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),99,98
405,4,3:37.0,Washington full timeout,,99,98
406,4,3:37.0,,J. Parker enters the game for T. Snell,99,98
407,4,3:37.0,T. Satoranský enters the game for K. Oubre,,99,98
408,4,3:23.0,M. Morris makes 2-pt jump shot from 13 ft (assist by T. Satoranský),,101,98
409,4,3:06.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,101,98
410,4,3:03.0,Defensive rebound by O. Porter,,101,98
411,4,2:42.0,Turnover by T. Satoranský (bad pass; steal by E. Bledsoe),,101,98
412,4,2:19.0,,Turnover by E. Bledsoe (lost ball; steal by M. Morris),101,98
413,4,2:11.0,O. Porter misses 2-pt jump shot from 10 ft,,101,98
414,4,2:08.0,,Defensive rebound by J. Henson,101,98
415,4,2:00.0,,Personal foul by O. Porter (drawn by K. Middleton),101,98
416,4,2:00.0,,K. Middleton misses free throw 1 of 2,101,98
417,4,2:00.0,,Offensive rebound by Team,101,98
418,4,2:00.0,,K. Middleton makes free throw 2 of 2,101,99
419,4,1:42.0,M. Morris makes 2-pt dunk at rim (assist by B. Beal),,103,99
420,4,1:24.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,103,101
421,4,0:59.0,B. Beal makes 3-pt jump shot from 26 ft (assist by M. Morris),,106,101
422,4,0:59.0,,Milwaukee full timeout,106,101
423,4,0:51.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,106,101
424,4,0:50.0,,Offensive rebound by J. Henson,106,101
425,4,0:50.0,,K. Middleton makes 2-pt jump shot from 15 ft (assist by J. Henson),106,103
426,4,0:50.0,,Shooting foul by B. Beal (drawn by K. Middleton),106,103
427,4,0:50.0,,K. Middleton makes free throw 1 of 1,106,104
428,4,0:27.0,T. Satoranský misses 3-pt jump shot from 23 ft (block by G. Antetokounmpo),,106,104
429,4,0:26.0,,Defensive rebound by Team,106,104
430,4,0:25.0,Turnover by Team (shot clock),,106,104
431,4,0:04.0,,G. Antetokounmpo misses 2-pt jump shot from 12 ft,106,104
432,4,0:01.0,,Offensive rebound by J. Henson,106,104
433,4,0:01.0,,J. Henson misses 2-pt dunk at rim,106,104
434,4,0:01.0,Defensive rebound by T. Satoranský,,106,104
435,4,0:01.0,Personal foul by G. Antetokounmpo (drawn by T. Satoranský),,106,104
436,4,0:01.0,Washington full timeout,,106,104
437,4,0:01.0,K. Oubre enters the game for M. Gortat,,106,104
438,4,0:00.0,Personal foul by G. Antetokounmpo (drawn by B. Beal),,106,104
439,4,0:00.0,B. Beal misses free throw 1 of 2,,106,104
440,4,0:00.0,Offensive rebound by Team,,106,104
441,4,0:00.0,B. Beal makes free throw 2 of 2,,107,104
442,4,0:00.0,,Milwaukee full timeout,107,104
443,4,0:00.0,,J. Terry enters the game for J. Henson,107,104
