,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
365,4,6:09.0,,D. Russell makes 2-pt jump shot from 14 ft,103,99
366,4,5:48.0,J. Poeltl misses 2-pt hook shot from 8 ft,,103,99
367,4,5:48.0,,Defensive rebound by D. Carroll,103,99
368,4,5:48.0,Loose ball foul by J. Poeltl (drawn by D. Carroll),,103,99
369,4,5:48.0,,D. Carroll misses free throw 1 of 2,103,99
370,4,5:48.0,,Offensive rebound by Team,103,99
371,4,5:48.0,,C. LeVert enters the game for S. Dinwiddie,103,99
372,4,5:48.0,J. Valančiūnas enters the game for C. Miles,,103,99
373,4,5:48.0,D. DeRozan enters the game for J. Poeltl,,103,99
374,4,5:48.0,F. VanVleet enters the game for D. Wright,,103,99
375,4,5:48.0,,D. Carroll makes free throw 2 of 2,103,100
376,4,5:29.0,K. Lowry misses 3-pt jump shot from 25 ft,,103,100
377,4,5:28.0,Offensive rebound by Team,,103,100
378,4,5:28.0,,Loose ball foul by D. Russell (drawn by J. Valančiūnas),103,100
379,4,5:28.0,,R. Hollis-Jefferson enters the game for D. Cunningham,103,100
380,4,5:08.0,J. Valančiūnas misses 2-pt jump shot from 9 ft,,103,100
381,4,5:04.0,Offensive rebound by P. Siakam,,103,100
382,4,5:04.0,P. Siakam misses 2-pt dunk at rim,,103,100
383,4,5:04.0,,Defensive rebound by D. Russell,103,100
384,4,4:57.0,,D. Russell misses 3-pt jump shot from 25 ft,103,100
385,4,4:54.0,Defensive rebound by D. DeRozan,,103,100
386,4,4:42.0,K. Lowry misses 2-pt jump shot from 11 ft,,103,100
387,4,4:42.0,,Defensive rebound by A. Crabbe,103,100
388,4,4:21.0,,C. LeVert misses 2-pt jump shot from 5 ft,103,100
389,4,4:19.0,,Offensive rebound by R. Hollis-Jefferson,103,100
390,4,4:15.0,Offensive charge foul by R. Hollis-Jefferson (drawn by K. Lowry),,103,100
391,4,4:15.0,,Turnover by R. Hollis-Jefferson (offensive foul),103,100
392,4,4:15.0,Toronto full timeout,,103,100
393,4,4:15.0,S. Ibaka enters the game for P. Siakam,,103,100
394,4,4:05.0,Shooting foul by C. LeVert (drawn by D. DeRozan),,103,100
395,4,4:05.0,D. DeRozan makes free throw 1 of 2,,104,100
396,4,4:05.0,D. DeRozan makes free throw 2 of 2,,105,100
397,4,3:52.0,,D. Russell misses 2-pt jump shot from 15 ft,105,100
398,4,3:47.0,Defensive rebound by S. Ibaka,,105,100
399,4,3:29.0,D. DeRozan makes 3-pt jump shot from 25 ft,,108,100
400,4,3:08.0,,D. Carroll misses 3-pt jump shot from 25 ft,108,100
401,4,3:04.0,Defensive rebound by J. Valančiūnas,,108,100
402,4,2:48.0,D. DeRozan misses 2-pt jump shot from 15 ft,,108,100
403,4,2:43.0,,Defensive rebound by D. Carroll,108,100
404,4,2:37.0,,D. Russell misses 3-pt jump shot from 22 ft,108,100
405,4,2:33.0,Defensive rebound by K. Lowry,,108,100
406,4,2:27.0,D. DeRozan makes 2-pt layup from 3 ft (assist by K. Lowry),,110,100
407,4,2:08.0,,D. Russell misses 2-pt layup from 1 ft,110,100
408,4,2:05.0,Defensive rebound by J. Valančiūnas,,110,100
409,4,2:00.0,J. Valančiūnas makes 2-pt dunk from 2 ft (assist by K. Lowry),,112,100
410,4,2:00.0,,Brooklyn full timeout,112,100
411,4,1:52.0,,D. Russell misses 2-pt layup from 9 ft,112,100
412,4,1:51.0,Defensive rebound by J. Valančiūnas,,112,100
413,4,1:51.0,Personal foul by D. Russell (drawn by J. Valančiūnas),,112,100
414,4,1:51.0,J. Valančiūnas misses free throw 1 of 2,,112,100
415,4,1:51.0,Offensive rebound by Team,,112,100
416,4,1:51.0,J. Valančiūnas misses free throw 2 of 2,,112,100
417,4,1:48.0,,Defensive rebound by A. Crabbe,112,100
418,4,1:33.0,,A. Crabbe misses 3-pt jump shot from 22 ft,112,100
419,4,1:30.0,Defensive rebound by J. Valančiūnas,,112,100
420,4,1:18.0,Personal take foul by C. LeVert (drawn by F. VanVleet),,112,100
421,4,1:18.0,F. VanVleet makes free throw 1 of 2,,113,100
422,4,1:18.0,F. VanVleet makes free throw 2 of 2,,114,100
423,4,1:09.0,,R. Hollis-Jefferson misses 2-pt jump shot from 13 ft,114,100
424,4,1:04.0,Defensive rebound by D. DeRozan,,114,100
425,4,0:50.0,J. Valančiūnas misses 2-pt layup from 2 ft (block by D. Russell),,114,100
426,4,0:50.0,,Defensive rebound by D. Russell,114,100
427,4,0:50.0,,Personal foul by J. Valančiūnas (drawn by D. Russell),114,100
428,4,0:50.0,,D. Russell makes free throw 1 of 2,114,101
429,4,0:50.0,N. Hayes enters the game for K. Lowry,,114,101
430,4,0:50.0,M. Miller enters the game for D. DeRozan,,114,101
431,4,0:50.0,N. Powell enters the game for J. Valančiūnas,,114,101
432,4,0:50.0,L. Nogueira enters the game for S. Ibaka,,114,101
433,4,0:50.0,,D. Russell makes free throw 2 of 2,114,102
434,4,0:39.0,F. VanVleet makes 2-pt layup from 1 ft,,116,102
435,4,0:32.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft (block by L. Nogueira),116,102
436,4,0:32.0,,Offensive rebound by R. Hollis-Jefferson,116,102
437,4,0:30.0,,Turnover by R. Hollis-Jefferson (out of bounds lost ball),116,102
438,4,0:20.0,F. VanVleet misses 3-pt jump shot from 25 ft,,116,102
439,4,0:20.0,,Defensive rebound by Team,116,102
