,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
390,4,7:32.0,D. Powell makes 2-pt dunk at rim (assist by W. Matthews),,71,86
391,4,7:31.0,,Phoenix full timeout,71,86
392,4,7:31.0,,J. Jackson enters the game for T. Daniels,71,86
393,4,7:16.0,,Offensive foul by T. Chandler (drawn by D. Harris),71,86
394,4,7:16.0,,Turnover by T. Chandler (offensive foul),71,86
395,4,7:16.0,,D. House enters the game for T. Warren,71,86
396,4,7:05.0,D. Nowitzki misses 2-pt jump shot from 21 ft,,71,86
397,4,7:02.0,,Defensive rebound by Team,71,86
398,4,6:47.0,,J. Dudley misses 3-pt jump shot from 25 ft,71,86
399,4,6:45.0,Defensive rebound by D. Harris,,71,86
400,4,6:32.0,Y. Ferrell misses 2-pt jump shot from 10 ft (block by J. Dudley),,71,86
401,4,6:29.0,,Defensive rebound by D. House,71,86
402,4,6:08.0,,D. House misses 2-pt layup from 2 ft (block by W. Matthews),71,86
403,4,6:08.0,Defensive rebound by W. Matthews,,71,86
404,4,6:08.0,Personal foul by D. House (drawn by W. Matthews),,71,86
405,4,6:08.0,W. Matthews makes free throw 1 of 2,,72,86
406,4,6:08.0,D. Smith enters the game for D. Harris,,72,86
407,4,6:08.0,W. Matthews makes free throw 2 of 2,,73,86
408,4,5:49.0,,Shooting foul by D. Powell (drawn by T. Chandler),73,86
409,4,5:49.0,,T. Chandler misses free throw 1 of 2,73,86
410,4,5:49.0,,Offensive rebound by Team,73,86
411,4,5:49.0,,T. Chandler makes free throw 2 of 2,73,87
412,4,5:39.0,W. Matthews misses 3-pt jump shot from 26 ft,,73,87
413,4,5:37.0,,Defensive rebound by Team,73,87
414,4,5:37.0,,D. Bender enters the game for J. Dudley,73,87
415,4,5:29.0,,D. Booker makes 2-pt jump shot from 17 ft,73,89
416,4,5:26.0,Dallas full timeout,,73,89
417,4,5:26.0,,T. Warren enters the game for D. House,73,89
418,4,5:26.0,H. Barnes enters the game for D. Nowitzki,,73,89
419,4,5:16.0,W. Matthews misses 2-pt jump shot from 21 ft,,73,89
420,4,5:13.0,,Defensive rebound by T. Chandler,73,89
421,4,4:58.0,,J. Jackson makes 2-pt jump shot from 10 ft,73,91
422,4,4:44.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Smith),,76,91
423,4,4:16.0,,D. Booker misses 3-pt jump shot from 25 ft,76,91
424,4,4:14.0,Defensive rebound by D. Smith,,76,91
425,4,4:04.0,D. Smith makes 2-pt layup at rim,,78,91
426,4,4:04.0,,Phoenix full timeout,78,91
427,4,4:04.0,,M. Chriss enters the game for T. Chandler,78,91
428,4,3:50.0,,Turnover by J. Jackson (bad pass; steal by H. Barnes),78,91
429,4,3:42.0,D. Smith misses 2-pt layup from 1 ft (block by J. Jackson),,78,91
430,4,3:42.0,Offensive rebound by Team,,78,91
431,4,3:40.0,Y. Ferrell makes 3-pt jump shot from 22 ft (assist by D. Smith),,81,91
432,4,3:20.0,,Turnover by J. Jackson (bad pass; steal by D. Smith),81,91
433,4,3:17.0,D. Smith makes 3-pt jump shot from 25 ft,,84,91
434,4,3:16.0,,Phoenix full timeout,84,91
435,4,3:16.0,,T. Daniels enters the game for J. Jackson,84,91
436,4,3:08.0,,D. Booker makes 2-pt layup from 2 ft,84,93
437,4,3:08.0,,Shooting foul by W. Matthews (drawn by D. Booker),84,93
438,4,3:08.0,,D. Booker makes free throw 1 of 1,84,94
439,4,3:00.0,W. Matthews misses 2-pt layup from 1 ft,,84,94
440,4,2:59.0,,Defensive rebound by D. Bender,84,94
441,4,2:59.0,Technical foul by W. Matthews,,84,94
442,4,2:59.0,,D. Booker makes technical free throw,84,95
443,4,2:51.0,Offensive charge foul by M. Chriss (drawn by Y. Ferrell),,84,95
444,4,2:51.0,,Turnover by M. Chriss (offensive foul),84,95
445,4,2:44.0,W. Matthews misses 2-pt jump shot from 19 ft,,84,95
446,4,2:41.0,,Defensive rebound by D. Booker,84,95
447,4,2:26.0,,T. Warren makes 2-pt jump shot from 4 ft (assist by D. Bender),84,97
448,4,2:26.0,Dallas full timeout,,84,97
449,4,2:26.0,K. Collinsworth enters the game for W. Matthews,,84,97
450,4,2:13.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,84,97
451,4,2:09.0,,Defensive rebound by T. Warren,84,97
452,4,1:53.0,,Turnover by D. Bender (bad pass; steal by D. Powell),84,97
453,4,1:50.0,K. Collinsworth makes 2-pt dunk at rim (assist by D. Smith),,86,97
454,4,1:33.0,,D. Booker misses 2-pt jump shot from 21 ft,86,97
455,4,1:30.0,Defensive rebound by D. Powell,,86,97
456,4,1:16.0,Turnover by Y. Ferrell (bad pass; steal by D. Booker),,86,97
457,4,0:56.0,,M. Chriss makes 3-pt jump shot from 22 ft (assist by D. Booker),86,100
458,4,0:49.0,D. Smith makes 2-pt jump shot from 20 ft,,88,100
459,4,0:27.0,,M. Chriss makes 2-pt dunk at rim (assist by D. Booker),88,102
460,4,0:21.0,D. Smith misses 3-pt jump shot from 24 ft,,88,102
461,4,0:16.0,,Defensive rebound by M. Chriss,88,102
