,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,SACRAMENTO_ACTION,CHARLOTTE_SCORE,SACRAMENTO_SCORE
372,4,3:00.0,J. O'Bryant misses 3-pt jump shot from 25 ft,,122,104
373,4,2:58.0,,Defensive rebound by S. Labissière,122,104
374,4,2:48.0,,G. Papagiannis misses 2-pt hook shot from 9 ft,122,104
375,4,2:41.0,,Offensive rebound by S. Labissière,122,104
376,4,2:41.0,,S. Labissière misses 2-pt layup at rim,122,104
377,4,2:40.0,,Offensive rebound by S. Labissière,122,104
378,4,2:40.0,,S. Labissière misses 2-pt layup at rim,122,104
379,4,2:40.0,Defensive rebound by M. Carter-Williams,,122,104
380,4,2:34.0,T. Graham makes 2-pt layup from 2 ft,,124,104
381,4,2:25.0,,D. Fox makes 2-pt layup from 6 ft,124,106
382,4,2:05.0,J. O'Bryant makes 2-pt layup from 2 ft,,126,106
383,4,2:02.0,,Personal foul by M. Carter-Williams (drawn by D. Fox),126,106
384,4,2:02.0,,Sacramento full timeout,126,106
385,4,2:02.0,J. Stone enters the game for M. Carter-Williams,,126,106
386,4,2:02.0,,D. Fox makes free throw 1 of 2,126,107
387,4,2:02.0,,D. Fox makes free throw 2 of 2,126,108
388,4,1:45.0,J. O'Bryant misses 3-pt jump shot from 24 ft,,126,108
389,4,1:40.0,,Defensive rebound by M. Richardson,126,108
390,4,1:22.0,,G. Papagiannis makes 2-pt jump shot from 19 ft (assist by J. Jackson),126,110
391,4,1:10.0,D. Bacon misses 2-pt jump shot from 12 ft,,126,110
392,4,1:10.0,Offensive rebound by J. O'Bryant,,126,110
393,4,1:10.0,J. O'Bryant makes 2-pt layup at rim,,128,110
394,4,0:50.0,,Shooting foul by J. Stone (drawn by D. Fox),128,110
395,4,0:50.0,,D. Fox makes free throw 1 of 2,128,111
396,4,0:50.0,,D. Fox misses free throw 2 of 2,128,111
397,4,0:44.0,Defensive rebound by T. Graham,,128,111
398,4,0:37.0,M. Monk makes 3-pt jump shot from 24 ft,,131,111
399,4,0:16.0,,S. Labissière misses 2-pt jump shot from 17 ft,131,111
400,4,0:12.0,Defensive rebound by D. Bacon,,131,111
