,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
393,4,4:28.0,K. Durant misses 3-pt jump shot from 24 ft,,100,110
394,4,4:26.0,,Defensive rebound by Z. Collins,100,110
395,4,4:08.0,,D. Lillard misses 2-pt layup at rim,100,110
396,4,4:06.0,Defensive rebound by D. Green,,100,110
397,4,4:04.0,Turnover by K. Durant (bad pass),,100,110
398,4,3:47.0,,Turnover by E. Davis (bad pass),100,110
399,4,3:33.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),,103,110
400,4,3:33.0,,Portland full timeout,103,110
401,4,3:16.0,,Shooting foul by K. Durant (drawn by C. McCollum),103,110
402,4,3:16.0,,C. McCollum makes free throw 1 of 2,103,111
403,4,3:16.0,,C. McCollum makes free throw 2 of 2,103,112
404,4,3:02.0,K. Thompson misses 2-pt jump shot from 17 ft,,103,112
405,4,2:59.0,,Defensive rebound by E. Davis,103,112
406,4,2:40.0,,D. Lillard makes 3-pt jump shot from 24 ft (assist by E. Davis),103,115
407,4,2:38.0,Golden State full timeout,,103,115
408,4,2:38.0,,S. Napier enters the game for Z. Collins,103,115
409,4,2:24.0,K. Thompson makes 2-pt layup from 2 ft (assist by K. Durant),,105,115
410,4,2:01.0,,D. Lillard misses 2-pt layup from 2 ft,105,115
411,4,2:00.0,,Offensive rebound by E. Davis,105,115
412,4,2:00.0,,E. Davis makes 2-pt dunk from 1 ft,105,117
413,4,1:53.0,K. Durant misses 3-pt jump shot from 24 ft,,105,117
414,4,1:49.0,,Defensive rebound by E. Davis,105,117
415,4,1:31.0,,D. Lillard misses 2-pt layup from 1 ft,105,117
416,4,1:30.0,,Offensive rebound by E. Davis,105,117
417,4,1:29.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by E. Davis),105,120
418,4,1:29.0,Golden State full timeout,,105,120
419,4,1:29.0,O. Casspi enters the game for K. Thompson,,105,120
420,4,1:29.0,N. Young enters the game for D. Green,,105,120
421,4,1:29.0,D. Jones enters the game for K. Durant,,105,120
422,4,1:29.0,,Z. Collins enters the game for S. Napier,105,120
423,4,1:20.0,N. Young misses 2-pt jump shot from 16 ft,,105,120
424,4,1:16.0,,Defensive rebound by C. McCollum,105,120
425,4,0:57.0,,C. McCollum misses 2-pt jump shot from 3 ft,105,120
426,4,0:57.0,,Offensive rebound by Z. Collins,105,120
427,4,0:57.0,,Z. Collins makes 2-pt dunk at rim,105,122
428,4,0:49.0,Shooting foul by D. Lillard (drawn by Q. Cook),,105,122
429,4,0:49.0,Q. Cook makes free throw 1 of 2,,106,122
430,4,0:49.0,,S. Napier enters the game for D. Lillard,106,122
431,4,0:49.0,,P. Connaughton enters the game for E. Turner,106,122
432,4,0:49.0,,J. Layman enters the game for C. McCollum,106,122
433,4,0:49.0,,C. Swanigan enters the game for E. Davis,106,122
434,4,0:49.0,Q. Cook makes free throw 2 of 2,,107,122
435,4,0:29.0,,P. Connaughton makes 3-pt jump shot from 25 ft (assist by C. Swanigan),107,125
436,4,0:18.0,Shooting foul by C. Swanigan (drawn by K. Looney),,107,125
437,4,0:18.0,K. Looney misses free throw 1 of 2,,107,125
438,4,0:18.0,Offensive rebound by Team,,107,125
439,4,0:18.0,K. Looney makes free throw 2 of 2,,108,125
