,QUARTER,TIME_REMAINING,UTAH_ACTION,MIAMI_ACTION,UTAH_SCORE,MIAMI_SCORE
383,4,3:08.0,Turnover by J. Ingles (out of bounds lost ball),,98,92
384,4,3:04.0,,Personal foul by D. Favors (drawn by K. Olynyk),98,92
385,4,3:04.0,,Miami full timeout,98,92
386,4,2:45.0,,G. Dragić makes 2-pt layup from 1 ft,98,94
387,4,2:33.0,J. Ingles misses 3-pt jump shot from 23 ft,,98,94
388,4,2:31.0,,Defensive rebound by W. Ellington,98,94
389,4,2:23.0,,G. Dragić misses 2-pt layup from 1 ft,98,94
390,4,2:23.0,,Offensive rebound by K. Olynyk,98,94
391,4,2:23.0,,Shooting foul by T. Sefolosha (drawn by K. Olynyk),98,94
392,4,2:23.0,,K. Olynyk misses free throw 1 of 2,98,94
393,4,2:23.0,,Offensive rebound by Team,98,94
394,4,2:23.0,,K. Olynyk makes free throw 2 of 2,98,95
395,4,2:03.0,R. Hood makes 2-pt jump shot from 10 ft,,100,95
396,4,1:49.0,,G. Dragić misses 2-pt layup from 1 ft,100,95
397,4,1:47.0,Defensive rebound by J. Ingles,,100,95
398,4,1:28.0,D. Favors misses 2-pt hook shot from 3 ft,,100,95
399,4,1:26.0,,Defensive rebound by T. Johnson,100,95
400,4,1:23.0,,J. Richardson makes 2-pt layup from 1 ft (assist by T. Johnson),100,97
401,4,1:08.0,Turnover by D. Mitchell (out of bounds lost ball),,100,97
402,4,0:59.0,,Shooting block foul by D. Mitchell (drawn by G. Dragić),100,97
403,4,0:59.0,,G. Dragić makes free throw 1 of 2,100,98
404,4,0:59.0,,G. Dragić makes free throw 2 of 2,100,99
405,4,0:47.0,D. Mitchell makes 2-pt layup from 1 ft,,102,99
406,4,0:37.0,,Shooting foul by D. Mitchell (drawn by K. Olynyk),102,99
407,4,0:37.0,,K. Olynyk makes free throw 1 of 2,102,100
408,4,0:37.0,,K. Olynyk makes free throw 2 of 2,102,101
409,4,0:14.0,R. Hood misses 3-pt jump shot from 25 ft,,102,101
410,4,0:10.0,,Defensive rebound by G. Dragić,102,101
411,4,0:07.0,,Miami full timeout,102,101
412,4,0:05.0,,J. Richardson makes 2-pt layup from 1 ft (assist by G. Dragić),102,103
413,4,0:05.0,Utah full timeout,,102,103
414,4,0:05.0,,J. Johnson enters the game for W. Ellington,102,103
415,4,0:01.0,D. Mitchell misses 2-pt jump shot from 19 ft,,102,103
416,4,0:00.0,Offensive rebound by Team,,102,103
