,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
382,4,0:28.0,Minnesota full timeout,,91,89
383,4,0:09.0,J. Crawford makes 2-pt jump shot from 16 ft,,93,89
384,4,0:09.0,,Dallas full timeout,93,89
385,4,0:09.0,,D. Powell enters the game for N. Noel,93,89
386,4,0:09.0,T. Gibson enters the game for J. Crawford,,93,89
387,4,0:06.0,,M. Kleber misses 3-pt jump shot from 25 ft,93,89
388,4,0:03.0,Defensive rebound by A. Wiggins,,93,89
389,4,0:03.0,Turnover by A. Wiggins (step out of bounds),,93,89
390,4,0:01.0,,Y. Ferrell makes 3-pt jump shot from 23 ft (assist by D. Smith),93,92
391,4,0:00.0,Personal take foul by Y. Ferrell (drawn by N. Bjelica),,93,92
392,4,0:00.0,J. Crawford enters the game for T. Gibson,,93,92
393,4,0:00.0,,A. Harrison enters the game for D. McDermott,93,92
