,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SAN ANTONIO_ACTION,LA CLIPPERS_SCORE,SAN ANTONIO_SCORE
381,4,5:11.0,P. Beverley misses 3-pt jump shot from 24 ft,,95,109
382,4,5:08.0,,Defensive rebound by R. Gay,95,109
383,4,5:04.0,,Personal foul by B. Griffin (drawn by K. Anderson),95,109
384,4,4:52.0,,Personal foul by L. Williams (drawn by D. Green),95,109
385,4,4:52.0,,D. Green misses free throw 1 of 2,95,109
386,4,4:52.0,,Offensive rebound by Team,95,109
387,4,4:52.0,,P. Gasol enters the game for K. Anderson,95,109
388,4,4:52.0,,D. Green makes free throw 2 of 2,95,110
389,4,4:40.0,B. Griffin misses 2-pt hook shot from 8 ft,,95,110
390,4,4:37.0,,Defensive rebound by P. Gasol,95,110
391,4,4:27.0,,L. Aldridge makes 3-pt jump shot from 25 ft (assist by D. Green),95,113
392,4,4:18.0,L. Williams misses 3-pt jump shot from 23 ft,,95,113
393,4,4:14.0,Offensive rebound by D. Jordan,,95,113
394,4,4:08.0,A. Rivers misses 2-pt jump shot from 20 ft,,95,113
395,4,4:08.0,,Defensive rebound by P. Mills,95,113
396,4,3:51.0,,D. Green makes 2-pt jump shot from 9 ft (assist by P. Mills),95,115
397,4,3:33.0,D. Jordan makes 2-pt dunk from 2 ft (assist by B. Griffin),,97,115
398,4,3:33.0,,San Antonio full timeout,97,115
399,4,3:33.0,,K. Anderson enters the game for R. Gay,97,115
400,4,3:33.0,S. Thornwell enters the game for D. Jordan,,97,115
401,4,3:33.0,J. Evans enters the game for P. Beverley,,97,115
402,4,3:33.0,S. Dekker enters the game for A. Rivers,,97,115
403,4,3:33.0,M. Harrell enters the game for B. Griffin,,97,115
404,4,3:33.0,,B. Paul enters the game for L. Aldridge,97,115
405,4,3:33.0,,B. Forbes enters the game for D. Green,97,115
406,4,3:24.0,,Turnover by B. Paul (out of bounds lost ball),97,115
407,4,3:03.0,S. Thornwell makes 2-pt layup from 7 ft,,99,115
408,4,2:36.0,,B. Forbes makes 2-pt jump shot from 14 ft (assist by P. Gasol),99,117
409,4,2:20.0,L. Williams makes 2-pt jump shot from 18 ft,,101,117
410,4,2:02.0,,D. Murray enters the game for P. Mills,101,117
411,4,2:02.0,,D. Hilliard enters the game for P. Gasol,101,117
412,4,2:02.0,,D. Bertāns enters the game for K. Anderson,101,117
413,4,2:02.0,B. Johnson enters the game for L. Williams,,101,117
414,4,1:58.0,,D. Bertāns misses 3-pt jump shot from 28 ft,101,117
415,4,1:54.0,Defensive rebound by M. Harrell,,101,117
416,4,1:40.0,J. Evans makes 2-pt layup from 4 ft,,103,117
417,4,1:25.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by B. Paul),103,120
418,4,1:10.0,Turnover by M. Harrell (bad pass; steal by D. Hilliard),,103,120
419,4,0:52.0,,D. Hilliard misses 2-pt layup from 7 ft,103,120
420,4,0:46.0,Defensive rebound by B. Johnson,,103,120
421,4,0:46.0,Personal foul by B. Forbes (drawn by M. Harrell),,103,120
422,4,0:46.0,M. Harrell makes free throw 1 of 2,,104,120
423,4,0:46.0,M. Harrell makes free throw 2 of 2,,105,120
424,4,0:26.0,,Turnover by D. Murray (bad pass; steal by S. Thornwell),105,120
425,4,0:10.0,S. Thornwell misses 2-pt jump shot from 4 ft,,105,120
426,4,0:10.0,Offensive rebound by B. Johnson,,105,120
427,4,0:10.0,B. Johnson makes 2-pt layup at rim,,107,120
