,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
387,4,8:54.0,,C. McCollum makes 2-pt jump shot from 18 ft,94,100
388,4,8:35.0,J. Jackson makes 2-pt hook shot from 4 ft,,96,100
389,4,8:17.0,,C. McCollum misses 2-pt layup from 1 ft,96,100
390,4,8:14.0,,Offensive rebound by E. Davis,96,100
391,4,8:14.0,,E. Davis misses 2-pt layup at rim,96,100
392,4,8:14.0,,Offensive rebound by E. Davis,96,100
393,4,8:14.0,,E. Davis misses 2-pt layup at rim,96,100
394,4,8:14.0,Defensive rebound by Team,,96,100
395,4,8:14.0,,D. Lillard enters the game for C. McCollum,96,100
396,4,8:04.0,D. Booker makes 2-pt jump shot from 20 ft (assist by T. Ulis),,98,100
397,4,7:36.0,,D. Lillard misses 3-pt jump shot from 29 ft,98,100
398,4,7:33.0,Defensive rebound by J. Jackson,,98,100
399,4,7:22.0,D. Booker misses 2-pt layup at rim,,98,100
400,4,7:21.0,,Defensive rebound by E. Turner,98,100
401,4,7:16.0,,M. Harkless makes 2-pt dunk at rim (assist by E. Turner),98,102
402,4,7:00.0,J. Jackson misses 3-pt jump shot from 24 ft,,98,102
403,4,6:57.0,,Defensive rebound by P. Connaughton,98,102
404,4,6:51.0,,D. Lillard misses 2-pt jump shot from 17 ft,98,102
405,4,6:49.0,Defensive rebound by D. Bender,,98,102
406,4,6:31.0,A. Len misses 2-pt layup from 1 ft,,98,102
407,4,6:29.0,,Defensive rebound by E. Davis,98,102
408,4,6:12.0,,M. Harkless misses 3-pt jump shot from 22 ft,98,102
409,4,6:11.0,,Offensive rebound by E. Davis,98,102
410,4,5:55.0,,E. Turner misses 2-pt jump shot from 17 ft,98,102
411,4,5:52.0,Defensive rebound by A. Len,,98,102
412,4,5:43.0,T. Ulis makes 2-pt jump shot from 10 ft,,100,102
413,4,5:25.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by E. Davis),100,105
414,4,4:58.0,T. Ulis makes 2-pt jump shot from 13 ft,,102,105
415,4,4:45.0,,Turnover by E. Turner (lost ball; steal by J. Jackson),102,105
416,4,4:45.0,Personal foul by E. Turner (drawn by J. Jackson),,102,105
417,4,4:45.0,,J. Nurkić enters the game for E. Turner,102,105
418,4,4:45.0,,A. Aminu enters the game for P. Connaughton,102,105
419,4,4:45.0,,C. McCollum enters the game for E. Davis,102,105
420,4,4:45.0,M. James enters the game for T. Ulis,,102,105
421,4,4:45.0,T. Chandler enters the game for J. Jackson,,102,105
422,4,4:45.0,T. Warren enters the game for A. Len,,102,105
423,4,4:29.0,Turnover by D. Bender (bad pass; steal by C. McCollum),,102,105
424,4,4:25.0,,D. Lillard misses 3-pt jump shot from 28 ft,102,105
425,4,4:21.0,Defensive rebound by D. Bender,,102,105
426,4,4:06.0,Shooting foul by A. Aminu (drawn by T. Chandler),,102,105
427,4,4:06.0,,Portland full timeout,102,105
428,4,4:06.0,M. Chriss enters the game for D. Bender,,102,105
429,4,4:06.0,T. Chandler makes free throw 1 of 2,,103,105
430,4,4:06.0,T. Chandler makes free throw 2 of 2,,104,105
431,4,3:54.0,,C. McCollum misses 2-pt jump shot from 20 ft,104,105
432,4,3:50.0,,Offensive rebound by C. McCollum,104,105
433,4,3:49.0,,C. McCollum misses 2-pt layup from 1 ft (block by T. Chandler),104,105
434,4,3:49.0,,Offensive rebound by C. McCollum,104,105
435,4,3:49.0,,Shooting foul by T. Chandler (drawn by C. McCollum),104,105
436,4,3:49.0,,C. McCollum misses free throw 1 of 2,104,105
437,4,3:49.0,,Offensive rebound by Team,104,105
438,4,3:49.0,,C. McCollum makes free throw 2 of 2,104,106
439,4,3:34.0,T. Warren misses 3-pt jump shot from 25 ft,,104,106
440,4,3:30.0,,Defensive rebound by D. Lillard,104,106
441,4,3:14.0,,J. Nurkić misses 2-pt jump shot from 20 ft,104,106
442,4,3:10.0,Defensive rebound by T. Warren,,104,106
443,4,3:04.0,T. Warren misses 2-pt layup from 2 ft,,104,106
444,4,3:02.0,,Defensive rebound by J. Nurkić,104,106
445,4,2:56.0,,J. Nurkić makes 2-pt hook shot from 8 ft (assist by C. McCollum),104,108
446,4,2:36.0,D. Booker misses 2-pt jump shot from 16 ft,,104,108
447,4,2:33.0,,Defensive rebound by J. Nurkić,104,108
448,4,2:22.0,,J. Nurkić misses 2-pt jump shot from 10 ft,104,108
449,4,2:18.0,Defensive rebound by D. Booker,,104,108
450,4,2:10.0,T. Chandler misses 2-pt layup from 1 ft,,104,108
451,4,2:09.0,,Defensive rebound by J. Nurkić,104,108
452,4,1:53.0,,D. Lillard misses 2-pt layup from 1 ft,104,108
453,4,1:49.0,,Offensive rebound by M. Harkless,104,108
454,4,1:49.0,,M. Harkless misses 2-pt dunk at rim,104,108
455,4,1:49.0,Personal foul by C. McCollum (drawn by T. Chandler),,104,108
456,4,1:49.0,T. Ulis enters the game for M. James,,104,108
457,4,1:48.0,Defensive rebound by M. Chriss,,104,108
458,4,1:43.0,M. Chriss makes 2-pt layup from 1 ft (assist by D. Booker),,106,108
459,4,1:43.0,Shooting foul by J. Nurkić (drawn by M. Chriss),,106,108
460,4,1:43.0,M. Chriss misses free throw 1 of 1,,106,108
461,4,1:38.0,Offensive rebound by T. Chandler,,106,108
462,4,1:23.0,T. Warren misses 2-pt layup from 1 ft,,106,108
463,4,1:21.0,,Defensive rebound by J. Nurkić,106,108
464,4,1:03.0,,M. Harkless misses 3-pt jump shot from 23 ft,106,108
465,4,1:00.0,Defensive rebound by T. Warren,,106,108
466,4,0:46.0,M. Chriss misses 2-pt jump shot from 18 ft,,106,108
467,4,0:44.0,,Defensive rebound by D. Lillard,106,108
468,4,0:29.0,,D. Lillard makes 2-pt jump shot from 12 ft,106,110
469,4,0:29.0,Phoenix full timeout,,106,110
470,4,0:29.0,T. Daniels enters the game for T. Ulis,,106,110
471,4,0:24.0,D. Booker misses 2-pt layup from 1 ft (block by J. Nurkić),,106,110
472,4,0:24.0,,Defensive rebound by A. Aminu,106,110
473,4,0:24.0,,Personal take foul by T. Chandler (drawn by A. Aminu),106,110
474,4,0:24.0,,E. Turner enters the game for J. Nurkić,106,110
475,4,0:24.0,T. Ulis enters the game for T. Daniels,,106,110
476,4,0:22.0,,Personal foul by T. Ulis (drawn by D. Lillard),106,110
477,4,0:22.0,,D. Lillard makes free throw 2 of 2,106,111
478,4,0:22.0,,D. Lillard makes free throw 1 of 2,106,112
479,4,0:21.0,,J. Nurkić enters the game for E. Turner,106,112
480,4,0:16.0,T. Ulis misses 3-pt jump shot from 25 ft,,106,112
481,4,0:14.0,,Defensive rebound by J. Nurkić,106,112
482,4,0:14.0,,Personal take foul by T. Chandler (drawn by J. Nurkić),106,112
483,4,0:14.0,A. Len enters the game for T. Chandler,,106,112
484,4,0:14.0,,J. Nurkić makes free throw 1 of 2,106,113
485,4,0:14.0,,J. Nurkić makes free throw 2 of 2,106,114
486,4,0:14.0,Phoenix full timeout,,106,114
487,4,0:14.0,,E. Turner enters the game for J. Nurkić,106,114
488,4,0:14.0,T. Daniels enters the game for T. Ulis,,106,114
489,4,0:14.0,J. Jackson enters the game for A. Len,,106,114
490,4,0:12.0,Personal foul by C. McCollum (drawn by D. Booker),,106,114
491,4,0:12.0,D. Booker misses free throw 1 of 2,,106,114
492,4,0:12.0,Offensive rebound by Team,,106,114
493,4,0:12.0,,J. Nurkić enters the game for M. Harkless,106,114
494,4,0:12.0,D. Booker makes free throw 2 of 2,,107,114
