,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
376,4,1:30.0,,D. Green misses 3-pt jump shot from 25 ft,106,106
377,4,1:27.0,Defensive rebound by B. Bogdanović,,106,106
378,4,1:05.0,B. Bogdanović misses 3-pt jump shot from 28 ft,,106,106
379,4,1:02.0,,Defensive rebound by D. Green,106,106
380,4,1:02.0,,Golden State full timeout,106,106
381,4,0:48.0,,K. Thompson misses 3-pt jump shot from 26 ft,106,106
382,4,0:45.0,,Offensive rebound by Team,106,106
383,4,0:36.0,,K. Thompson misses 2-pt jump shot from 12 ft,106,106
384,4,0:31.0,Defensive rebound by W. Cauley-Stein,,106,106
385,4,0:12.0,B. Bogdanović makes 2-pt jump shot from 4 ft,,108,106
386,4,0:12.0,,Golden State full timeout,108,106
387,4,0:12.0,,N. Young enters the game for O. Casspi,108,106
388,4,0:10.0,,Personal foul by G. Temple (drawn by K. Thompson),108,106
389,4,0:06.0,,K. Thompson misses 3-pt jump shot from 25 ft,108,106
390,4,0:02.0,Defensive rebound by B. Bogdanović,,108,106
391,4,0:02.0,Shooting foul by P. McCaw (drawn by B. Bogdanović),,108,106
392,4,0:02.0,B. Bogdanović makes free throw 1 of 2,,109,106
393,4,0:02.0,B. Bogdanović makes free throw 2 of 2,,110,106
394,4,0:01.0,,D. Green misses 3-pt jump shot from 25 ft,110,106
395,4,0:00.0,,Offensive rebound by Team,110,106
