,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MIAMI_ACTION,MILWAUKEE_SCORE,MIAMI_SCORE
377,4,4:40.0,Shooting foul by H. Whiteside (drawn by G. Antetokounmpo),,71,81
378,4,4:40.0,,T. Johnson enters the game for W. Ellington,71,81
379,4,4:40.0,G. Antetokounmpo makes free throw 1 of 1,,72,81
380,4,4:23.0,,J. Richardson misses 3-pt jump shot from 23 ft,72,81
381,4,4:20.0,Defensive rebound by G. Antetokounmpo,,72,81
382,4,4:15.0,T. Snell misses 3-pt jump shot from 26 ft,,72,81
383,4,4:11.0,,Defensive rebound by T. Johnson,72,81
384,4,3:51.0,,J. Richardson makes 2-pt jump shot from 8 ft,72,83
385,4,3:50.0,Milwaukee full timeout,,72,83
386,4,3:45.0,Personal foul by T. Johnson (drawn by E. Bledsoe),,72,83
387,4,3:38.0,Personal foul by T. Johnson (drawn by G. Antetokounmpo),,72,83
388,4,3:38.0,G. Antetokounmpo makes free throw 1 of 2,,73,83
389,4,3:38.0,G. Antetokounmpo misses free throw 2 of 2,,73,83
390,4,3:35.0,,Defensive rebound by B. Adebayo,73,83
391,4,3:22.0,,Personal foul by K. Middleton (drawn by H. Whiteside),73,83
392,4,3:22.0,,Miami full timeout,73,83
393,4,3:12.0,,J. Richardson makes 2-pt jump shot from 16 ft,73,85
394,4,2:55.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,73,85
395,4,2:51.0,,Defensive rebound by H. Whiteside,73,85
396,4,2:41.0,,T. Johnson misses 3-pt jump shot from 23 ft,73,85
397,4,2:40.0,,Offensive rebound by H. Whiteside,73,85
398,4,2:37.0,,H. Whiteside misses 2-pt jump shot from 3 ft (block by G. Antetokounmpo),73,85
399,4,2:36.0,Defensive rebound by Team,,73,85
400,4,2:20.0,K. Middleton misses 3-pt jump shot from 24 ft,,73,85
401,4,2:20.0,,Defensive rebound by Team,73,85
402,4,1:56.0,,H. Whiteside misses 2-pt hook shot from 6 ft,73,85
403,4,1:53.0,Defensive rebound by T. Snell,,73,85
404,4,1:50.0,G. Antetokounmpo makes 2-pt layup from 5 ft,,75,85
405,4,1:50.0,Shooting foul by B. Adebayo (drawn by G. Antetokounmpo),,75,85
406,4,1:50.0,G. Antetokounmpo makes free throw 1 of 1,,76,85
407,4,1:31.0,,Turnover by T. Johnson (lost ball; steal by K. Middleton),76,85
408,4,1:28.0,K. Middleton makes 2-pt layup from 1 ft,,78,85
409,4,1:09.0,,W. Ellington enters the game for H. Whiteside,78,85
410,4,1:09.0,,D. Wade enters the game for T. Johnson,78,85
411,4,1:03.0,,J. Richardson misses 2-pt layup from 4 ft,78,85
412,4,1:00.0,Defensive rebound by T. Zeller,,78,85
413,4,0:53.0,E. Bledsoe makes 3-pt jump shot from 24 ft,,81,85
414,4,0:37.0,,Turnover by J. Richardson (lost ball; steal by E. Bledsoe),81,85
415,4,0:31.0,E. Bledsoe misses 2-pt layup from 2 ft (block by D. Wade),,81,85
416,4,0:31.0,,Defensive rebound by G. Dragić,81,85
417,4,0:31.0,,Personal foul by G. Antetokounmpo (drawn by D. Wade),81,85
418,4,0:14.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by B. Adebayo),81,88
419,4,0:14.0,Milwaukee full timeout,,81,88
420,4,0:14.0,,T. Johnson enters the game for G. Dragić,81,88
421,4,0:14.0,,J. Johnson enters the game for W. Ellington,81,88
422,4,0:13.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,83,88
423,4,0:13.0,Shooting foul by D. Wade (drawn by G. Antetokounmpo),,83,88
424,4,0:13.0,G. Antetokounmpo makes free throw 1 of 1,,84,88
425,4,0:13.0,,Away from play foul by G. Antetokounmpo (drawn by J. Richardson),84,88
426,4,0:13.0,,Technical foul by J. Richardson,84,88
427,4,0:13.0,K. Middleton makes technical free throw,,85,88
428,4,0:13.0,,J. Richardson makes free throw 1 of 1,85,89
429,4,0:13.0,,Miami full timeout,85,89
430,4,0:13.0,,W. Ellington enters the game for B. Adebayo,85,89
431,4,0:13.0,S. Brown enters the game for T. Zeller,,85,89
432,4,0:11.0,,Personal foul by K. Middleton (drawn by J. Richardson),85,89
433,4,0:11.0,,J. Richardson makes free throw 1 of 2,85,90
434,4,0:11.0,,B. Adebayo enters the game for W. Ellington,85,90
435,4,0:11.0,T. Zeller enters the game for S. Brown,,85,90
436,4,0:11.0,,J. Richardson makes free throw 2 of 2,85,91
437,4,0:04.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,85,91
438,4,0:02.0,,Defensive rebound by D. Wade,85,91
