,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
383,4,3:54.0,,Turnover by M. Gortat (lost ball; steal by A. Drummond),86,100
384,4,3:48.0,R. Jackson misses 2-pt layup from 3 ft (block by O. Porter),,86,100
385,4,3:44.0,,Defensive rebound by M. Morris,86,100
386,4,3:42.0,,M. Morris makes 2-pt layup from 1 ft (assist by B. Beal),86,102
387,4,3:41.0,Detroit full timeout,,86,102
388,4,3:41.0,S. Johnson enters the game for R. Jackson,,86,102
389,4,3:41.0,L. Galloway enters the game for A. Bradley,,86,102
390,4,3:41.0,I. Smith enters the game for A. Tolliver,,86,102
391,4,3:30.0,I. Smith misses 3-pt jump shot from 24 ft,,86,102
392,4,3:28.0,,Defensive rebound by M. Morris,86,102
393,4,3:15.0,,Personal foul by A. Drummond (drawn by M. Gortat),86,102
394,4,3:15.0,,M. Gortat misses free throw 1 of 2,86,102
395,4,3:15.0,,Offensive rebound by Team,86,102
396,4,3:15.0,H. Ellenson enters the game for A. Drummond,,86,102
397,4,3:15.0,B. Marjanović enters the game for T. Harris,,86,102
398,4,3:15.0,,M. Gortat makes free throw 2 of 2,86,103
399,4,3:00.0,L. Galloway misses 3-pt jump shot from 25 ft,,86,103
400,4,2:57.0,Offensive rebound by B. Marjanović,,86,103
401,4,2:57.0,B. Marjanović makes 2-pt dunk at rim,,88,103
402,4,2:57.0,Shooting foul by M. Gortat (drawn by B. Marjanović),,88,103
403,4,2:57.0,B. Marjanović makes free throw 1 of 1,,89,103
404,4,2:46.0,,M. Morris makes 2-pt layup from 1 ft (assist by T. Satoranský),89,105
405,4,2:46.0,,Shooting foul by H. Ellenson (drawn by M. Morris),89,105
406,4,2:46.0,,M. Morris makes free throw 1 of 1,89,106
407,4,2:30.0,S. Johnson misses 2-pt hook shot from 5 ft (block by O. Porter),,89,106
408,4,2:24.0,,Defensive rebound by B. Beal,89,106
409,4,2:18.0,,Shooting foul by S. Johnson (drawn by M. Gortat),89,106
410,4,2:18.0,,M. Gortat makes free throw 1 of 2,89,107
411,4,2:18.0,,C. McCullough enters the game for B. Beal,89,107
412,4,2:18.0,,K. Oubre enters the game for M. Morris,89,107
413,4,2:18.0,,T. Frazier enters the game for O. Porter,89,107
414,4,2:18.0,,M. Gortat misses free throw 2 of 2,89,107
415,4,2:16.0,Defensive rebound by H. Ellenson,,89,107
416,4,2:02.0,Turnover by B. Marjanović (lost ball; steal by M. Gortat),,89,107
417,4,1:56.0,,K. Oubre misses 3-pt jump shot from 26 ft,89,107
418,4,1:53.0,Defensive rebound by S. Johnson,,89,107
419,4,1:50.0,S. Johnson misses 2-pt jump shot from 10 ft,,89,107
420,4,1:50.0,Offensive rebound by Team,,89,107
421,4,1:45.0,,M. Scott enters the game for M. Gortat,89,107
422,4,1:37.0,Shooting foul by M. Scott (drawn by B. Marjanović),,89,107
423,4,1:37.0,B. Marjanović misses free throw 1 of 2,,89,107
424,4,1:37.0,Offensive rebound by Team,,89,107
425,4,1:37.0,B. Marjanović misses free throw 2 of 2,,89,107
426,4,1:35.0,,Defensive rebound by K. Oubre,89,107
427,4,1:16.0,,C. McCullough makes 2-pt jump shot from 12 ft (assist by T. Frazier),89,109
428,4,0:53.0,B. Marjanović makes 2-pt jump shot from 17 ft,,91,109
429,4,0:34.0,,K. Oubre misses 2-pt jump shot from 16 ft,91,109
430,4,0:31.0,,Offensive rebound by T. Satoranský,91,109
431,4,0:28.0,,K. Oubre misses 2-pt layup from 1 ft,91,109
432,4,0:28.0,Defensive rebound by H. Ellenson,,91,109
433,4,0:20.0,H. Ellenson misses 2-pt jump shot from 9 ft,,91,109
434,4,0:16.0,,Defensive rebound by K. Oubre,91,109
