,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,BOSTON_ACTION,SACRAMENTO_SCORE,BOSTON_SCORE
381,4,1:42.0,,Offensive rebound by A. Nader,86,107
382,4,1:41.0,,A. Nader misses 2-pt layup from 2 ft,86,107
383,4,1:41.0,,Offensive rebound by G. Yabusele,86,107
384,4,1:37.0,,Turnover by J. Tatum (out of bounds lost ball),86,107
385,4,1:24.0,J. Jackson misses 3-pt jump shot from 23 ft,,86,107
386,4,1:19.0,,Defensive rebound by S. Larkin,86,107
387,4,1:14.0,,Shooting foul by M. Richardson (drawn by J. Tatum),86,107
388,4,1:14.0,,J. Tatum misses free throw 1 of 2,86,107
389,4,1:14.0,,Offensive rebound by Team,86,107
390,4,1:14.0,,J. Tatum makes free throw 2 of 2,86,108
391,4,1:04.0,Turnover by F. Mason (lost ball; steal by A. Nader),,86,108
392,4,1:01.0,,J. Tatum makes 2-pt layup from 1 ft (assist by A. Nader),86,110
393,4,0:46.0,F. Mason misses 2-pt layup from 2 ft,,86,110
394,4,0:44.0,,Defensive rebound by S. Larkin,86,110
395,4,0:42.0,,A. Nader makes 3-pt jump shot from 26 ft (assist by S. Larkin),86,113
396,4,0:27.0,D. Fox misses 2-pt jump shot from 20 ft,,86,113
397,4,0:23.0,,Defensive rebound by S. Larkin,86,113
398,4,0:01.0,,Turnover by Team (shot clock),86,113
