,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,MINNESOTA_ACTION,MEMPHIS_SCORE,MINNESOTA_SCORE
387,4,2:14.0,,A. Wiggins misses 2-pt jump shot from 13 ft,97,93
388,4,2:11.0,,Offensive rebound by T. Gibson,97,93
389,4,2:04.0,,Turnover by K. Towns (bad pass; steal by A. Harrison),97,93
390,4,2:00.0,A. Harrison misses 2-pt layup from 7 ft (block by K. Towns),,97,93
391,4,1:59.0,Offensive rebound by Team,,97,93
392,4,1:46.0,M. Gasol misses 3-pt jump shot from 24 ft,,97,93
393,4,1:43.0,,Defensive rebound by A. Wiggins,97,93
394,4,1:32.0,,K. Towns misses 3-pt jump shot from 27 ft,97,93
395,4,1:32.0,Defensive rebound by J. Martin,,97,93
396,4,1:09.0,A. Harrison misses 2-pt jump shot from 17 ft,,97,93
397,4,1:07.0,,Defensive rebound by A. Wiggins,97,93
398,4,0:50.0,,Turnover by K. Towns (lost ball; steal by M. Gasol),97,93
399,4,0:33.0,Personal foul by K. Towns (drawn by M. Gasol),,97,93
400,4,0:20.0,A. Harrison misses 2-pt jump shot from 6 ft,,97,93
401,4,0:18.0,,Defensive rebound by K. Towns,97,93
402,4,0:16.0,,A. Wiggins misses 3-pt jump shot from 26 ft,97,93
403,4,0:15.0,Defensive rebound by Team,,97,93
404,4,0:14.0,Personal take foul by J. Crawford (drawn by M. Gasol),,97,93
405,4,0:14.0,M. Gasol makes free throw 1 of 2,,98,93
406,4,0:14.0,M. Gasol makes free throw 2 of 2,,99,93
407,4,0:14.0,,Minnesota full timeout,99,93
408,4,0:09.0,,Turnover by J. Teague (bad pass; steal by W. Selden),99,93
409,4,0:07.0,W. Selden makes 2-pt dunk from 1 ft,,101,93
410,4,0:01.0,,J. Crawford misses 3-pt jump shot from 28 ft,101,93
411,4,0:00.0,Defensive rebound by J. Green,,101,93
