,QUARTER,TIME_REMAINING,MIAMI_ACTION,DENVER_ACTION,MIAMI_SCORE,DENVER_SCORE
216,3,9:18.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by J. Murray),63,58
217,3,9:01.0,Turnover by J. Richardson (bad pass),,63,58
218,3,8:55.0,,J. Murray misses 3-pt jump shot from 25 ft,63,58
219,3,8:47.0,Defensive rebound by J. Richardson,,63,58
220,3,8:37.0,G. Dragić misses 2-pt layup from 10 ft (block by G. Harris),,63,58
221,3,8:37.0,Offensive rebound by Team,,63,58
222,3,8:30.0,G. Dragić misses 3-pt jump shot from 23 ft,,63,58
223,3,8:28.0,,Defensive rebound by Team,63,58
224,3,8:13.0,,P. Millsap misses 2-pt layup from 2 ft (block by H. Whiteside),63,58
225,3,8:09.0,Defensive rebound by D. Waiters,,63,58
226,3,8:01.0,O. White misses 3-pt jump shot from 24 ft,,63,58
227,3,7:58.0,,Defensive rebound by N. Jokić,63,58
228,3,7:52.0,,N. Jokić misses 3-pt jump shot from 25 ft,63,58
229,3,7:50.0,Defensive rebound by H. Whiteside,,63,58
230,3,7:31.0,O. White misses 2-pt layup from 3 ft (block by P. Millsap),,63,58
231,3,7:29.0,,Defensive rebound by N. Jokić,63,58
232,3,7:11.0,,P. Millsap makes 2-pt jump shot from 10 ft,63,60
233,3,6:51.0,J. Richardson misses 2-pt jump shot from 18 ft,,63,60
234,3,6:48.0,,Defensive rebound by N. Jokić,63,60
235,3,6:42.0,,Personal foul by G. Dragić (drawn by N. Jokić),63,60
236,3,6:42.0,,Denver full timeout,63,60
237,3,6:42.0,T. Johnson enters the game for J. Richardson,,63,60
238,3,6:42.0,J. Johnson enters the game for O. White,,63,60
239,3,6:30.0,,Personal foul by J. Johnson (drawn by P. Millsap),63,60
240,3,6:25.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by P. Millsap),63,63
241,3,6:06.0,Turnover by G. Dragić (bad pass),,63,63
242,3,5:54.0,,N. Jokić makes 2-pt jump shot from 7 ft (assist by G. Harris),63,65
243,3,5:42.0,Miami full timeout,,63,65
244,3,5:34.0,T. Johnson misses 2-pt jump shot from 13 ft,,63,65
245,3,5:31.0,,Defensive rebound by P. Millsap,63,65
246,3,5:15.0,,J. Murray misses 3-pt jump shot from 24 ft,63,65
247,3,5:14.0,Defensive rebound by Team,,63,65
248,3,5:14.0,K. Olynyk enters the game for H. Whiteside,,63,65
249,3,4:58.0,Shooting foul by P. Millsap (drawn by J. Johnson),,63,65
250,3,4:58.0,J. Johnson makes free throw 1 of 2,,64,65
251,3,4:58.0,,M. Plumlee enters the game for N. Jokić,64,65
252,3,4:58.0,,W. Barton enters the game for W. Chandler,64,65
253,3,4:58.0,J. Johnson makes free throw 2 of 2,,65,65
254,3,4:48.0,,G. Harris misses 2-pt layup from 4 ft (block by T. Johnson),65,65
255,3,4:45.0,Defensive rebound by J. Johnson,,65,65
256,3,4:35.0,Turnover by J. Johnson (lost ball; steal by G. Harris),,65,65
257,3,4:22.0,,Turnover by P. Millsap (lost ball; steal by J. Johnson),65,65
258,3,4:20.0,G. Dragić makes 2-pt layup from 2 ft (assist by J. Johnson),,67,65
259,3,4:20.0,Shooting foul by J. Murray (drawn by G. Dragić),,67,65
260,3,4:20.0,,E. Mudiay enters the game for J. Murray,67,65
261,3,4:20.0,G. Dragić makes free throw 1 of 1,,68,65
262,3,4:09.0,,M. Plumlee makes 2-pt hook shot from 1 ft (assist by E. Mudiay),68,67
263,3,3:51.0,D. Waiters misses 3-pt jump shot from 24 ft,,68,67
264,3,3:47.0,,Defensive rebound by G. Harris,68,67
265,3,3:41.0,,Personal foul by J. Johnson (drawn by P. Millsap),68,67
266,3,3:41.0,,P. Millsap makes free throw 1 of 2,68,68
267,3,3:41.0,,P. Millsap makes free throw 2 of 2,68,69
268,3,3:20.0,G. Dragić misses 2-pt layup from 9 ft,,68,69
269,3,3:17.0,,Defensive rebound by W. Barton,68,69
270,3,3:11.0,,W. Barton makes 2-pt layup from 5 ft,68,71
271,3,2:58.0,Turnover by K. Olynyk (traveling),,68,71
272,3,2:58.0,J. Richardson enters the game for D. Waiters,,68,71
273,3,2:45.0,,P. Millsap misses 2-pt layup from 3 ft,68,71
274,3,2:45.0,,Offensive rebound by P. Millsap,68,71
275,3,2:45.0,,P. Millsap makes 2-pt layup from 3 ft,68,73
276,3,2:45.0,,Shooting foul by T. Johnson (drawn by P. Millsap),68,73
277,3,2:45.0,,P. Millsap misses free throw 1 of 1,68,73
278,3,2:45.0,Defensive rebound by K. Olynyk,,68,73
279,3,2:27.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by T. Johnson),,71,73
280,3,2:13.0,,P. Millsap misses 2-pt jump shot from 14 ft,71,73
281,3,2:08.0,Defensive rebound by T. Johnson,,71,73
282,3,2:00.0,K. Olynyk misses 3-pt jump shot from 23 ft,,71,73
283,3,1:57.0,,Defensive rebound by P. Millsap,71,73
284,3,1:48.0,,Shooting foul by G. Dragić (drawn by E. Mudiay),71,73
285,3,1:48.0,,E. Mudiay misses free throw 1 of 2,71,73
286,3,1:48.0,,Offensive rebound by Team,71,73
287,3,1:48.0,,W. Chandler enters the game for P. Millsap,71,73
288,3,1:48.0,J. Winslow enters the game for G. Dragić,,71,73
289,3,1:48.0,,E. Mudiay makes free throw 2 of 2,71,74
290,3,1:42.0,,Offensive charge foul by J. Johnson (drawn by M. Plumlee),71,74
291,3,1:42.0,Turnover by J. Johnson (offensive foul),,71,74
292,3,1:33.0,,E. Mudiay makes 2-pt layup from 2 ft,71,76
293,3,1:10.0,T. Johnson misses 2-pt layup from 9 ft (block by G. Harris),,71,76
294,3,1:06.0,,Defensive rebound by W. Barton,71,76
295,3,0:49.0,,W. Chandler misses 2-pt layup from 4 ft,71,76
296,3,0:46.0,Defensive rebound by J. Richardson,,71,76
297,3,0:29.0,K. Olynyk misses 2-pt jump shot from 11 ft (block by M. Plumlee),,71,76
298,3,0:26.0,,Defensive rebound by W. Barton,71,76
299,3,0:06.0,,W. Barton misses 3-pt jump shot from 25 ft,71,76
300,3,0:06.0,,M. Plumlee misses 2-pt layup at rim,71,76
301,3,0:06.0,Defensive rebound by K. Olynyk,,71,76
302,3,0:02.0,,Defensive rebound by M. Plumlee,71,76
303,3,0:00.0,K. Olynyk misses 3-pt jump shot from 42 ft,,71,76
304,3,0:00.0,Offensive rebound by Team,,71,76
305,4,11:41.0,J. Richardson misses 2-pt jump shot from 17 ft,,71,76
306,4,11:36.0,,Defensive rebound by W. Chandler,71,76
307,4,11:31.0,,Personal foul by W. Ellington (drawn by E. Mudiay),71,76
308,4,11:26.0,,E. Mudiay misses 2-pt jump shot from 18 ft,71,76
309,4,11:23.0,Defensive rebound by K. Olynyk,,71,76
310,4,11:18.0,Turnover by K. Olynyk (bad pass),,71,76
311,4,11:08.0,,N. Jokić misses 3-pt jump shot from 25 ft,71,76
312,4,11:04.0,Defensive rebound by J. Richardson,,71,76
313,4,10:56.0,T. Johnson misses 3-pt jump shot from 26 ft,,71,76
314,4,10:53.0,,Defensive rebound by N. Jokić,71,76
315,4,10:47.0,,W. Chandler makes 3-pt jump shot from 24 ft (assist by W. Barton),71,79
316,4,10:33.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Richardson),,74,79
317,4,10:19.0,,N. Jokić makes 3-pt jump shot from 26 ft (assist by E. Mudiay),74,82
318,4,9:52.0,K. Olynyk misses 2-pt layup from 6 ft (block by N. Jokić),,74,82
319,4,9:52.0,Offensive rebound by Team,,74,82
320,4,9:52.0,J. Winslow misses 3-pt jump shot from 80 ft,,74,82
321,4,9:52.0,Offensive rebound by J. Winslow,,74,82
322,4,9:50.0,Shooting foul by M. Beasley (drawn by J. Winslow),,74,82
323,4,9:50.0,J. Winslow misses free throw 1 of 2,,74,82
324,4,9:50.0,Offensive rebound by Team,,74,82
325,4,9:50.0,J. Winslow misses free throw 2 of 2,,74,82
326,4,9:46.0,,Defensive rebound by W. Barton,74,82
327,4,9:37.0,,W. Barton misses 2-pt layup from 2 ft,74,82
328,4,9:35.0,Defensive rebound by K. Olynyk,,74,82
329,4,9:27.0,J. Richardson misses 3-pt jump shot from 26 ft,,74,82
330,4,9:22.0,,Defensive rebound by W. Chandler,74,82
331,4,9:03.0,,W. Chandler misses 2-pt jump shot from 11 ft,74,82
332,4,9:00.0,Defensive rebound by W. Ellington,,74,82
333,4,8:53.0,J. Richardson misses 3-pt jump shot from 23 ft,,74,82
334,4,8:49.0,,Defensive rebound by N. Jokić,74,82
335,4,8:40.0,,N. Jokić misses 2-pt layup from 5 ft (block by J. Richardson),74,82
336,4,8:35.0,Defensive rebound by J. Richardson,,74,82
337,4,8:34.0,J. Richardson makes 2-pt layup from 3 ft,,76,82
338,4,8:34.0,,Denver full timeout,76,82
339,4,8:17.0,,M. Beasley misses 3-pt jump shot from 23 ft,76,82
340,4,8:14.0,Defensive rebound by J. Richardson,,76,82
341,4,8:02.0,W. Ellington misses 3-pt jump shot from 24 ft (block by E. Mudiay),,76,82
342,4,8:00.0,,Defensive rebound by E. Mudiay,76,82
343,4,7:59.0,,E. Mudiay makes 2-pt dunk from 1 ft,76,84
344,4,7:37.0,T. Johnson misses 2-pt jump shot from 18 ft,,76,84
345,4,7:34.0,,Defensive rebound by E. Mudiay,76,84
346,4,7:32.0,,Personal foul by K. Olynyk (drawn by N. Jokić),76,84
347,4,7:32.0,,G. Harris enters the game for M. Beasley,76,84
348,4,7:32.0,G. Dragić enters the game for J. Richardson,,76,84
349,4,7:24.0,,Shooting block foul by G. Dragić (drawn by E. Mudiay),76,84
350,4,7:24.0,,E. Mudiay makes free throw 1 of 2,76,85
351,4,7:24.0,,E. Mudiay misses free throw 2 of 2,76,85
352,4,7:21.0,Defensive rebound by J. Winslow,,76,85
353,4,7:18.0,Miami full timeout,,76,85
354,4,7:18.0,,P. Millsap enters the game for N. Jokić,76,85
355,4,7:18.0,J. Johnson enters the game for W. Ellington,,76,85
356,4,7:18.0,H. Whiteside enters the game for K. Olynyk,,76,85
357,4,7:18.0,D. Waiters enters the game for J. Winslow,,76,85
358,4,7:11.0,G. Dragić misses 3-pt jump shot from 25 ft,,76,85
359,4,7:07.0,Offensive rebound by J. Johnson,,76,85
360,4,7:02.0,Turnover by H. Whiteside (turnover),,76,85
361,4,6:45.0,,Turnover by P. Millsap (turnover),76,85
362,4,6:24.0,H. Whiteside misses 2-pt layup from 4 ft,,76,85
363,4,6:22.0,Offensive rebound by J. Johnson,,76,85
364,4,6:19.0,G. Dragić misses 3-pt jump shot from 26 ft,,76,85
365,4,6:14.0,Offensive rebound by H. Whiteside,,76,85
366,4,6:14.0,H. Whiteside makes 2-pt layup at rim,,78,85
367,4,5:53.0,,Turnover by P. Millsap (bad pass; steal by H. Whiteside),78,85
368,4,5:48.0,Turnover by D. Waiters (lost ball; steal by W. Barton),,78,85
369,4,5:43.0,,Turnover by W. Barton (bad pass; steal by G. Dragić),78,85
370,4,5:41.0,Turnover by J. Johnson (bad pass),,78,85
371,4,5:24.0,,E. Mudiay makes 2-pt jump shot from 10 ft,78,87
372,4,5:12.0,,N. Jokić enters the game for W. Barton,78,87
373,4,5:12.0,J. Richardson enters the game for T. Johnson,,78,87
374,4,5:02.0,H. Whiteside misses 2-pt hook shot from 6 ft,,78,87
375,4,5:01.0,,Defensive rebound by W. Chandler,78,87
376,4,4:56.0,,P. Millsap misses 3-pt jump shot from 25 ft,78,87
377,4,4:53.0,Defensive rebound by J. Richardson,,78,87
378,4,4:38.0,J. Johnson makes 3-pt jump shot from 23 ft (assist by J. Richardson),,81,87
379,4,4:11.0,,W. Chandler makes 2-pt layup from 3 ft,81,89
380,4,4:04.0,D. Waiters makes 2-pt layup from 3 ft (assist by G. Dragić),,83,89
381,4,4:04.0,,Denver full timeout,83,89
382,4,3:54.0,,N. Jokić misses 2-pt jump shot from 13 ft,83,89
383,4,3:53.0,,Offensive rebound by Team,83,89
384,4,3:40.0,,E. Mudiay misses 2-pt jump shot from 14 ft,83,89
385,4,3:36.0,Defensive rebound by H. Whiteside,,83,89
