,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
308,3,0:35.0,,J. Magette makes free throw 1 of 2,89,84
309,3,0:35.0,,J. Magette makes free throw 2 of 2,89,85
310,3,0:28.0,B. Portis misses 2-pt jump shot from 10 ft,,89,85
311,3,0:24.0,,Defensive rebound by M. Plumlee,89,85
312,3,0:08.0,,J. Magette misses 3-pt jump shot from 25 ft,89,85
313,3,0:03.0,Defensive rebound by B. Portis,,89,85
314,3,0:01.0,B. Portis makes 2-pt layup from 1 ft,,91,85
315,3,0:00.0,,T. Dorsey misses 3-pt jump shot from 55 ft,91,85
316,3,0:00.0,,Offensive rebound by Team,91,85
317,4,11:47.0,,M. Muscala makes 3-pt jump shot from 24 ft (assist by J. Magette),91,88
318,4,11:29.0,B. Portis makes 3-pt jump shot from 24 ft (assist by D. Valentine),,94,88
319,4,11:09.0,,M. Plumlee makes 2-pt layup from 5 ft (assist by J. Magette),94,90
320,4,10:55.0,A. Blakeney misses 2-pt jump shot from 21 ft,,94,90
321,4,10:53.0,,Defensive rebound by M. Plumlee,94,90
322,4,10:41.0,,Turnover by M. Plumlee (bad pass; steal by A. Blakeney),94,90
323,4,10:36.0,A. Blakeney makes 2-pt layup from 1 ft,,96,90
324,4,10:27.0,,A. White misses 3-pt jump shot from 25 ft,96,90
325,4,10:22.0,,Offensive rebound by M. Plumlee,96,90
326,4,10:22.0,,M. Plumlee misses 2-pt hook shot from 4 ft,96,90
327,4,10:18.0,Defensive rebound by N. Vonleh,,96,90
328,4,10:14.0,N. Vonleh makes 3-pt jump shot from 24 ft (assist by D. Valentine),,99,90
329,4,10:13.0,,Atlanta full timeout,99,90
330,4,10:13.0,,J. Collins enters the game for A. White,99,90
331,4,10:13.0,,I. Taylor enters the game for J. Magette,99,90
332,4,10:13.0,,T. Prince enters the game for M. Plumlee,99,90
333,4,10:04.0,,Personal foul by B. Portis (drawn by J. Collins),99,90
334,4,9:59.0,,T. Prince misses 3-pt jump shot from 25 ft,99,90
335,4,9:55.0,Defensive rebound by D. Valentine,,99,90
336,4,9:45.0,B. Portis makes 3-pt jump shot from 25 ft (assist by D. Valentine),,102,90
337,4,9:27.0,,I. Taylor makes 2-pt jump shot from 8 ft (assist by T. Prince),102,92
338,4,9:08.0,A. Blakeney makes 3-pt jump shot from 23 ft (assist by B. Portis),,105,92
339,4,8:54.0,,T. Dorsey makes 3-pt jump shot from 23 ft (assist by I. Taylor),105,95
340,4,8:38.0,C. Payne misses 2-pt jump shot from 11 ft,,105,95
341,4,8:35.0,,Defensive rebound by J. Collins,105,95
342,4,8:24.0,,T. Prince makes 3-pt jump shot from 27 ft (assist by I. Taylor),105,98
343,4,8:09.0,B. Portis misses 3-pt jump shot from 25 ft,,105,98
344,4,8:07.0,,Defensive rebound by Team,105,98
345,4,8:07.0,,D. Dedmon enters the game for M. Muscala,105,98
346,4,8:07.0,Z. LaVine enters the game for A. Blakeney,,105,98
347,4,7:50.0,,Def 3 sec tech foul by C. Payne,105,98
348,4,7:50.0,,T. Prince makes technical free throw,105,99
349,4,7:39.0,,Turnover by I. Taylor (bad pass; steal by B. Portis),105,99
350,4,7:29.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by B. Portis),,108,99
351,4,7:19.0,,Personal foul by Z. LaVine (drawn by T. Prince),108,99
352,4,7:19.0,K. Dunn enters the game for C. Payne,,108,99
353,4,7:08.0,,J. Collins misses 2-pt jump shot from 15 ft,108,99
354,4,7:04.0,,Offensive rebound by D. Dedmon,108,99
355,4,7:02.0,,Turnover by D. Dedmon (step out of bounds),108,99
356,4,7:02.0,,A. White enters the game for T. Dorsey,108,99
357,4,6:42.0,Z. LaVine misses 2-pt jump shot from 13 ft,,108,99
358,4,6:36.0,Offensive rebound by B. Portis,,108,99
359,4,6:27.0,B. Portis misses 2-pt jump shot from 15 ft,,108,99
360,4,6:25.0,,Defensive rebound by J. Collins,108,99
361,4,6:19.0,,T. Prince misses 3-pt jump shot from 25 ft,108,99
362,4,6:14.0,Defensive rebound by N. Vonleh,,108,99
363,4,6:08.0,N. Vonleh misses 3-pt jump shot from 25 ft,,108,99
364,4,6:04.0,,Defensive rebound by D. Dedmon,108,99
365,4,6:00.0,L. Markkanen enters the game for N. Vonleh,,108,99
366,4,5:58.0,,I. Taylor misses 2-pt jump shot from 19 ft,108,99
367,4,5:54.0,Defensive rebound by L. Markkanen,,108,99
368,4,5:46.0,Turnover by D. Valentine (bad pass),,108,99
369,4,5:34.0,,I. Taylor makes 2-pt layup from 1 ft,108,101
370,4,5:12.0,Z. LaVine misses 2-pt layup from 1 ft,,108,101
371,4,5:07.0,Offensive rebound by B. Portis,,108,101
372,4,5:07.0,B. Portis makes 2-pt layup at rim,,110,101
373,4,4:53.0,,Turnover by J. Collins (lost ball; steal by K. Dunn),110,101
374,4,4:43.0,L. Markkanen makes 2-pt jump shot from 8 ft (assist by Z. LaVine),,112,101
375,4,4:42.0,,Atlanta full timeout,112,101
376,4,4:42.0,,J. Magette enters the game for A. White,112,101
377,4,4:42.0,,M. Muscala enters the game for J. Collins,112,101
