,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MEMPHIS_ACTION,OKLAHOMA CITY_SCORE,MEMPHIS_SCORE
392,4,6:19.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by D. Brooks),81,82
393,4,5:58.0,R. Westbrook misses 2-pt jump shot from 15 ft,,81,82
394,4,5:55.0,,Defensive rebound by T. Evans,81,82
395,4,5:47.0,,M. Gasol misses 3-pt jump shot from 26 ft,81,82
396,4,5:43.0,Defensive rebound by Á. Abrines,,81,82
397,4,5:38.0,R. Westbrook misses 2-pt jump shot from 19 ft,,81,82
398,4,5:33.0,,Defensive rebound by D. Brooks,81,82
399,4,5:22.0,,T. Evans makes 2-pt layup at rim,81,84
400,4,5:11.0,Personal foul by B. McLemore (drawn by R. Westbrook),,81,84
401,4,5:11.0,A. Roberson enters the game for J. Huestis,,81,84
402,4,5:11.0,,A. Harrison enters the game for B. McLemore,81,84
403,4,5:01.0,R. Westbrook makes 2-pt layup at rim,,83,84
404,4,4:43.0,,T. Evans misses 2-pt jump shot from 8 ft,83,84
405,4,4:40.0,Defensive rebound by C. Anthony,,83,84
406,4,4:27.0,Turnover by Á. Abrines (bad pass),,83,84
407,4,4:09.0,,M. Gasol misses 2-pt jump shot from 7 ft,83,84
408,4,4:03.0,,Offensive rebound by Team,83,84
409,4,3:44.0,,T. Evans misses 3-pt jump shot from 26 ft,83,84
410,4,3:41.0,Defensive rebound by C. Anthony,,83,84
411,4,3:38.0,Oklahoma City full timeout,,83,84
412,4,3:33.0,R. Westbrook makes 2-pt jump shot from 20 ft,,85,84
413,4,3:06.0,,M. Gasol makes 2-pt jump shot from 9 ft,85,86
414,4,2:50.0,Á. Abrines makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,88,86
415,4,2:22.0,,M. Gasol makes 2-pt layup from 1 ft (assist by J. Green),88,88
416,4,2:10.0,Personal foul by D. Brooks (drawn by C. Anthony),,88,88
417,4,2:01.0,Personal foul by D. Brooks (drawn by S. Adams),,88,88
418,4,2:01.0,S. Adams makes free throw 1 of 2,,89,88
419,4,2:01.0,,B. McLemore enters the game for A. Harrison,89,88
420,4,2:01.0,S. Adams misses free throw 2 of 2,,89,88
421,4,2:00.0,Offensive rebound by C. Anthony,,89,88
422,4,2:00.0,C. Anthony makes 2-pt layup at rim,,91,88
423,4,1:46.0,,Personal foul by S. Adams (drawn by M. Gasol),91,88
424,4,1:32.0,,B. McLemore misses 3-pt jump shot from 23 ft,91,88
425,4,1:27.0,Defensive rebound by A. Roberson,,91,88
426,4,1:06.0,C. Anthony misses 3-pt jump shot from 25 ft,,91,88
427,4,1:03.0,,Defensive rebound by J. Green,91,88
428,4,1:01.0,,Turnover by J. Green (lost ball; steal by A. Roberson),91,88
429,4,0:43.0,R. Westbrook misses 3-pt jump shot from 26 ft,,91,88
430,4,0:39.0,,Defensive rebound by J. Green,91,88
431,4,0:25.0,,T. Evans makes 2-pt layup at rim,91,90
432,4,0:10.0,Personal take foul by J. Green (drawn by C. Anthony),,91,90
433,4,0:10.0,C. Anthony misses free throw 1 of 2,,91,90
434,4,0:10.0,Offensive rebound by Team,,91,90
435,4,0:10.0,C. Anthony makes free throw 2 of 2,,92,90
436,4,0:10.0,,Memphis full timeout,92,90
437,4,0:10.0,J. Grant enters the game for Á. Abrines,,92,90
438,4,0:04.0,,Shooting foul by R. Westbrook (drawn by M. Gasol),92,90
439,4,0:04.0,,M. Gasol makes free throw 1 of 2,92,91
440,4,0:04.0,,M. Gasol misses free throw 2 of 2,92,91
441,4,0:01.0,,Offensive rebound by D. Brooks,92,91
442,4,0:01.0,,Personal foul by A. Roberson (drawn by T. Evans),92,91
443,4,0:01.0,,T. Evans misses free throw 1 of 2,92,91
444,4,0:01.0,,Offensive rebound by Team,92,91
445,4,0:01.0,,A. Harrison enters the game for B. McLemore,92,91
446,4,0:01.0,,T. Evans makes free throw 2 of 2,92,92
447,4,0:01.0,Oklahoma City full timeout,,92,92
448,4,0:01.0,Á. Abrines enters the game for J. Grant,,92,92
449,4,0:01.0,R. Felton enters the game for A. Roberson,,92,92
450,4,0:00.0,R. Westbrook misses 3-pt jump shot from 27 ft (block by A. Harrison),,92,92
451,4,0:00.0,Offensive rebound by Team,,92,92
452,1OT,4:37.0,,J. Green misses 2-pt hook shot from 8 ft,92,92
453,1OT,4:33.0,Defensive rebound by C. Anthony,,92,92
454,1OT,4:22.0,R. Westbrook misses 2-pt jump shot from 15 ft,,92,92
455,1OT,4:19.0,Offensive rebound by A. Roberson,,92,92
456,1OT,4:17.0,R. Westbrook misses 2-pt jump shot from 6 ft,,92,92
457,1OT,4:15.0,,Defensive rebound by T. Evans,92,92
458,1OT,4:06.0,,T. Evans makes 2-pt layup at rim,92,94
459,1OT,3:52.0,Á. Abrines makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,95,94
460,1OT,3:30.0,,T. Evans makes 2-pt layup at rim,95,96
461,1OT,3:19.0,Def 3 sec tech foul by T. Evans,,95,96
462,1OT,3:19.0,Á. Abrines misses technical free throw,,95,96
463,1OT,3:19.0,Offensive rebound by Team,,95,96
464,1OT,3:05.0,C. Anthony misses 2-pt jump shot from 9 ft,,95,96
465,1OT,3:02.0,Offensive rebound by A. Roberson,,95,96
466,1OT,2:47.0,C. Anthony misses 2-pt jump shot from 10 ft,,95,96
467,1OT,2:44.0,,Defensive rebound by B. McLemore,95,96
468,1OT,2:26.0,,M. Gasol makes 2-pt jump shot from 13 ft (assist by D. Brooks),95,98
469,1OT,2:08.0,Á. Abrines makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,98,98
470,1OT,1:45.0,,Turnover by M. Gasol (bad pass; steal by C. Anthony),98,98
471,1OT,1:28.0,R. Westbrook misses 3-pt jump shot from 25 ft,,98,98
472,1OT,1:24.0,,Defensive rebound by B. McLemore,98,98
473,1OT,1:17.0,,Memphis full timeout,98,98
474,1OT,1:17.0,,A. Harrison enters the game for D. Brooks,98,98
475,1OT,1:03.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by M. Gasol),98,101
476,1OT,0:49.0,R. Westbrook misses 3-pt jump shot from 25 ft,,98,101
477,1OT,0:48.0,,Defensive rebound by Team,98,101
478,1OT,0:48.0,Loose ball foul by A. Roberson (drawn by J. Green),,98,101
479,1OT,0:26.0,,M. Gasol misses 2-pt jump shot from 10 ft,98,101
480,1OT,0:23.0,Defensive rebound by R. Westbrook,,98,101
481,1OT,0:19.0,Oklahoma City full timeout,,98,101
482,1OT,0:19.0,R. Felton enters the game for A. Roberson,,98,101
483,1OT,0:13.0,R. Westbrook makes 2-pt layup at rim,,100,101
484,1OT,0:13.0,,Memphis full timeout,100,101
485,1OT,0:13.0,A. Roberson enters the game for Á. Abrines,,100,101
486,1OT,0:13.0,J. Grant enters the game for R. Felton,,100,101
487,1OT,0:08.0,,Shooting foul by J. Grant (drawn by J. Green),100,101
488,1OT,0:08.0,,J. Green misses free throw 1 of 2,100,101
489,1OT,0:08.0,,Offensive rebound by Team,100,101
490,1OT,0:08.0,,J. Green misses free throw 2 of 2,100,101
491,1OT,0:08.0,Defensive rebound by R. Westbrook,,100,101
492,1OT,0:08.0,Oklahoma City full timeout,,100,101
493,1OT,0:08.0,R. Felton enters the game for A. Roberson,,100,101
494,1OT,0:08.0,Á. Abrines enters the game for J. Grant,,100,101
495,1OT,0:05.0,Shooting foul by M. Gasol (drawn by R. Westbrook),,100,101
496,1OT,0:05.0,R. Westbrook makes free throw 1 of 2,,101,101
497,1OT,0:05.0,A. Roberson enters the game for R. Felton,,101,101
498,1OT,0:05.0,J. Grant enters the game for Á. Abrines,,101,101
499,1OT,0:05.0,R. Westbrook makes free throw 2 of 2,,102,101
500,1OT,0:00.0,,T. Evans misses 3-pt jump shot from 25 ft (block by C. Anthony),102,101
501,1OT,0:00.0,,Offensive rebound by Team,102,101
