,QUARTER,TIME_REMAINING,BOSTON_ACTION,DALLAS_ACTION,BOSTON_SCORE,DALLAS_SCORE
391,4,4:37.0,,H. Barnes misses 2-pt jump shot from 5 ft,82,89
392,4,4:35.0,Defensive rebound by K. Irving,,82,89
393,4,4:32.0,J. Tatum makes 2-pt layup at rim (assist by K. Irving),,84,89
394,4,4:31.0,,Dallas full timeout,84,89
395,4,4:30.0,,D. Nowitzki enters the game for D. Powell,84,89
396,4,4:12.0,,Turnover by H. Barnes (lost ball; steal by M. Morris),84,89
397,4,4:05.0,J. Tatum makes 2-pt dunk from 1 ft (assist by M. Smart),,86,89
398,4,3:43.0,,W. Matthews makes 2-pt layup from 1 ft (assist by D. Nowitzki),86,91
399,4,3:43.0,,Shooting foul by M. Morris (drawn by W. Matthews),86,91
400,4,3:43.0,,J. Barea enters the game for D. Smith,86,91
401,4,3:43.0,,W. Matthews makes free throw 1 of 1,86,92
402,4,3:23.0,M. Smart misses 2-pt layup at rim (block by H. Barnes),,86,92
403,4,3:21.0,,Defensive rebound by D. Nowitzki,86,92
404,4,3:15.0,,H. Barnes misses 3-pt jump shot from 25 ft,86,92
405,4,3:15.0,Defensive rebound by A. Horford,,86,92
406,4,3:04.0,M. Smart misses 2-pt jump shot from 4 ft,,86,92
407,4,3:04.0,Offensive rebound by M. Smart,,86,92
408,4,2:58.0,K. Irving makes 3-pt jump shot from 25 ft (assist by M. Smart),,89,92
409,4,2:39.0,,J. Barea misses 3-pt jump shot from 22 ft,89,92
410,4,2:36.0,Defensive rebound by K. Irving,,89,92
411,4,2:31.0,K. Irving makes 2-pt jump shot from 2 ft,,91,92
412,4,2:30.0,,Dallas full timeout,91,92
413,4,2:30.0,J. Brown enters the game for M. Morris,,91,92
414,4,2:19.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by Y. Ferrell),91,94
415,4,1:56.0,J. Brown misses 3-pt jump shot from 25 ft,,91,94
416,4,1:53.0,,Defensive rebound by W. Matthews,91,94
417,4,1:46.0,,J. Barea makes 2-pt layup from 2 ft,91,96
418,4,1:42.0,Personal foul by J. Barea (drawn by A. Horford),,91,96
419,4,1:24.0,M. Smart makes 3-pt jump shot from 26 ft (assist by J. Tatum),,94,96
420,4,1:05.0,,Turnover by D. Nowitzki (lost ball; steal by K. Irving),94,96
421,4,1:01.0,J. Tatum makes 2-pt layup from 1 ft (assist by K. Irving),,96,96
422,4,0:42.0,,Turnover by H. Barnes (lost ball; steal by A. Horford),96,96
423,4,0:31.0,Boston full timeout,,96,96
424,4,0:31.0,,D. Powell enters the game for J. Barea,96,96
425,4,0:31.0,,D. Harris enters the game for D. Nowitzki,96,96
426,4,0:27.0,K. Irving misses 3-pt jump shot from 22 ft,,96,96
427,4,0:23.0,Offensive rebound by A. Horford,,96,96
428,4,0:23.0,A. Horford misses 2-pt layup at rim,,96,96
429,4,0:23.0,,Defensive rebound by Y. Ferrell,96,96
430,4,0:23.0,,Dallas full timeout,96,96
431,4,0:23.0,,J. Barea enters the game for D. Powell,96,96
432,4,0:23.0,,D. Nowitzki enters the game for D. Harris,96,96
433,4,0:23.0,M. Morris enters the game for K. Irving,,96,96
434,4,0:02.0,,H. Barnes misses 2-pt jump shot from 18 ft,96,96
435,4,0:00.0,Defensive rebound by M. Morris,,96,96
436,4,0:00.0,Boston full timeout,,96,96
437,4,0:00.0,,D. Harris enters the game for Y. Ferrell,96,96
438,4,0:00.0,,N. Noel enters the game for J. Barea,96,96
439,4,0:00.0,,S. Mejri enters the game for D. Nowitzki,96,96
440,4,0:00.0,K. Irving enters the game for M. Morris,,96,96
441,1OT,4:44.0,J. Tatum misses 2-pt jump shot from 5 ft (block by D. Nowitzki),,96,96
442,1OT,4:41.0,,Defensive rebound by Y. Ferrell,96,96
443,1OT,4:26.0,,H. Barnes makes 2-pt jump shot from 6 ft,96,98
444,1OT,4:10.0,M. Smart misses 3-pt jump shot from 25 ft,,96,98
445,1OT,4:07.0,,Defensive rebound by D. Nowitzki,96,98
446,1OT,3:49.0,,J. Barea makes 2-pt layup from 1 ft,96,100
447,1OT,3:26.0,J. Brown misses 2-pt jump shot from 4 ft,,96,100
448,1OT,3:24.0,,Defensive rebound by H. Barnes,96,100
449,1OT,3:11.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,96,100
450,1OT,3:08.0,Defensive rebound by J. Tatum,,96,100
451,1OT,2:59.0,K. Irving makes 2-pt layup from 1 ft,,98,100
452,1OT,2:43.0,,Y. Ferrell misses 2-pt jump shot from 20 ft,98,100
453,1OT,2:41.0,Defensive rebound by J. Tatum,,98,100
454,1OT,2:32.0,K. Irving makes 2-pt jump shot from 3 ft,,100,100
455,1OT,2:14.0,,Shooting foul by J. Tatum (drawn by H. Barnes),100,100
456,1OT,2:14.0,,H. Barnes makes free throw 1 of 2,100,101
457,1OT,2:14.0,,H. Barnes makes free throw 2 of 2,100,102
458,1OT,2:03.0,K. Irving makes 2-pt jump shot from 18 ft,,102,102
459,1OT,1:49.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,102,102
460,1OT,1:46.0,Defensive rebound by M. Smart,,102,102
461,1OT,1:39.0,J. Brown makes 2-pt jump shot from 19 ft (assist by K. Irving),,104,102
462,1OT,1:39.0,,Dallas full timeout,104,102
463,1OT,1:32.0,,W. Matthews misses 3-pt jump shot from 25 ft,104,102
464,1OT,1:28.0,Defensive rebound by J. Tatum,,104,102
465,1OT,1:10.0,J. Tatum misses 2-pt jump shot from 13 ft,,104,102
466,1OT,1:08.0,,Defensive rebound by J. Barea,104,102
467,1OT,0:59.0,,J. Barea misses 2-pt layup from 2 ft,104,102
468,1OT,0:57.0,Defensive rebound by J. Brown,,104,102
469,1OT,0:48.0,K. Irving makes 2-pt jump shot from 1 ft,,106,102
470,1OT,0:48.0,Shooting foul by Y. Ferrell (drawn by K. Irving),,106,102
471,1OT,0:48.0,K. Irving misses free throw 1 of 1,,106,102
472,1OT,0:47.0,,Defensive rebound by D. Nowitzki,106,102
473,1OT,0:38.0,,J. Barea misses 3-pt jump shot from 27 ft,106,102
474,1OT,0:35.0,Defensive rebound by J. Tatum,,106,102
475,1OT,0:35.0,Personal foul by W. Matthews (drawn by J. Tatum),,106,102
476,1OT,0:35.0,J. Tatum makes free throw 1 of 2,,107,102
477,1OT,0:35.0,J. Tatum makes free throw 2 of 2,,108,102
478,1OT,0:35.0,,Dallas full timeout,108,102
479,1OT,0:35.0,,D. Smith enters the game for J. Barea,108,102
480,1OT,0:35.0,M. Morris enters the game for K. Irving,,108,102
481,1OT,0:29.0,,H. Barnes misses 3-pt jump shot from 27 ft,108,102
482,1OT,0:24.0,,Offensive rebound by D. Smith,108,102
483,1OT,0:22.0,,Y. Ferrell misses 3-pt jump shot from 22 ft,108,102
484,1OT,0:20.0,Defensive rebound by Team,,108,102
485,1OT,0:20.0,,D. Powell enters the game for D. Nowitzki,108,102
486,1OT,0:20.0,K. Irving enters the game for M. Morris,,108,102
487,1OT,0:18.0,Personal take foul by D. Smith (drawn by K. Irving),,108,102
488,1OT,0:18.0,K. Irving makes free throw 1 of 2,,109,102
489,1OT,0:18.0,K. Irving makes free throw 2 of 2,,110,102
490,1OT,0:13.0,,W. Matthews misses 3-pt jump shot from 25 ft,110,102
491,1OT,0:09.0,Defensive rebound by J. Brown,,110,102
