,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
384,4,4:03.0,Personal foul by S. Mejri (drawn by D. Lillard),,97,78
385,4,4:03.0,D. Lillard misses free throw 1 of 2,,97,78
386,4,4:03.0,Offensive rebound by Team,,97,78
387,4,4:03.0,,D. Powell enters the game for W. Matthews,97,78
388,4,4:03.0,,K. Collinsworth enters the game for S. Mejri,97,78
389,4,4:03.0,D. Lillard misses free throw 2 of 2,,97,78
390,4,4:00.0,,Defensive rebound by H. Barnes,97,78
391,4,3:54.0,,H. Barnes makes 2-pt jump shot from 18 ft (assist by D. Smith),97,80
392,4,3:28.0,Z. Collins makes 3-pt jump shot from 22 ft (assist by P. Connaughton),,100,80
393,4,3:17.0,,D. Powell makes 2-pt dunk at rim (assist by D. Smith),100,82
394,4,2:56.0,Shooting foul by D. Powell (drawn by D. Lillard),,100,82
395,4,2:56.0,D. Lillard makes free throw 1 of 2,,101,82
396,4,2:56.0,J. Layman enters the game for C. McCollum,,101,82
397,4,2:56.0,M. Leonard enters the game for E. Davis,,101,82
398,4,2:56.0,N. Vonleh enters the game for Z. Collins,,101,82
399,4,2:56.0,D. Lillard makes free throw 2 of 2,,102,82
400,4,2:55.0,,Personal take foul by P. Connaughton (drawn by K. Collinsworth),102,82
401,4,2:55.0,,K. Collinsworth misses free throw 1 of 2,102,82
402,4,2:55.0,,Offensive rebound by Team,102,82
403,4,2:55.0,,Y. Ferrell enters the game for H. Barnes,102,82
404,4,2:55.0,S. Napier enters the game for D. Lillard,,102,82
405,4,2:55.0,,K. Collinsworth misses free throw 2 of 2,102,82
406,4,2:52.0,Defensive rebound by M. Leonard,,102,82
407,4,2:36.0,P. Connaughton makes 2-pt jump shot from 8 ft (assist by J. Layman),,104,82
408,4,2:24.0,,D. Powell makes 2-pt dunk from 2 ft (assist by D. Smith),104,84
409,4,1:56.0,P. Connaughton misses 3-pt jump shot from 23 ft,,104,84
410,4,1:53.0,,Defensive rebound by K. Collinsworth,104,84
411,4,1:45.0,,Y. Ferrell misses 3-pt jump shot from 22 ft,104,84
412,4,1:45.0,,Offensive rebound by D. Powell,104,84
413,4,1:40.0,,Y. Ferrell makes 3-pt jump shot from 23 ft (assist by M. Kleber),104,87
414,4,1:20.0,Turnover by J. Layman (bad pass; steal by M. Kleber),,104,87
415,4,1:02.0,,D. Smith makes 3-pt jump shot from 26 ft (assist by M. Kleber),104,90
416,4,0:47.0,S. Napier misses 3-pt jump shot from 25 ft,,104,90
417,4,0:43.0,Offensive rebound by M. Leonard,,104,90
418,4,0:29.0,Shooting foul by M. Kleber (drawn by S. Napier),,104,90
419,4,0:29.0,S. Napier makes free throw 1 of 3,,105,90
420,4,0:29.0,S. Napier makes free throw 2 of 3,,106,90
421,4,0:29.0,S. Napier makes free throw 3 of 3,,107,90
422,4,0:20.0,,D. Smith makes 3-pt jump shot from 25 ft,107,93
