,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,CHARLOTTE_ACTION,MEMPHIS_SCORE,CHARLOTTE_SCORE
384,4,3:59.0,,M. Paige makes free throw 1 of 2,72,127
385,4,3:59.0,B. Johnson enters the game for D. Davis,,72,127
386,4,3:59.0,,M. Paige makes free throw 2 of 2,72,128
387,4,3:46.0,B. Johnson misses 2-pt jump shot from 19 ft,,72,128
388,4,3:42.0,,Defensive rebound by M. Paige,72,128
389,4,3:37.0,,Offensive foul by T. Graham (drawn by K. Simmons),72,128
390,4,3:37.0,,Turnover by T. Graham (offensive foul),72,128
391,4,3:25.0,K. Simmons misses 2-pt jump shot from 11 ft,,72,128
392,4,3:22.0,,Defensive rebound by D. Bacon,72,128
393,4,3:18.0,,M. Mathiang makes 2-pt dunk from 1 ft (assist by D. Bacon),72,130
394,4,3:06.0,B. McLemore misses 2-pt layup from 3 ft,,72,130
395,4,3:04.0,,Defensive rebound by J. Stone,72,130
396,4,3:00.0,,M. Paige makes 3-pt jump shot from 22 ft (assist by D. Bacon),72,133
397,4,2:39.0,Shooting foul by M. Mathiang (drawn by B. Johnson),,72,133
398,4,2:39.0,,Charlotte full timeout,72,133
399,4,2:39.0,B. Johnson misses free throw 1 of 2,,72,133
400,4,2:39.0,Offensive rebound by Team,,72,133
401,4,2:39.0,B. Johnson misses free throw 2 of 2,,72,133
402,4,2:36.0,,Defensive rebound by M. Mathiang,72,133
403,4,2:26.0,,M. Paige makes 2-pt jump shot from 20 ft (assist by D. Bacon),72,135
404,4,2:03.0,B. McLemore misses 2-pt jump shot from 20 ft,,72,135
405,4,1:58.0,,Defensive rebound by J. Stone,72,135
406,4,1:45.0,,M. Mathiang makes 2-pt layup from 5 ft (assist by M. Paige),72,137
407,4,1:45.0,,Shooting foul by B. Weber (drawn by M. Mathiang),72,137
408,4,1:45.0,,M. Mathiang misses free throw 1 of 1,72,137
409,4,1:45.0,Defensive rebound by B. Johnson,,72,137
410,4,1:33.0,Shooting foul by J. Stone (drawn by W. Selden),,72,137
411,4,1:33.0,W. Selden makes free throw 1 of 2,,73,137
412,4,1:33.0,W. Selden makes free throw 2 of 2,,74,137
413,4,1:07.0,,M. Paige misses 3-pt jump shot from 25 ft,74,137
414,4,1:04.0,,Offensive rebound by M. Mathiang,74,137
415,4,0:54.0,,T. Graham misses 3-pt jump shot from 23 ft,74,137
416,4,0:53.0,Defensive rebound by B. Weber,,74,137
417,4,0:49.0,B. McLemore makes 2-pt layup from 1 ft (assist by B. Weber),,76,137
418,4,0:49.0,Shooting foul by M. Mathiang (drawn by B. McLemore),,76,137
419,4,0:49.0,B. McLemore makes free throw 1 of 1,,77,137
420,4,0:27.0,,D. Bacon makes 2-pt layup from 2 ft (assist by M. Paige),77,139
421,4,0:27.0,,Shooting foul by B. McLemore (drawn by D. Bacon),77,139
422,4,0:27.0,,D. Bacon makes free throw 1 of 1,77,140
423,4,0:04.0,Shooting foul by M. Mathiang (drawn by K. Simmons),,77,140
424,4,0:04.0,K. Simmons makes free throw 1 of 2,,78,140
425,4,0:04.0,K. Simmons makes free throw 2 of 2,,79,140
