,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA CLIPPERS_ACTION,NEW ORLEANS_SCORE,LA CLIPPERS_SCORE
380,4,9:00.0,A. Davis misses 2-pt jump shot from 19 ft,,100,90
381,4,8:57.0,,Defensive rebound by T. Harris,100,90
382,4,8:48.0,,Turnover by A. Rivers (bad pass),100,90
383,4,8:28.0,J. Holiday misses 2-pt jump shot from 16 ft,,100,90
384,4,8:25.0,,Defensive rebound by S. Thornwell,100,90
385,4,8:18.0,,Shooting foul by N. Mirotić (drawn by M. Harrell),100,90
386,4,8:18.0,,M. Harrell makes free throw 1 of 2,100,91
387,4,8:18.0,,M. Harrell makes free throw 2 of 2,100,92
388,4,8:05.0,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),,102,92
389,4,7:56.0,,L. Williams makes 2-pt jump shot from 17 ft,102,94
390,4,7:40.0,E. Moore misses 2-pt layup from 1 ft (block by T. Harris),,102,94
391,4,7:38.0,,Defensive rebound by T. Harris,102,94
392,4,7:32.0,,L. Williams makes 3-pt jump shot from 29 ft (assist by T. Harris),102,97
393,4,7:17.0,Turnover by J. Holiday (lost ball; steal by A. Rivers),,102,97
394,4,7:15.0,,M. Harrell makes 2-pt dunk at rim (assist by S. Thornwell),102,99
395,4,7:13.0,New Orleans full timeout,,102,99
396,4,7:13.0,D. Miller enters the game for N. Mirotić,,102,99
397,4,7:13.0,I. Clark enters the game for R. Rondo,,102,99
398,4,7:02.0,Shooting foul by A. Rivers (drawn by J. Holiday),,102,99
399,4,7:02.0,J. Holiday makes free throw 1 of 2,,103,99
400,4,7:02.0,J. Holiday makes free throw 2 of 2,,104,99
401,4,6:49.0,,T. Harris makes 2-pt jump shot from 15 ft,104,101
402,4,6:32.0,J. Holiday misses 2-pt jump shot from 5 ft,,104,101
403,4,6:31.0,,Defensive rebound by S. Thornwell,104,101
404,4,6:26.0,,L. Williams misses 3-pt jump shot from 25 ft,104,101
405,4,6:21.0,Defensive rebound by J. Holiday,,104,101
406,4,6:13.0,I. Clark misses 3-pt jump shot from 24 ft,,104,101
407,4,6:11.0,,Defensive rebound by S. Thornwell,104,101
408,4,6:09.0,,Shooting foul by J. Holiday (drawn by M. Harrell),104,101
409,4,6:09.0,,M. Harrell makes free throw 1 of 2,104,102
410,4,6:09.0,,M. Harrell misses free throw 2 of 2,104,102
411,4,6:05.0,Defensive rebound by E. Moore,,104,102
412,4,6:02.0,Turnover by I. Clark (bad pass; steal by M. Harrell),,104,102
413,4,5:58.0,,L. Williams misses 3-pt jump shot from 24 ft,104,102
414,4,5:51.0,Defensive rebound by I. Clark,,104,102
415,4,5:44.0,A. Davis misses 3-pt jump shot from 25 ft,,104,102
416,4,5:40.0,,Defensive rebound by L. Williams,104,102
417,4,5:35.0,,T. Harris misses 3-pt jump shot from 25 ft,104,102
418,4,5:32.0,Defensive rebound by J. Holiday,,104,102
419,4,5:26.0,Turnover by J. Holiday (bad pass; steal by S. Thornwell),,104,102
420,4,5:23.0,,S. Thornwell makes 2-pt layup at rim (assist by L. Williams),104,104
421,4,5:09.0,J. Holiday makes 2-pt jump shot from 15 ft,,106,104
422,4,4:52.0,,T. Harris misses 3-pt jump shot from 27 ft,106,104
423,4,4:49.0,Defensive rebound by D. Miller,,106,104
424,4,4:42.0,A. Davis misses 2-pt hook shot from 7 ft,,106,104
425,4,4:40.0,,Defensive rebound by S. Thornwell,106,104
426,4,4:40.0,,LA Clippers full timeout,106,104
427,4,4:24.0,,A. Rivers misses 3-pt jump shot from 27 ft,106,104
428,4,4:20.0,Defensive rebound by A. Davis,,106,104
429,4,4:03.0,Turnover by A. Davis (bad pass),,106,104
430,4,3:45.0,,L. Williams misses 3-pt jump shot from 28 ft,106,104
431,4,3:43.0,Defensive rebound by A. Davis,,106,104
432,4,3:37.0,J. Holiday misses 2-pt layup from 4 ft,,106,104
433,4,3:35.0,,Defensive rebound by M. Harrell,106,104
434,4,3:23.0,,T. Harris makes 2-pt jump shot from 8 ft (assist by A. Rivers),106,106
435,4,2:57.0,J. Holiday misses 2-pt jump shot from 19 ft,,106,106
436,4,2:54.0,,Defensive rebound by L. Williams,106,106
437,4,2:45.0,,L. Williams makes 2-pt jump shot from 12 ft,106,108
438,4,2:36.0,E. Moore makes 2-pt jump shot from 7 ft (assist by J. Holiday),,108,108
439,4,2:36.0,Shooting foul by L. Williams (drawn by E. Moore),,108,108
440,4,2:36.0,E. Moore makes free throw 1 of 1,,109,108
441,4,2:22.0,,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),109,110
442,4,2:22.0,,Shooting foul by J. Holiday (drawn by M. Harrell),109,110
443,4,2:22.0,,M. Harrell makes free throw 1 of 1,109,111
444,4,2:12.0,J. Holiday misses 2-pt layup from 1 ft,,109,111
445,4,2:08.0,,Defensive rebound by T. Harris,109,111
446,4,2:05.0,,L. Williams makes 2-pt layup from 1 ft (assist by A. Rivers),109,113
447,4,1:56.0,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),,111,113
448,4,1:35.0,,Turnover by L. Williams (bad pass; steal by A. Davis),111,113
449,4,1:16.0,A. Davis makes 2-pt jump shot from 10 ft (assist by E. Moore),,113,113
450,4,1:09.0,,LA Clippers full timeout,113,113
451,4,1:09.0,,M. Teodosić enters the game for S. Thornwell,113,113
452,4,0:52.0,,L. Williams misses 3-pt jump shot from 32 ft,113,113
453,4,0:48.0,,Offensive rebound by M. Harrell,113,113
454,4,0:48.0,,M. Harrell misses 2-pt layup at rim,113,113
455,4,0:47.0,Defensive rebound by I. Clark,,113,113
456,4,0:31.0,A. Davis makes 2-pt jump shot from 11 ft (assist by J. Holiday),,115,113
457,4,0:30.0,,LA Clippers full timeout,115,113
458,4,0:20.0,,Turnover by L. Williams (lost ball; steal by J. Holiday),115,113
459,4,0:15.0,Personal take foul by T. Harris (drawn by I. Clark),,115,113
460,4,0:15.0,I. Clark makes free throw 1 of 2,,116,113
461,4,0:15.0,I. Clark makes free throw 2 of 2,,117,113
462,4,0:11.0,,L. Williams makes 3-pt jump shot from 26 ft (assist by M. Harrell),117,116
463,4,0:09.0,Personal take foul by L. Williams (drawn by I. Clark),,117,116
464,4,0:09.0,I. Clark makes free throw 1 of 2,,118,116
465,4,0:09.0,I. Clark makes free throw 2 of 2,,119,116
466,4,0:06.0,,Personal take foul by J. Holiday (drawn by L. Williams),119,116
467,4,0:06.0,,L. Williams misses free throw 1 of 2,119,116
468,4,0:06.0,,Offensive rebound by Team,119,116
469,4,0:06.0,N. Mirotić enters the game for I. Clark,,119,116
470,4,0:06.0,,L. Williams misses free throw 2 of 2,119,116
471,4,0:05.0,Defensive rebound by A. Davis,,119,116
472,4,0:05.0,Personal take foul by M. Harrell (drawn by A. Davis),,119,116
473,4,0:05.0,A. Davis makes free throw 1 of 2,,120,116
474,4,0:05.0,I. Clark enters the game for N. Mirotić,,120,116
475,4,0:05.0,A. Davis makes free throw 2 of 2,,121,116
476,4,0:01.0,,M. Harrell misses 3-pt jump shot from 27 ft,121,116
477,4,0:00.0,,Offensive rebound by Team,121,116
