,QUARTER,TIME_REMAINING,DETROIT_ACTION,BROOKLYN_ACTION,DETROIT_SCORE,BROOKLYN_SCORE
382,4,5:06.0,,N. Stauskas enters the game for C. LeVert,91,81
383,4,5:06.0,S. Johnson enters the game for L. Kennard,,91,81
384,4,4:56.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by E. Moreland),91,81
385,4,4:53.0,Defensive rebound by S. Johnson,,91,81
386,4,4:51.0,Shooting foul by N. Stauskas (drawn by S. Johnson),,91,81
387,4,4:51.0,S. Johnson misses free throw 1 of 2,,91,81
388,4,4:51.0,Offensive rebound by Team,,91,81
389,4,4:51.0,,C. LeVert enters the game for D. Cunningham,91,81
390,4,4:51.0,,J. Allen enters the game for N. Stauskas,91,81
391,4,4:51.0,S. Johnson misses free throw 2 of 2,,91,81
392,4,4:48.0,,Defensive rebound by A. Crabbe,91,81
393,4,4:36.0,,D. Russell misses 2-pt jump shot from 11 ft,91,81
394,4,4:34.0,Defensive rebound by A. Tolliver,,91,81
395,4,4:11.0,S. Johnson misses 3-pt jump shot from 26 ft,,91,81
396,4,4:07.0,,Defensive rebound by J. Allen,91,81
397,4,3:56.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),91,84
398,4,3:36.0,R. Jackson makes 2-pt layup from 2 ft,,93,84
399,4,3:15.0,,R. Hollis-Jefferson misses 2-pt layup from 4 ft (block by E. Moreland),93,84
400,4,3:12.0,,Offensive rebound by J. Allen,93,84
401,4,3:10.0,,C. LeVert misses 3-pt jump shot from 25 ft,93,84
402,4,3:07.0,Defensive rebound by E. Moreland,,93,84
403,4,2:57.0,R. Jackson misses 3-pt jump shot from 24 ft,,93,84
404,4,2:55.0,,Defensive rebound by A. Crabbe,93,84
405,4,2:38.0,,D. Russell makes 3-pt jump shot from 27 ft (assist by C. LeVert),93,87
406,4,2:10.0,Shooting foul by C. LeVert (drawn by R. Jackson),,93,87
407,4,2:10.0,R. Jackson makes free throw 1 of 3,,94,87
408,4,2:10.0,R. Jackson makes free throw 2 of 3,,95,87
409,4,2:10.0,R. Jackson makes free throw 3 of 3,,96,87
410,4,2:08.0,,J. Harris enters the game for A. Crabbe,96,87
411,4,2:02.0,,Turnover by C. LeVert (bad pass; steal by S. Johnson),96,87
412,4,1:58.0,S. Johnson makes 2-pt dunk from 1 ft,,98,87
413,4,1:42.0,,C. LeVert makes 2-pt jump shot from 13 ft,98,89
414,4,1:23.0,R. Jackson misses 2-pt layup from 2 ft,,98,89
415,4,1:21.0,Offensive rebound by E. Moreland,,98,89
416,4,1:20.0,A. Tolliver makes 3-pt jump shot from 26 ft (assist by E. Moreland),,101,89
417,4,1:14.0,,D. Russell misses 3-pt jump shot from 25 ft,101,89
418,4,1:11.0,,Offensive rebound by D. Russell,101,89
419,4,1:11.0,,D. Russell makes 3-pt jump shot from 24 ft,101,92
420,4,1:04.0,Personal take foul by C. LeVert (drawn by R. Jackson),,101,92
421,4,1:04.0,Detroit full timeout,,101,92
422,4,1:04.0,I. Smith enters the game for E. Moreland,,101,92
423,4,1:04.0,H. Ellenson enters the game for R. Bullock,,101,92
424,4,1:03.0,Personal take foul by J. Allen (drawn by H. Ellenson),,101,92
425,4,1:03.0,H. Ellenson makes free throw 1 of 2,,102,92
426,4,1:03.0,H. Ellenson makes free throw 2 of 2,,103,92
427,4,0:55.0,,J. Allen makes 2-pt dunk from 1 ft (assist by D. Russell),103,94
428,4,0:53.0,Personal take foul by C. LeVert (drawn by R. Jackson),,103,94
429,4,0:53.0,R. Jackson makes free throw 1 of 2,,104,94
430,4,0:53.0,E. Moreland enters the game for H. Ellenson,,104,94
431,4,0:53.0,R. Jackson makes free throw 2 of 2,,105,94
432,4,0:53.0,,Brooklyn full timeout,105,94
433,4,0:53.0,,D. Cunningham enters the game for R. Hollis-Jefferson,105,94
434,4,0:51.0,,Turnover by J. Allen (bad pass; steal by R. Jackson),105,94
435,4,0:51.0,Personal take foul by D. Cunningham (drawn by R. Jackson),,105,94
436,4,0:51.0,R. Jackson misses free throw 1 of 2,,105,94
437,4,0:51.0,Offensive rebound by Team,,105,94
438,4,0:51.0,R. Jackson makes free throw 2 of 2,,106,94
439,4,0:42.0,,J. Allen makes 2-pt layup from 1 ft (assist by C. LeVert),106,96
440,4,0:41.0,Personal take foul by J. Harris (drawn by S. Johnson),,106,96
441,4,0:41.0,S. Johnson makes free throw 1 of 2,,107,96
442,4,0:41.0,S. Johnson makes free throw 2 of 2,,108,96
443,4,0:41.0,,Brooklyn full timeout,108,96
444,4,0:41.0,,D. Carroll enters the game for J. Allen,108,96
445,4,0:37.0,,D. Russell misses 3-pt jump shot from 26 ft,108,96
446,4,0:34.0,,Offensive rebound by Team,108,96
447,4,0:29.0,,J. Harris misses 3-pt jump shot from 25 ft,108,96
448,4,0:26.0,Defensive rebound by S. Johnson,,108,96
449,4,0:03.0,Turnover by Team (shot clock),,108,96
