,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,SAN ANTONIO_ACTION,SACRAMENTO_SCORE,SAN ANTONIO_SCORE
384,4,5:53.0,,B. Forbes makes 3-pt jump shot from 22 ft (assist by M. Ginóbili),77,80
385,4,5:34.0,D. Fox misses 2-pt jump shot from 19 ft,,77,80
386,4,5:32.0,,Defensive rebound by M. Ginóbili,77,80
387,4,5:23.0,,M. Ginóbili makes 2-pt layup at rim (assist by L. Aldridge),77,82
388,4,5:23.0,Sacramento full timeout,,77,82
389,4,5:23.0,,P. Mills enters the game for K. Anderson,77,82
390,4,5:23.0,,R. Gay enters the game for D. Murray,77,82
391,4,5:23.0,B. Bogdanović enters the game for J. Jackson,,77,82
392,4,5:13.0,Shooting foul by M. Ginóbili (drawn by D. Fox),,77,82
393,4,5:13.0,D. Fox makes free throw 1 of 2,,78,82
394,4,5:13.0,D. Fox makes free throw 2 of 2,,79,82
395,4,4:59.0,,B. Forbes misses 3-pt jump shot from 23 ft,79,82
396,4,4:52.0,,Offensive rebound by R. Gay,79,82
397,4,4:52.0,,R. Gay makes 2-pt dunk at rim,79,84
398,4,4:39.0,W. Cauley-Stein makes 2-pt layup from 1 ft,,81,84
399,4,4:18.0,,M. Ginóbili makes 2-pt dunk at rim,81,86
400,4,3:58.0,W. Cauley-Stein makes 2-pt jump shot from 18 ft (assist by D. Fox),,83,86
401,4,3:42.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,83,86
402,4,3:39.0,Defensive rebound by J. Sampson,,83,86
403,4,3:29.0,B. Hield misses 3-pt jump shot from 25 ft,,83,86
404,4,3:27.0,,Defensive rebound by L. Aldridge,83,86
405,4,3:06.0,,R. Gay makes 2-pt jump shot from 11 ft (assist by M. Ginóbili),83,88
406,4,3:06.0,,Shooting foul by B. Bogdanović (drawn by R. Gay),83,88
407,4,3:06.0,,R. Gay makes free throw 1 of 1,83,89
408,4,2:42.0,W. Cauley-Stein misses 2-pt layup from 6 ft (block by R. Gay),,83,89
409,4,2:39.0,,Defensive rebound by R. Gay,83,89
410,4,2:27.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),83,92
411,4,2:25.0,Sacramento full timeout,,83,92
412,4,2:25.0,J. Jackson enters the game for J. Sampson,,83,92
413,4,2:18.0,D. Fox makes 2-pt jump shot from 8 ft,,85,92
414,4,2:18.0,Shooting foul by P. Mills (drawn by D. Fox),,85,92
415,4,2:18.0,D. Fox misses free throw 1 of 1,,85,92
416,4,2:18.0,,Defensive rebound by L. Aldridge,85,92
417,4,2:03.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by R. Gay),85,94
418,4,1:48.0,W. Cauley-Stein misses 2-pt jump shot from 7 ft,,85,94
419,4,1:46.0,,Defensive rebound by R. Gay,85,94
420,4,1:24.0,,M. Ginóbili misses 3-pt jump shot from 26 ft,85,94
421,4,1:22.0,Defensive rebound by J. Jackson,,85,94
422,4,1:18.0,D. Fox misses 3-pt jump shot from 25 ft,,85,94
423,4,1:15.0,,Defensive rebound by R. Gay,85,94
424,4,0:56.0,,Shooting foul by B. Hield (drawn by B. Forbes),85,94
425,4,0:56.0,,B. Forbes makes free throw 1 of 2,85,95
426,4,0:56.0,,J. Lauvergne enters the game for L. Aldridge,85,95
427,4,0:56.0,,B. Paul enters the game for M. Ginóbili,85,95
428,4,0:56.0,,D. Bertāns enters the game for R. Gay,85,95
429,4,0:56.0,J. Cooley enters the game for W. Cauley-Stein,,85,95
430,4,0:56.0,B. Caboclo enters the game for D. Fox,,85,95
431,4,0:56.0,,B. Forbes makes free throw 2 of 2,85,96
432,4,0:41.0,B. Hield misses 2-pt jump shot from 11 ft,,85,96
433,4,0:38.0,,Defensive rebound by J. Lauvergne,85,96
434,4,0:21.0,,P. Mills makes 2-pt jump shot from 21 ft,85,98
