,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
375,4,3:46.0,Defensive rebound by H. Ellenson,,112,84
376,4,3:33.0,E. Moreland makes 2-pt jump shot from 11 ft (assist by L. Kennard),,114,84
377,4,3:09.0,,J. Grant misses 3-pt jump shot from 24 ft,114,84
378,4,3:09.0,,Offensive rebound by Team,114,84
379,4,3:09.0,Loose ball foul by L. Kennard (drawn by C. Felício),,114,84
380,4,3:09.0,,C. Felício misses free throw 1 of 2,114,84
381,4,3:09.0,,Offensive rebound by Team,114,84
382,4,3:09.0,K. Felder enters the game for L. Galloway,,114,84
383,4,3:09.0,R. Hearn enters the game for I. Smith,,114,84
384,4,3:09.0,,C. Felício misses free throw 2 of 2,114,84
385,4,3:06.0,Defensive rebound by E. Moreland,,114,84
386,4,2:44.0,L. Kennard misses 3-pt jump shot from 25 ft,,114,84
387,4,2:41.0,Offensive rebound by E. Moreland,,114,84
388,4,2:39.0,Personal foul by D. Nwaba (drawn by L. Kennard),,114,84
389,4,2:27.0,E. Moreland misses 2-pt jump shot from 11 ft,,114,84
390,4,2:24.0,,Defensive rebound by D. Nwaba,114,84
391,4,2:18.0,,C. Payne misses 3-pt jump shot from 25 ft,114,84
392,4,2:14.0,,Offensive rebound by C. Felício,114,84
393,4,2:00.0,,J. Grant misses 2-pt jump shot from 18 ft,114,84
394,4,1:58.0,Defensive rebound by K. Felder,,114,84
395,4,1:54.0,K. Felder makes 2-pt jump shot from 20 ft,,116,84
396,4,1:44.0,,Shooting foul by L. Kennard (drawn by D. Nwaba),116,84
397,4,1:44.0,,D. Nwaba makes free throw 1 of 2,116,85
398,4,1:44.0,,D. Nwaba misses free throw 2 of 2,116,85
399,4,1:41.0,Defensive rebound by E. Moreland,,116,85
400,4,1:29.0,L. Kennard makes 2-pt jump shot from 4 ft,,118,85
401,4,1:29.0,Shooting foul by C. Payne (drawn by L. Kennard),,118,85
402,4,1:29.0,L. Kennard makes free throw 1 of 1,,119,85
403,4,1:23.0,,C. Payne misses 2-pt jump shot from 14 ft,119,85
404,4,1:19.0,Defensive rebound by L. Kennard,,119,85
405,4,0:58.0,R. Hearn misses 3-pt jump shot from 25 ft,,119,85
406,4,0:56.0,,Defensive rebound by R. Arcidiacono,119,85
407,4,0:51.0,,Turnover by R. Arcidiacono (bad pass; steal by L. Kennard),119,85
408,4,0:46.0,K. Felder misses 2-pt dunk from 1 ft,,119,85
409,4,0:45.0,Offensive rebound by K. Felder,,119,85
410,4,0:43.0,L. Kennard misses 2-pt jump shot from 13 ft,,119,85
411,4,0:41.0,,Defensive rebound by C. Felício,119,85
412,4,0:36.0,,D. Nwaba misses 2-pt jump shot from 6 ft,119,85
413,4,0:34.0,,Offensive rebound by D. Nwaba,119,85
414,4,0:34.0,,D. Nwaba makes 2-pt layup from 1 ft,119,87
415,4,0:09.0,Turnover by Team (shot clock),,119,87
416,4,0:06.0,,J. Grant misses 3-pt jump shot from 23 ft,119,87
417,4,0:02.0,Defensive rebound by K. Felder,,119,87
