,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,HOUSTON_ACTION,LA LAKERS_SCORE,HOUSTON_SCORE
391,4,7:42.0,L. Nance makes 2-pt layup from 1 ft,,105,100
392,4,7:34.0,,C. Capela misses 2-pt layup from 3 ft (block by K. Kuzma),105,100
393,4,7:33.0,Defensive rebound by L. Nance,,105,100
394,4,7:10.0,,Offensive charge foul by K. Kuzma (drawn by C. Capela),105,100
395,4,7:10.0,Turnover by K. Kuzma (offensive foul),,105,100
396,4,6:50.0,,Personal foul by K. Kuzma (drawn by J. Harden),105,100
397,4,6:50.0,J. Hart enters the game for K. Kuzma,,105,100
398,4,6:50.0,J. Randle enters the game for L. Nance,,105,100
399,4,6:47.0,,Shooting foul by C. Brewer (drawn by J. Harden),105,100
400,4,6:47.0,,J. Harden misses free throw 1 of 3,105,100
401,4,6:47.0,,Offensive rebound by Team,105,100
402,4,6:47.0,,J. Harden makes free throw 2 of 3,105,101
403,4,6:47.0,,J. Harden makes free throw 3 of 3,105,102
404,4,6:26.0,Shooting block foul by C. Capela (drawn by J. Hart),,105,102
405,4,6:26.0,J. Hart makes free throw 1 of 2,,106,102
406,4,6:26.0,B. Ingram enters the game for J. Clarkson,,106,102
407,4,6:26.0,,Houston full timeout,106,102
408,4,6:26.0,,E. Gordon enters the game for P. Tucker,106,102
409,4,6:26.0,J. Hart makes free throw 2 of 2,,107,102
410,4,6:09.0,,T. Ariza misses 3-pt jump shot from 23 ft,107,102
411,4,6:06.0,Defensive rebound by C. Brewer,,107,102
412,4,5:50.0,C. Brewer makes 2-pt layup from 1 ft (assist by J. Randle),,109,102
413,4,5:32.0,,C. Capela misses 2-pt layup from 1 ft,109,102
414,4,5:30.0,Defensive rebound by J. Randle,,109,102
415,4,5:17.0,Turnover by J. Randle (lost ball; steal by T. Ariza),,109,102
416,4,5:11.0,,C. Paul makes 3-pt jump shot from 25 ft (assist by E. Gordon),109,105
417,4,5:10.0,LA Lakers full timeout,,109,105
418,4,5:10.0,K. Kuzma enters the game for C. Brewer,,109,105
419,4,4:55.0,T. Ennis makes 2-pt hook shot from 3 ft (assist by J. Randle),,111,105
420,4,4:40.0,,T. Ariza makes 3-pt jump shot from 22 ft (assist by J. Harden),111,108
421,4,4:20.0,T. Ennis misses 2-pt jump shot from 11 ft,,111,108
422,4,4:20.0,Offensive rebound by J. Randle,,111,108
423,4,4:20.0,Shooting foul by C. Capela (drawn by J. Randle),,111,108
424,4,4:20.0,J. Randle misses free throw 1 of 2,,111,108
425,4,4:20.0,Offensive rebound by Team,,111,108
426,4,4:20.0,,T. Black enters the game for C. Capela,111,108
427,4,4:20.0,J. Randle makes free throw 2 of 2,,112,108
428,4,4:04.0,,E. Gordon misses 3-pt jump shot from 24 ft,112,108
429,4,3:59.0,Defensive rebound by J. Randle,,112,108
430,4,3:43.0,J. Randle makes 2-pt hook shot from 5 ft (assist by J. Hart),,114,108
431,4,3:35.0,Violation by J. Hart (kicked ball),,114,108
432,4,3:19.0,,J. Harden makes 2-pt jump shot from 5 ft,114,110
433,4,2:56.0,Turnover by T. Ennis (lost ball; steal by J. Harden),,114,110
434,4,2:52.0,,Personal foul by J. Hart (drawn by J. Harden),114,110
435,4,2:52.0,,J. Harden misses free throw 1 of 2,114,110
436,4,2:52.0,,Offensive rebound by Team,114,110
437,4,2:52.0,,J. Harden makes free throw 2 of 2,114,111
438,4,2:45.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by T. Ennis),,117,111
439,4,2:25.0,,T. Black misses 2-pt dunk from 1 ft,117,111
440,4,2:25.0,,Offensive rebound by T. Ariza,117,111
441,4,2:25.0,,Personal foul by J. Hart (drawn by T. Ariza),117,111
442,4,2:25.0,,T. Ariza makes free throw 1 of 2,117,112
443,4,2:25.0,,C. Capela enters the game for T. Black,117,112
444,4,2:25.0,,T. Ariza makes free throw 2 of 2,117,113
445,4,2:13.0,J. Randle makes 2-pt hook shot from 5 ft (assist by T. Ennis),,119,113
446,4,1:48.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Harden),119,116
447,4,1:48.0,LA Lakers full timeout,,119,116
448,4,1:37.0,K. Kuzma misses 3-pt jump shot from 26 ft,,119,116
449,4,1:34.0,,Defensive rebound by C. Paul,119,116
450,4,1:16.0,,J. Harden makes 2-pt layup at rim,119,118
451,4,1:16.0,,Shooting foul by J. Randle (drawn by J. Harden),119,118
452,4,1:16.0,,J. Harden makes free throw 1 of 1,119,119
453,4,1:05.0,K. Kuzma makes 3-pt jump shot from 22 ft (assist by J. Randle),,122,119
454,4,0:54.0,,J. Harden misses 2-pt layup at rim,122,119
455,4,0:52.0,Defensive rebound by J. Hart,,122,119
456,4,0:44.0,Personal foul by C. Paul (drawn by J. Randle),,122,119
457,4,0:44.0,,Houston full timeout,122,119
458,4,0:44.0,,G. Green enters the game for J. Harden,122,119
459,4,0:37.0,J. Randle misses 2-pt layup from 1 ft (block by E. Gordon),,122,119
460,4,0:34.0,Offensive rebound by T. Ennis,,122,119
461,4,0:32.0,T. Ennis misses 2-pt jump shot from 9 ft,,122,119
462,4,0:32.0,,Defensive rebound by Team,122,119
463,4,0:17.0,,G. Green makes 3-pt jump shot from 23 ft (assist by C. Paul),122,122
464,4,0:17.0,LA Lakers full timeout,,122,122
465,4,0:03.0,K. Kuzma misses 3-pt jump shot from 31 ft,,122,122
466,4,0:02.0,,Defensive rebound by T. Ariza,122,122
467,4,0:01.0,,Houston full timeout,122,122
468,4,0:00.0,,Turnover by E. Gordon (step out of bounds),122,122
469,4,0:00.0,L. Nance enters the game for J. Randle,,122,122
470,1OT,4:39.0,,C. Paul misses 2-pt layup from 1 ft,122,122
471,1OT,4:37.0,Defensive rebound by T. Ennis,,122,122
472,1OT,4:22.0,J. Hart makes 3-pt jump shot from 25 ft (assist by T. Ennis),,125,122
473,1OT,4:07.0,,E. Gordon misses 3-pt jump shot from 25 ft,125,122
474,1OT,4:04.0,Defensive rebound by J. Hart,,125,122
475,1OT,3:50.0,K. Kuzma misses 3-pt jump shot from 24 ft,,125,122
476,1OT,3:48.0,,Defensive rebound by C. Capela,125,122
477,1OT,3:40.0,,C. Capela misses 2-pt layup at rim,125,122
478,1OT,3:40.0,Defensive rebound by Team,,125,122
479,1OT,3:40.0,,Loose ball foul by C. Capela (drawn by J. Randle),125,122
480,1OT,3:40.0,,T. Black enters the game for C. Capela,125,122
481,1OT,3:31.0,T. Ennis misses 2-pt layup from 1 ft,,125,122
482,1OT,3:31.0,,Defensive rebound by Team,125,122
483,1OT,3:13.0,,G. Green makes 2-pt jump shot from 5 ft (assist by C. Paul),125,124
484,1OT,2:55.0,J. Randle misses 2-pt jump shot from 6 ft,,125,124
485,1OT,2:55.0,,Defensive rebound by C. Paul,125,124
486,1OT,2:55.0,,Personal foul by J. Randle (drawn by C. Paul),125,124
487,1OT,2:55.0,L. Nance enters the game for J. Randle,,125,124
488,1OT,2:40.0,,C. Paul makes 3-pt jump shot from 24 ft,125,127
489,1OT,2:21.0,B. Ingram misses 2-pt layup from 2 ft,,125,127
490,1OT,2:21.0,Offensive rebound by L. Nance,,125,127
491,1OT,2:21.0,L. Nance makes 2-pt layup from 1 ft,,127,127
492,1OT,2:21.0,Shooting foul by C. Paul (drawn by L. Nance),,127,127
493,1OT,2:21.0,L. Nance misses free throw 1 of 1,,127,127
494,1OT,2:19.0,,Defensive rebound by G. Green,127,127
495,1OT,1:59.0,,C. Paul makes 2-pt layup from 1 ft,127,129
496,1OT,1:58.0,LA Lakers full timeout,,127,129
497,1OT,1:58.0,C. Brewer enters the game for L. Nance,,127,129
498,1OT,1:54.0,Shooting foul by G. Green (drawn by B. Ingram),,127,129
499,1OT,1:54.0,B. Ingram makes free throw 1 of 2,,128,129
500,1OT,1:54.0,B. Ingram makes free throw 2 of 2,,129,129
501,1OT,1:31.0,,C. Paul misses 2-pt jump shot from 7 ft,129,129
502,1OT,1:28.0,Defensive rebound by B. Ingram,,129,129
503,1OT,1:18.0,C. Brewer misses 2-pt layup from 5 ft (block by T. Black),,129,129
504,1OT,1:16.0,,Defensive rebound by T. Black,129,129
505,1OT,1:13.0,,E. Gordon misses 3-pt jump shot from 25 ft,129,129
506,1OT,1:06.0,Defensive rebound by C. Brewer,,129,129
507,1OT,1:05.0,J. Hart makes 2-pt jump shot from 6 ft (assist by C. Brewer),,131,129
508,1OT,1:05.0,,Violation by T. Ariza (def goaltending),131,129
509,1OT,1:05.0,Shooting foul by E. Gordon (drawn by J. Hart),,131,129
510,1OT,1:05.0,J. Hart misses free throw 1 of 1,,131,129
511,1OT,1:05.0,,Defensive rebound by T. Black,131,129
512,1OT,0:47.0,,T. Black makes 2-pt dunk from 1 ft (assist by C. Paul),131,131
513,1OT,0:27.0,J. Hart misses 3-pt jump shot from 27 ft,,131,131
514,1OT,0:22.0,,Defensive rebound by E. Gordon,131,131
515,1OT,0:04.0,,C. Paul makes 2-pt jump shot from 5 ft,131,133
516,1OT,0:04.0,LA Lakers full timeout,,131,133
517,1OT,0:04.0,,P. Tucker enters the game for G. Green,131,133
518,1OT,0:00.0,Shooting foul by P. Tucker (drawn by B. Ingram),,131,133
519,1OT,0:00.0,B. Ingram makes free throw 1 of 2,,132,133
520,1OT,0:00.0,L. Nance enters the game for K. Kuzma,,132,133
521,1OT,0:00.0,A. Bogut enters the game for J. Hart,,132,133
522,1OT,0:00.0,,N. Hilário enters the game for T. Black,132,133
523,1OT,0:00.0,B. Ingram makes free throw 2 of 2,,133,133
524,1OT,0:00.0,,Houston full timeout,133,133
525,1OT,0:00.0,,G. Green enters the game for E. Gordon,133,133
526,1OT,0:00.0,,T. Black enters the game for N. Hilário,133,133
527,1OT,0:00.0,J. Hart enters the game for T. Ennis,,133,133
528,1OT,0:00.0,,C. Paul misses 3-pt jump shot from 27 ft,133,133
529,1OT,0:00.0,,Offensive rebound by Team,133,133
530,2OT,4:38.0,T. Ennis makes 2-pt jump shot from 6 ft,,135,133
531,2OT,4:24.0,,C. Paul makes 2-pt layup from 1 ft,135,135
532,2OT,4:07.0,T. Ennis makes 2-pt layup from 1 ft,,137,135
533,2OT,4:07.0,Shooting foul by T. Black (drawn by T. Ennis),,137,135
534,2OT,4:07.0,T. Ennis makes free throw 1 of 1,,138,135
535,2OT,3:51.0,,Turnover by E. Gordon (bad pass; steal by J. Hart),138,135
536,2OT,3:45.0,T. Ennis misses 2-pt layup from 1 ft,,138,135
537,2OT,3:44.0,Offensive rebound by J. Hart,,138,135
538,2OT,3:44.0,Shooting foul by C. Paul (drawn by J. Hart),,138,135
539,2OT,3:44.0,J. Hart makes free throw 1 of 2,,139,135
540,2OT,3:44.0,J. Hart misses free throw 2 of 2,,139,135
541,2OT,3:42.0,,Defensive rebound by T. Black,139,135
542,2OT,3:30.0,,T. Black makes 2-pt dunk at rim (assist by T. Ariza),139,137
543,2OT,3:09.0,T. Ennis misses 3-pt jump shot from 28 ft,,139,137
544,2OT,3:05.0,,Defensive rebound by T. Black,139,137
545,2OT,2:55.0,,E. Gordon misses 2-pt layup at rim,139,137
546,2OT,2:52.0,,Offensive rebound by T. Black,139,137
547,2OT,2:52.0,,T. Black misses 2-pt layup at rim,139,137
548,2OT,2:51.0,,Offensive rebound by T. Black,139,137
549,2OT,2:42.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by C. Paul),139,140
550,2OT,2:36.0,LA Lakers full timeout,,139,140
551,2OT,2:36.0,,P. Tucker enters the game for G. Green,139,140
552,2OT,2:23.0,T. Ennis makes 2-pt layup from 1 ft,,141,140
553,2OT,2:01.0,,E. Gordon misses 3-pt jump shot from 25 ft,141,140
554,2OT,1:58.0,Defensive rebound by B. Ingram,,141,140
555,2OT,1:54.0,Shooting foul by T. Black (drawn by J. Hart),,141,140
556,2OT,1:54.0,J. Hart makes free throw 1 of 2,,142,140
557,2OT,1:54.0,J. Hart misses free throw 2 of 2,,142,140
558,2OT,1:54.0,,Defensive rebound by Team,142,140
559,2OT,1:54.0,Loose ball foul by C. Brewer (drawn by T. Ariza),,142,140
560,2OT,1:40.0,,C. Paul misses 3-pt jump shot from 25 ft,142,140
561,2OT,1:33.0,Defensive rebound by J. Hart,,142,140
562,2OT,1:15.0,T. Ennis misses 3-pt jump shot from 26 ft,,142,140
563,2OT,1:12.0,Offensive rebound by K. Kuzma,,142,140
564,2OT,0:54.0,J. Hart misses 2-pt jump shot from 15 ft,,142,140
565,2OT,0:52.0,,Defensive rebound by C. Paul,142,140
566,2OT,0:52.0,,Personal foul by J. Hart (drawn by C. Paul),142,140
567,2OT,0:52.0,J. Clarkson enters the game for J. Hart,,142,140
568,2OT,0:52.0,,C. Paul makes free throw 1 of 2,142,141
569,2OT,0:52.0,,C. Paul makes free throw 2 of 2,142,142
570,2OT,0:31.0,K. Kuzma misses 2-pt jump shot from 5 ft (block by T. Black),,142,142
571,2OT,0:28.0,,Defensive rebound by C. Paul,142,142
572,2OT,0:07.0,,C. Paul misses 2-pt layup from 1 ft,142,142
573,2OT,0:06.0,,Offensive rebound by P. Tucker,142,142
574,2OT,0:05.0,,P. Tucker makes 2-pt layup from 1 ft,142,144
575,2OT,0:05.0,LA Lakers full timeout,,142,144
576,2OT,0:03.0,K. Kuzma misses 3-pt jump shot from 25 ft (block by P. Tucker),,142,144
577,2OT,0:03.0,,Defensive rebound by Team,142,144
578,2OT,0:03.0,,Personal foul by T. Ennis (drawn by C. Paul),142,144
579,2OT,0:03.0,,C. Paul makes free throw 1 of 2,142,145
580,2OT,0:03.0,,C. Paul makes free throw 2 of 2,142,146
581,2OT,0:03.0,Turnover by C. Brewer (bad pass),,142,146
582,2OT,0:03.0,,Personal take foul by T. Ennis (drawn by C. Paul),142,146
583,2OT,0:03.0,A. Caruso enters the game for T. Ennis,,142,146
584,2OT,0:03.0,,C. Paul makes free throw 1 of 2,142,147
585,2OT,0:03.0,,C. Paul makes free throw 2 of 2,142,148
