,QUARTER,TIME_REMAINING,NEW YORK_ACTION,WASHINGTON_ACTION,NEW YORK_SCORE,WASHINGTON_SCORE
380,4,3:20.0,E. Freedom misses 2-pt layup from 1 ft (block by M. Morris),,90,88
381,4,3:18.0,,Defensive rebound by K. Oubre,90,88
382,4,3:04.0,,M. Morris makes 2-pt hook shot from 6 ft (assist by O. Porter),90,90
383,4,2:47.0,C. Lee makes 2-pt jump shot from 9 ft (assist by E. Freedom),,92,90
384,4,2:28.0,,K. Oubre misses 3-pt jump shot from 25 ft,92,90
385,4,2:24.0,Defensive rebound by T. Hardaway,,92,90
386,4,2:21.0,M. Beasley makes 2-pt dunk from 1 ft (assist by C. Lee),,94,90
387,4,2:21.0,,Washington full timeout,94,90
388,4,2:21.0,L. Thomas enters the game for E. Freedom,,94,90
389,4,2:09.0,,B. Beal misses 3-pt jump shot from 26 ft,94,90
390,4,2:06.0,Defensive rebound by M. Beasley,,94,90
391,4,1:51.0,Turnover by M. Beasley (bad pass; steal by O. Porter),,94,90
392,4,1:45.0,,O. Porter misses 2-pt jump shot from 8 ft,94,90
393,4,1:44.0,,Offensive rebound by K. Oubre,94,90
394,4,1:44.0,,K. Oubre makes 2-pt layup from 1 ft,94,92
395,4,1:44.0,,Shooting foul by T. Hardaway (drawn by K. Oubre),94,92
396,4,1:44.0,,K. Oubre makes free throw 1 of 1,94,93
397,4,1:31.0,T. Burke misses 2-pt jump shot from 19 ft,,94,93
398,4,1:28.0,,Defensive rebound by M. Morris,94,93
399,4,1:08.0,,M. Morris makes 2-pt jump shot from 12 ft (assist by B. Beal),94,95
400,4,0:51.0,M. Beasley misses 2-pt jump shot from 14 ft,,94,95
401,4,0:47.0,,Defensive rebound by O. Porter,94,95
402,4,0:42.0,,K. Oubre misses 3-pt jump shot from 23 ft,94,95
403,4,0:39.0,Defensive rebound by T. Burke,,94,95
404,4,0:35.0,T. Burke makes 2-pt layup at rim,,96,95
405,4,0:35.0,Shooting foul by K. Oubre (drawn by T. Burke),,96,95
406,4,0:35.0,,M. Gortat enters the game for K. Oubre,96,95
407,4,0:35.0,T. Burke makes free throw 1 of 1,,97,95
408,4,0:21.0,,B. Beal misses 2-pt jump shot from 8 ft,97,95
409,4,0:18.0,,Offensive rebound by M. Gortat,97,95
410,4,0:18.0,,M. Gortat misses 2-pt layup at rim,97,95
411,4,0:17.0,Defensive rebound by L. Thomas,,97,95
412,4,0:17.0,Personal take foul by M. Gortat (drawn by T. Burke),,97,95
413,4,0:17.0,T. Burke misses free throw 1 of 2,,97,95
414,4,0:17.0,Offensive rebound by Team,,97,95
415,4,0:17.0,T. Burke makes free throw 2 of 2,,98,95
416,4,0:17.0,,Washington full timeout,98,95
417,4,0:12.0,,B. Beal makes 2-pt layup from 4 ft,98,97
418,4,0:05.0,Personal take foul by M. Morris (drawn by C. Lee),,98,97
419,4,0:05.0,C. Lee makes free throw 1 of 2,,99,97
420,4,0:05.0,C. Lee makes free throw 2 of 2,,100,97
421,4,0:03.0,,Personal take foul by T. Burke (drawn by O. Porter),100,97
422,4,0:03.0,,O. Porter misses free throw 1 of 2,100,97
423,4,0:03.0,,Offensive rebound by Team,100,97
424,4,0:03.0,E. Freedom enters the game for T. Burke,,100,97
425,4,0:03.0,,O. Porter misses free throw 2 of 2,100,97
426,4,0:01.0,Defensive rebound by L. Thomas,,100,97
427,4,0:01.0,Personal take foul by M. Gortat (drawn by L. Thomas),,100,97
428,4,0:01.0,L. Thomas misses free throw 1 of 2,,100,97
429,4,0:01.0,Offensive rebound by Team,,100,97
430,4,0:01.0,L. Thomas makes free throw 2 of 2,,101,97
431,4,0:00.0,,B. Beal misses 3-pt jump shot from 46 ft,101,97
432,4,0:00.0,,Offensive rebound by Team,101,97
