,QUARTER,TIME_REMAINING,UTAH_ACTION,MEMPHIS_ACTION,UTAH_SCORE,MEMPHIS_SCORE
387,4,5:50.0,,Turnover by X. Rathan-Mayes (bad pass),76,68
388,4,5:50.0,,K. Simmons enters the game for B. McLemore,76,68
389,4,5:34.0,R. Gobert misses 2-pt layup from 1 ft,,76,68
390,4,5:32.0,,Defensive rebound by M. Gasol,76,68
391,4,5:22.0,,Turnover by D. Brooks (out of bounds lost ball),76,68
392,4,5:22.0,,J. Martin enters the game for X. Rathan-Mayes,76,68
393,4,5:22.0,J. Ingles enters the game for D. Favors,,76,68
394,4,5:09.0,Turnover by R. Gobert (lost ball; steal by J. Martin),,76,68
395,4,5:04.0,,D. Brooks misses 3-pt jump shot from 25 ft,76,68
396,4,5:01.0,Defensive rebound by R. Rubio,,76,68
397,4,4:46.0,R. Rubio makes 2-pt jump shot from 16 ft (assist by J. Ingles),,78,68
398,4,4:34.0,,K. Simmons makes 2-pt jump shot from 10 ft,78,70
399,4,4:07.0,J. Crowder makes 3-pt jump shot from 22 ft (assist by R. Rubio),,81,70
400,4,3:57.0,,Turnover by K. Simmons (bad pass; steal by D. Mitchell),81,70
401,4,3:53.0,D. Mitchell makes 2-pt dunk at rim,,83,70
402,4,3:53.0,,Memphis full timeout,83,70
403,4,3:39.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by J. Green),83,73
404,4,3:19.0,Shooting foul by K. Simmons (drawn by R. Rubio),,83,73
405,4,3:19.0,R. Rubio makes free throw 1 of 2,,84,73
406,4,3:19.0,,X. Rathan-Mayes enters the game for K. Simmons,84,73
407,4,3:19.0,R. Rubio makes free throw 2 of 2,,85,73
408,4,2:59.0,,X. Rathan-Mayes makes 3-pt jump shot from 25 ft (assist by M. Gasol),85,76
409,4,2:41.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by R. Rubio),,88,76
410,4,2:29.0,,J. Green misses 2-pt jump shot from 18 ft,88,76
411,4,2:28.0,Defensive rebound by D. Mitchell,,88,76
412,4,2:05.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,91,76
413,4,1:51.0,,M. Gasol misses 3-pt jump shot from 25 ft,91,76
414,4,1:49.0,Defensive rebound by J. Ingles,,91,76
415,4,1:30.0,D. Mitchell misses 3-pt jump shot from 31 ft,,91,76
416,4,1:25.0,,Defensive rebound by J. Green,91,76
417,4,1:20.0,,Shooting foul by D. Mitchell (drawn by D. Brooks),91,76
418,4,1:20.0,,D. Brooks makes free throw 1 of 2,91,77
419,4,1:20.0,,I. Rabb enters the game for J. Green,91,77
420,4,1:20.0,,D. Davis enters the game for M. Gasol,91,77
421,4,1:20.0,R. O'Neale enters the game for J. Ingles,,91,77
422,4,1:20.0,G. Niang enters the game for R. Rubio,,91,77
423,4,1:20.0,R. Neto enters the game for R. Gobert,,91,77
424,4,1:20.0,E. Udoh enters the game for D. Mitchell,,91,77
425,4,1:20.0,,D. Brooks makes free throw 2 of 2,91,78
426,4,1:09.0,Shooting foul by D. Davis (drawn by R. Neto),,91,78
427,4,1:09.0,R. Neto makes free throw 1 of 2,,92,78
428,4,1:09.0,,K. Simmons enters the game for J. Martin,92,78
429,4,1:09.0,,B. Johnson enters the game for D. Brooks,92,78
430,4,1:09.0,R. Neto makes free throw 2 of 2,,93,78
431,4,1:00.0,,X. Rathan-Mayes misses 2-pt jump shot from 17 ft,93,78
432,4,0:57.0,,Offensive rebound by D. Davis,93,78
433,4,0:50.0,,K. Simmons misses 2-pt jump shot from 9 ft,93,78
434,4,0:44.0,Defensive rebound by G. Niang,,93,78
435,4,0:32.0,R. O'Neale makes 2-pt layup at rim (assist by G. Niang),,95,78
436,4,0:24.0,,Turnover by X. Rathan-Mayes (bad pass; steal by G. Niang),95,78
437,4,0:01.0,Turnover by Team (shot clock),,95,78
