,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
383,4,2:22.0,,R. O'Neale misses 3-pt jump shot from 25 ft,75,99
384,4,2:18.0,Defensive rebound by M. Beasley,,75,99
385,4,2:06.0,,T. Bradley enters the game for E. Udoh,75,99
386,4,2:06.0,,E. Udoh enters the game for D. Mitchell,75,99
387,4,1:56.0,J. Murray misses 3-pt jump shot from 24 ft,,75,99
388,4,1:56.0,Offensive rebound by Team,,75,99
389,4,1:56.0,Turnover by Team (shot clock),,75,99
390,4,1:39.0,,N. Wolters misses 2-pt jump shot from 10 ft,75,99
391,4,1:35.0,,Offensive rebound by T. Bradley,75,99
392,4,1:35.0,,T. Bradley misses 2-pt layup at rim,75,99
393,4,1:33.0,,Offensive rebound by N. Wolters,75,99
394,4,1:19.0,,R. O'Neale makes 2-pt jump shot from 8 ft,75,101
395,4,1:07.0,J. Hernangómez misses 3-pt jump shot from 28 ft,,75,101
396,4,1:05.0,,Defensive rebound by T. Bradley,75,101
397,4,0:59.0,,R. O'Neale misses 2-pt layup from 2 ft,75,101
398,4,0:56.0,,Offensive rebound by E. Udoh,75,101
399,4,0:56.0,,E. Udoh makes 2-pt dunk at rim,75,103
400,4,0:52.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,75,103
401,4,0:49.0,Offensive rebound by J. Murray,,75,103
402,4,0:47.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,75,103
403,4,0:47.0,Offensive rebound by J. Hernangómez,,75,103
404,4,0:43.0,J. Murray misses 3-pt jump shot from 23 ft,,75,103
405,4,0:43.0,,Defensive rebound by A. Burks,75,103
406,4,0:25.0,,A. Burks makes 3-pt jump shot from 23 ft,75,106
407,4,0:18.0,M. Beasley makes 2-pt jump shot from 19 ft,,77,106
