,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ATLANTA_ACTION,MILWAUKEE_SCORE,ATLANTA_SCORE
370,4,4:28.0,Personal foul by I. Taylor (drawn by K. Middleton),,104,90
371,4,4:28.0,,K. Bazemore enters the game for L. Babbitt,104,90
372,4,4:20.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,107,90
373,4,4:01.0,,Turnover by K. Bazemore (bad pass),107,90
374,4,3:49.0,Shooting foul by M. Muscala (drawn by G. Antetokounmpo),,107,90
375,4,3:49.0,G. Antetokounmpo makes free throw 1 of 2,,108,90
376,4,3:49.0,G. Antetokounmpo makes free throw 2 of 2,,109,90
377,4,3:43.0,,Shooting foul by G. Antetokounmpo (drawn by M. Muscala),109,90
378,4,3:43.0,,M. Muscala makes free throw 1 of 2,109,91
379,4,3:43.0,,M. Muscala makes free throw 2 of 2,109,92
380,4,3:27.0,Turnover by G. Antetokounmpo (bad pass),,109,92
381,4,3:27.0,,Atlanta full timeout,109,92
382,4,3:27.0,,M. Belinelli enters the game for I. Taylor,109,92
383,4,3:18.0,,Personal block foul by K. Middleton (drawn by K. Bazemore),109,92
384,4,3:18.0,,K. Bazemore makes free throw 1 of 2,109,93
385,4,3:18.0,,K. Bazemore makes free throw 2 of 2,109,94
386,4,3:16.0,Personal take foul by M. Muscala (drawn by J. Henson),,109,94
387,4,3:16.0,J. Henson makes free throw 1 of 2,,110,94
388,4,3:16.0,J. Henson misses free throw 2 of 2,,110,94
389,4,3:13.0,,Defensive rebound by M. Muscala,110,94
390,4,3:08.0,,Shooting foul by M. Brogdon (drawn by D. Schröder),110,94
391,4,3:08.0,,D. Schröder makes free throw 1 of 2,110,95
392,4,3:08.0,,D. Schröder makes free throw 2 of 2,110,96
393,4,3:06.0,Personal take foul by K. Bazemore (drawn by J. Henson),,110,96
394,4,3:06.0,J. Henson makes free throw 1 of 2,,111,96
395,4,3:06.0,J. Henson misses free throw 2 of 2,,111,96
396,4,3:04.0,,Defensive rebound by K. Bazemore,111,96
397,4,2:57.0,,Turnover by K. Bazemore (bad pass),111,96
398,4,2:49.0,Turnover by M. Brogdon (bad pass; steal by K. Bazemore),,111,96
399,4,2:43.0,,K. Bazemore makes 2-pt layup from 3 ft,111,98
400,4,2:29.0,Turnover by J. Henson (lost ball; steal by D. Schröder),,111,98
401,4,2:25.0,,D. Schröder misses 2-pt jump shot from 21 ft,111,98
402,4,2:25.0,Defensive rebound by Team,,111,98
403,4,2:01.0,K. Middleton makes 2-pt jump shot from 19 ft (assist by M. Brogdon),,113,98
404,4,1:52.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. Schröder),113,101
405,4,1:41.0,M. Brogdon makes 2-pt layup from 1 ft (assist by J. Henson),,115,101
406,4,1:30.0,,D. Schröder makes 2-pt layup from 1 ft,115,103
407,4,1:15.0,T. Snell misses 3-pt jump shot from 25 ft,,115,103
408,4,1:12.0,,Defensive rebound by D. Schröder,115,103
409,4,1:04.0,,Turnover by M. Belinelli (bad pass; steal by M. Brogdon),115,103
410,4,0:48.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Middleton),,117,103
411,4,0:37.0,,Personal foul by J. Henson (drawn by D. Schröder),117,103
412,4,0:37.0,,D. Schröder makes free throw 1 of 2,117,104
413,4,0:37.0,,L. Babbitt enters the game for T. Prince,117,104
414,4,0:37.0,,J. Collins enters the game for K. Bazemore,117,104
415,4,0:37.0,,I. Taylor enters the game for M. Muscala,117,104
416,4,0:37.0,,J. Magette enters the game for M. Belinelli,117,104
417,4,0:37.0,D. Wilson enters the game for K. Middleton,,117,104
418,4,0:37.0,S. Brown enters the game for G. Antetokounmpo,,117,104
419,4,0:37.0,,D. Schröder misses free throw 2 of 2,117,104
420,4,0:36.0,Defensive rebound by D. Wilson,,117,104
421,4,0:17.0,J. Henson misses 2-pt jump shot from 21 ft,,117,104
422,4,0:13.0,,Defensive rebound by J. Collins,117,104
423,4,0:01.0,,Shooting foul by J. Henson (drawn by J. Collins),117,104
424,4,0:01.0,R. Vaughn enters the game for J. Henson,,117,104
425,4,0:01.0,,J. Collins makes free throw 1 of 2,117,105
426,4,0:01.0,,J. Collins makes free throw 2 of 2,117,106
