,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
385,4,3:03.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by J. Holiday),,102,100
386,4,2:40.0,,Z. Collins misses 3-pt jump shot from 24 ft,102,100
387,4,2:37.0,Defensive rebound by N. Mirotić,,102,100
388,4,2:24.0,J. Holiday misses 2-pt jump shot from 8 ft,,102,100
389,4,2:20.0,Offensive rebound by A. Davis,,102,100
390,4,2:00.0,N. Mirotić misses 3-pt jump shot from 30 ft,,102,100
391,4,1:55.0,Offensive rebound by J. Holiday,,102,100
392,4,1:35.0,J. Holiday makes 3-pt jump shot from 24 ft,,105,100
393,4,1:21.0,,Turnover by D. Lillard (bad pass; steal by A. Davis),105,100
394,4,1:06.0,Shooting foul by Z. Collins (drawn by E. Moore),,105,100
395,4,1:06.0,E. Moore misses free throw 1 of 2,,105,100
396,4,1:06.0,Offensive rebound by Team,,105,100
397,4,1:06.0,,P. Connaughton enters the game for Z. Collins,105,100
398,4,1:06.0,E. Moore misses free throw 2 of 2,,105,100
399,4,1:02.0,Offensive rebound by E. Moore,,105,100
400,4,1:01.0,E. Moore misses 2-pt layup from 1 ft,,105,100
401,4,1:01.0,Offensive rebound by R. Rondo,,105,100
402,4,0:38.0,R. Rondo makes 3-pt jump shot from 23 ft (assist by E. Moore),,108,100
403,4,0:38.0,,Portland full timeout,108,100
404,4,0:38.0,,D. Lillard makes 2-pt layup at rim (assist by P. Connaughton),108,102
405,4,0:38.0,New Orleans full timeout,,108,102
406,4,0:28.0,Personal take foul by C. McCollum (drawn by J. Holiday),,108,102
407,4,0:28.0,J. Holiday misses free throw 1 of 2,,108,102
408,4,0:28.0,Offensive rebound by Team,,108,102
409,4,0:28.0,J. Holiday makes free throw 2 of 2,,109,102
410,4,0:20.0,,C. McCollum misses 2-pt jump shot from 7 ft,109,102
411,4,0:18.0,Defensive rebound by J. Holiday,,109,102
412,4,0:17.0,Personal foul by P. Connaughton (drawn by J. Holiday),,109,102
413,4,0:17.0,J. Holiday makes free throw 1 of 2,,110,102
414,4,0:17.0,J. Holiday makes free throw 2 of 2,,111,102
415,4,0:15.0,,Personal foul by J. Holiday (drawn by D. Lillard),111,102
416,4,0:11.0,,D. Lillard misses 3-pt jump shot from 28 ft,111,102
417,4,0:08.0,Defensive rebound by A. Davis,,111,102
