,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
391,4,7:14.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),87,85
392,4,7:14.0,Utah full timeout,,87,85
393,4,7:14.0,,S. Adams enters the game for R. Felton,87,85
394,4,7:14.0,,C. Anthony enters the game for P. Patterson,87,85
395,4,7:14.0,D. Favors enters the game for J. Ingles,,87,85
396,4,7:02.0,Turnover by D. Mitchell (lost ball; steal by C. Anthony),,87,85
397,4,7:02.0,,Personal foul by J. Crowder (drawn by R. Westbrook),87,85
398,4,6:54.0,,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),87,87
399,4,6:32.0,D. Mitchell misses 3-pt jump shot from 27 ft,,87,87
400,4,6:27.0,,Defensive rebound by R. Westbrook,87,87
401,4,6:24.0,,C. Anthony misses 3-pt jump shot from 24 ft,87,87
402,4,6:24.0,,Offensive rebound by J. Grant,87,87
403,4,6:18.0,,J. Grant misses 2-pt layup from 1 ft (block by R. Gobert),87,87
404,4,6:18.0,,Offensive rebound by J. Grant,87,87
405,4,6:14.0,,Turnover by J. Grant (bad pass; steal by J. Crowder),87,87
406,4,5:58.0,R. Rubio misses 3-pt jump shot from 25 ft,,87,87
407,4,5:54.0,,Defensive rebound by J. Grant,87,87
408,4,5:45.0,,P. George misses 2-pt jump shot from 14 ft,87,87
409,4,5:40.0,Defensive rebound by D. Favors,,87,87
410,4,5:25.0,D. Mitchell misses 3-pt jump shot from 26 ft,,87,87
411,4,5:19.0,,Defensive rebound by P. George,87,87
412,4,5:15.0,J. Ingles enters the game for J. Crowder,,87,87
413,4,5:07.0,,R. Westbrook misses 2-pt jump shot from 11 ft,87,87
414,4,5:03.0,Defensive rebound by D. Mitchell,,87,87
415,4,4:46.0,D. Mitchell makes 2-pt layup from 1 ft (assist by R. Rubio),,89,87
416,4,4:28.0,,C. Anthony misses 2-pt layup from 3 ft,89,87
417,4,4:27.0,,Offensive rebound by S. Adams,89,87
418,4,4:27.0,,Personal foul by R. Rubio (drawn by S. Adams),89,87
419,4,4:20.0,,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),89,89
420,4,4:02.0,R. Rubio makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,92,89
421,4,3:49.0,,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),92,91
422,4,3:32.0,R. Rubio misses 3-pt jump shot from 25 ft,,92,91
423,4,3:28.0,,Defensive rebound by J. Grant,92,91
424,4,3:20.0,,R. Westbrook misses 2-pt jump shot from 19 ft,92,91
425,4,3:18.0,Defensive rebound by D. Mitchell,,92,91
426,4,3:14.0,D. Mitchell misses 2-pt layup from 1 ft (block by P. George),,92,91
427,4,3:13.0,Offensive rebound by R. Gobert,,92,91
428,4,3:13.0,Shooting foul by S. Adams (drawn by R. Gobert),,92,91
429,4,3:13.0,R. Gobert misses free throw 1 of 2,,92,91
430,4,3:13.0,Offensive rebound by Team,,92,91
431,4,3:13.0,R. Gobert makes free throw 2 of 2,,93,91
432,4,3:00.0,,P. George misses 2-pt jump shot from 15 ft,93,91
433,4,2:57.0,Defensive rebound by R. Gobert,,93,91
434,4,2:48.0,Shooting foul by S. Adams (drawn by R. Gobert),,93,91
435,4,2:48.0,,C. Brewer enters the game for S. Adams,93,91
436,4,2:48.0,R. Gobert makes free throw 1 of 2,,94,91
437,4,2:48.0,R. Gobert makes free throw 2 of 2,,95,91
438,4,2:42.0,,R. Westbrook misses 2-pt layup from 4 ft,95,91
439,4,2:41.0,Defensive rebound by R. Gobert,,95,91
440,4,2:29.0,D. Mitchell misses 3-pt jump shot from 26 ft,,95,91
441,4,2:25.0,,Defensive rebound by R. Westbrook,95,91
442,4,2:23.0,,Shooting foul by J. Ingles (drawn by R. Westbrook),95,91
443,4,2:23.0,,R. Westbrook makes free throw 1 of 2,95,92
444,4,2:23.0,,R. Westbrook makes free throw 2 of 2,95,93
445,4,2:03.0,Shooting foul by C. Anthony (drawn by D. Mitchell),,95,93
446,4,2:03.0,D. Mitchell makes free throw 1 of 2,,96,93
447,4,2:03.0,D. Mitchell makes free throw 2 of 2,,97,93
448,4,1:44.0,,J. Grant misses 3-pt jump shot from 22 ft,97,93
449,4,1:41.0,Defensive rebound by D. Favors,,97,93
450,4,1:37.0,Utah full timeout,,97,93
451,4,1:33.0,D. Mitchell makes 2-pt jump shot from 5 ft,,99,93
452,4,1:19.0,,J. Grant makes 2-pt layup at rim (assist by C. Brewer),99,95
453,4,1:04.0,Turnover by J. Ingles (bad pass; steal by C. Brewer),,99,95
454,4,0:56.0,,C. Anthony misses 3-pt jump shot from 26 ft,99,95
455,4,0:53.0,Defensive rebound by R. Gobert,,99,95
456,4,0:29.0,J. Ingles misses 2-pt jump shot from 19 ft,,99,95
457,4,0:28.0,,Defensive rebound by C. Anthony,99,95
458,4,0:23.0,,C. Anthony misses 3-pt jump shot from 24 ft,99,95
459,4,0:21.0,Defensive rebound by R. Gobert,,99,95
460,4,0:21.0,Personal foul by R. Westbrook (drawn by R. Gobert),,99,95
461,4,0:21.0,R. Gobert makes free throw 1 of 2,,100,95
462,4,0:21.0,R. Gobert makes free throw 2 of 2,,101,95
463,4,0:21.0,,Oklahoma City full timeout,101,95
464,4,0:21.0,,Á. Abrines enters the game for C. Brewer,101,95
465,4,0:21.0,J. Crowder enters the game for D. Favors,,101,95
466,4,0:21.0,,Oklahoma City full timeout,101,95
467,4,0:15.0,,P. George misses 2-pt jump shot from 18 ft (block by R. Gobert),101,95
468,4,0:12.0,Defensive rebound by D. Mitchell,,101,95
469,4,0:10.0,Personal take foul by P. George (drawn by R. Rubio),,101,95
470,4,0:10.0,R. Rubio misses free throw 1 of 2,,101,95
471,4,0:10.0,Offensive rebound by Team,,101,95
472,4,0:10.0,R. Rubio makes free throw 2 of 2,,102,95
473,4,0:05.0,,P. George misses 3-pt jump shot from 25 ft,102,95
474,4,0:03.0,Defensive rebound by J. Ingles,,102,95
