,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
388,4,7:31.0,,Offensive rebound by Team,95,88
389,4,7:31.0,D. Green enters the game for D. Jones,,95,88
390,4,7:26.0,,T. Lyles makes 2-pt dunk from 1 ft (assist by D. Arthur),95,90
391,4,7:26.0,,Shooting foul by D. Green (drawn by T. Lyles),95,90
392,4,7:26.0,Violation by S. Livingston (lane),,95,90
393,4,7:26.0,,T. Lyles makes free throw 1 of 1,95,91
394,4,7:07.0,D. Green misses 3-pt jump shot from 24 ft,,95,91
395,4,7:03.0,,Defensive rebound by T. Lyles,95,91
396,4,6:57.0,,E. Mudiay misses 3-pt jump shot from 24 ft (block by D. Green),95,91
397,4,6:53.0,Defensive rebound by D. Green,,95,91
398,4,6:51.0,,Denver full timeout,95,91
399,4,6:51.0,,J. Murray enters the game for D. Arthur,95,91
400,4,6:51.0,,N. Jokić enters the game for E. Mudiay,95,91
401,4,6:51.0,,W. Chandler enters the game for T. Craig,95,91
402,4,6:51.0,,G. Harris enters the game for T. Lyles,95,91
403,4,6:43.0,K. Durant makes 2-pt jump shot from 21 ft,,97,91
404,4,6:25.0,,Turnover by N. Jokić (turnover),97,91
405,4,6:09.0,K. Thompson misses 3-pt jump shot from 25 ft,,97,91
406,4,6:06.0,,Defensive rebound by W. Barton,97,91
407,4,6:02.0,,W. Barton makes 3-pt jump shot from 24 ft,97,94
408,4,5:46.0,S. Livingston misses 2-pt jump shot from 10 ft,,97,94
409,4,5:43.0,,Defensive rebound by W. Barton,97,94
410,4,5:29.0,,Shooting foul by S. Livingston (drawn by G. Harris),97,94
411,4,5:29.0,,G. Harris makes free throw 1 of 3,97,95
412,4,5:29.0,,G. Harris makes free throw 2 of 3,97,96
413,4,5:29.0,S. Curry enters the game for K. Thompson,,97,96
414,4,5:29.0,,G. Harris makes free throw 3 of 3,97,97
415,4,5:13.0,K. Durant makes 2-pt dunk from 2 ft (assist by A. Iguodala),,99,97
416,4,5:03.0,,J. Murray makes 2-pt layup from 1 ft (assist by W. Barton),99,99
417,4,4:45.0,D. Green misses 3-pt jump shot from 24 ft,,99,99
418,4,4:41.0,,Defensive rebound by G. Harris,99,99
419,4,4:39.0,,W. Barton misses 3-pt jump shot from 24 ft,99,99
420,4,4:33.0,Defensive rebound by S. Curry,,99,99
421,4,4:29.0,Turnover by S. Curry (out of bounds lost ball),,99,99
422,4,4:29.0,N. Young enters the game for A. Iguodala,,99,99
423,4,4:29.0,K. Looney enters the game for S. Livingston,,99,99
424,4,4:12.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by N. Jokić),99,102
425,4,4:10.0,Golden State full timeout,,99,102
426,4,3:57.0,Shooting foul by W. Chandler (drawn by S. Curry),,99,102
427,4,3:57.0,S. Curry misses free throw 1 of 2,,99,102
428,4,3:57.0,Offensive rebound by Team,,99,102
429,4,3:57.0,S. Curry makes free throw 2 of 2,,100,102
430,4,3:34.0,,W. Barton misses 2-pt layup from 4 ft (block by D. Green),100,102
431,4,3:34.0,,Offensive rebound by Team,100,102
432,4,3:34.0,K. Thompson enters the game for K. Looney,,100,102
433,4,3:31.0,,Turnover by W. Barton (bad pass; steal by K. Thompson),100,102
434,4,3:25.0,N. Young makes 2-pt layup from 2 ft (assist by D. Green),,102,102
435,4,3:05.0,,W. Barton makes 2-pt jump shot from 5 ft,102,104
436,4,2:57.0,D. Green makes 2-pt dunk from 2 ft (assist by S. Curry),,104,104
437,4,2:35.0,,N. Jokić misses 2-pt jump shot from 4 ft,104,104
438,4,2:32.0,,Offensive rebound by J. Murray,104,104
439,4,2:14.0,,G. Harris misses 2-pt dunk from 2 ft (block by K. Durant),104,104
440,4,2:12.0,,Offensive rebound by N. Jokić,104,104
441,4,2:10.0,,N. Jokić makes 3-pt jump shot from 22 ft,104,107
442,4,1:54.0,S. Curry misses 3-pt jump shot from 25 ft,,104,107
443,4,1:51.0,,Defensive rebound by J. Murray,104,107
444,4,1:36.0,,Personal foul by N. Young (drawn by N. Jokić),104,107
445,4,1:36.0,,N. Jokić makes free throw 1 of 2,104,108
446,4,1:36.0,,N. Jokić makes free throw 2 of 2,104,109
447,4,1:32.0,Shooting foul by W. Chandler (drawn by K. Durant),,104,109
448,4,1:32.0,,T. Lyles enters the game for W. Chandler,104,109
449,4,1:32.0,K. Durant misses free throw 1 of 2,,104,109
450,4,1:32.0,Offensive rebound by Team,,104,109
451,4,1:32.0,K. Durant makes free throw 2 of 2,,105,109
452,4,1:11.0,,G. Harris misses 3-pt jump shot from 24 ft,105,109
453,4,1:07.0,Defensive rebound by K. Durant,,105,109
454,4,0:58.0,Turnover by D. Green (bad pass; steal by G. Harris),,105,109
455,4,0:38.0,,W. Barton misses 2-pt jump shot from 12 ft,105,109
456,4,0:34.0,Defensive rebound by N. Young,,105,109
457,4,0:30.0,N. Young misses 3-pt jump shot from 25 ft,,105,109
458,4,0:28.0,,Defensive rebound by Team,105,109
459,4,0:28.0,Technical foul by N. Young,,105,109
460,4,0:28.0,,J. Murray makes technical free throw,105,110
461,4,0:28.0,Technical foul by K. Durant,,105,110
462,4,0:28.0,,J. Murray makes technical free throw,105,111
463,4,0:25.0,,Personal take foul by S. Curry (drawn by J. Murray),105,111
464,4,0:25.0,,J. Murray makes free throw 1 of 2,105,112
465,4,0:25.0,,T. Craig enters the game for N. Jokić,105,112
466,4,0:25.0,,J. Murray makes free throw 2 of 2,105,113
467,4,0:25.0,Golden State full timeout,,105,113
468,4,0:25.0,,M. Beasley enters the game for T. Lyles,105,113
469,4,0:21.0,S. Curry makes 3-pt jump shot from 31 ft (assist by D. Green),,108,113
470,4,0:18.0,,Personal take foul by N. Young (drawn by J. Murray),108,113
471,4,0:18.0,,J. Murray makes free throw 1 of 2,108,114
472,4,0:18.0,,J. Murray makes free throw 2 of 2,108,115
473,4,0:18.0,Golden State full timeout,,108,115
474,4,0:16.0,Personal foul by J. Murray (drawn by D. Green),,108,115
475,4,0:16.0,D. Green misses free throw 1 of 2,,108,115
476,4,0:16.0,Offensive rebound by Team,,108,115
477,4,0:16.0,,N. Jokić enters the game for T. Craig,108,115
478,4,0:16.0,,T. Lyles enters the game for M. Beasley,108,115
479,4,0:16.0,D. Green misses free throw 2 of 2,,108,115
480,4,0:15.0,,Defensive rebound by W. Barton,108,115
