,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
373,4,6:07.0,,D. Smith misses 3-pt jump shot from 25 ft,115,114
374,4,6:05.0,Defensive rebound by K. Kuzma,,115,114
375,4,5:51.0,Turnover by J. Randle (traveling),,115,114
376,4,5:34.0,,Y. Ferrell makes 3-pt jump shot from 24 ft,115,117
377,4,5:19.0,Shooting foul by M. Kleber (drawn by K. Caldwell-Pope),,115,117
378,4,5:19.0,K. Caldwell-Pope makes free throw 1 of 2,,116,117
379,4,5:19.0,,S. Mejri enters the game for D. Powell,116,117
380,4,5:19.0,K. Caldwell-Pope misses free throw 2 of 2,,116,117
381,4,5:17.0,,Defensive rebound by S. Mejri,116,117
382,4,5:06.0,,Personal foul by I. Thomas (drawn by S. Mejri),116,117
383,4,4:58.0,,Y. Ferrell misses 2-pt jump shot from 19 ft,116,117
384,4,4:56.0,Defensive rebound by K. Kuzma,,116,117
385,4,4:47.0,I. Thomas makes 2-pt layup from 2 ft,,118,117
386,4,4:34.0,,D. McDermott misses 3-pt jump shot from 24 ft,118,117
387,4,4:31.0,Defensive rebound by K. Kuzma,,118,117
388,4,4:16.0,J. Randle misses 2-pt jump shot from 3 ft (block by S. Mejri),,118,117
389,4,4:14.0,,Defensive rebound by S. Mejri,118,117
390,4,4:03.0,,M. Kleber misses 3-pt jump shot from 23 ft,118,117
391,4,3:58.0,,Offensive rebound by Y. Ferrell,118,117
392,4,3:54.0,,D. Smith misses 3-pt jump shot from 24 ft,118,117
393,4,3:51.0,Defensive rebound by K. Caldwell-Pope,,118,117
394,4,3:37.0,I. Thomas misses 3-pt jump shot from 25 ft,,118,117
395,4,3:34.0,,Defensive rebound by D. Smith,118,117
396,4,3:29.0,,D. Smith misses 2-pt layup from 3 ft,118,117
397,4,3:27.0,Defensive rebound by K. Caldwell-Pope,,118,117
398,4,3:23.0,Personal foul by M. Kleber (drawn by I. Thomas),,118,117
399,4,3:23.0,LA Lakers full timeout,,118,117
400,4,3:14.0,B. Ingram misses 2-pt layup from 2 ft (block by S. Mejri),,118,117
401,4,3:10.0,,Defensive rebound by D. Smith,118,117
402,4,3:09.0,,D. Smith makes 2-pt layup at rim,118,119
403,4,2:50.0,Turnover by K. Kuzma (step out of bounds),,118,119
404,4,2:34.0,,D. McDermott makes 2-pt jump shot from 18 ft (assist by S. Mejri),118,121
405,4,2:20.0,,Offensive charge foul by J. Randle (drawn by S. Mejri),118,121
406,4,2:20.0,Turnover by J. Randle (offensive foul),,118,121
407,4,2:00.0,,D. McDermott misses 2-pt jump shot from 12 ft,118,121
408,4,2:00.0,Defensive rebound by Team,,118,121
409,4,2:00.0,,Loose ball foul by S. Mejri (drawn by K. Caldwell-Pope),118,121
410,4,2:00.0,K. Caldwell-Pope makes free throw 1 of 2,,119,121
411,4,2:00.0,K. Caldwell-Pope misses free throw 2 of 2,,119,121
412,4,1:57.0,,Defensive rebound by D. McDermott,119,121
413,4,1:45.0,,Shooting block foul by I. Thomas (drawn by S. Mejri),119,121
414,4,1:45.0,,S. Mejri makes free throw 1 of 2,119,122
415,4,1:45.0,,S. Mejri makes free throw 2 of 2,119,123
416,4,1:37.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,119,123
417,4,1:33.0,Offensive rebound by K. Kuzma,,119,123
418,4,1:30.0,K. Kuzma makes 2-pt jump shot from 12 ft,,121,123
419,4,1:19.0,,M. Kleber makes 2-pt dunk from 1 ft (assist by D. Smith),121,125
420,4,1:03.0,Turnover by I. Thomas (bad pass; steal by D. Smith),,121,125
421,4,0:53.0,,S. Mejri makes 2-pt layup at rim (assist by D. McDermott),121,127
422,4,0:53.0,LA Lakers full timeout,,121,127
423,4,0:48.0,J. Randle makes 2-pt jump shot from 2 ft,,123,127
424,4,0:31.0,,M. Kleber misses 2-pt jump shot from 13 ft,123,127
425,4,0:28.0,,Offensive rebound by S. Mejri,123,127
426,4,0:25.0,,Personal take foul by I. Thomas (drawn by Y. Ferrell),123,127
427,4,0:25.0,,Y. Ferrell makes free throw 1 of 2,123,128
428,4,0:25.0,,Y. Ferrell makes free throw 2 of 2,123,129
429,4,0:20.0,K. Kuzma misses 3-pt jump shot from 27 ft,,123,129
430,4,0:17.0,,Defensive rebound by D. Smith,123,129
431,4,0:17.0,,Personal take foul by J. Randle (drawn by D. Smith),123,129
432,4,0:17.0,J. Hart enters the game for J. Randle,,123,129
433,4,0:17.0,,D. Smith misses free throw 1 of 2,123,129
434,4,0:17.0,,Offensive rebound by Team,123,129
435,4,0:17.0,,D. Smith makes free throw 2 of 2,123,130
436,4,0:08.0,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,,123,130
437,4,0:03.0,,Defensive rebound by M. Kleber,123,130
