,QUARTER,TIME_REMAINING,INDIANA_ACTION,UTAH_ACTION,INDIANA_SCORE,UTAH_SCORE
379,4,1:05.0,T. Leaf enters the game for V. Oladipo,,109,91
380,4,1:05.0,I. Anigbogu enters the game for D. Sabonis,,109,91
381,4,1:05.0,A. Poythress enters the game for T. Young,,109,91
382,4,0:53.0,C. Joseph misses 3-pt jump shot from 26 ft,,109,91
383,4,0:49.0,,Defensive rebound by J. Jerebko,109,91
384,4,0:44.0,,Shooting foul by A. Poythress (drawn by E. Udoh),109,91
385,4,0:44.0,,E. Udoh misses free throw 1 of 2,109,91
386,4,0:44.0,,Offensive rebound by Team,109,91
387,4,0:44.0,,E. Udoh makes free throw 2 of 2,109,92
388,4,0:28.0,J. Young misses 2-pt jump shot from 7 ft (block by A. Burks),,109,92
389,4,0:25.0,,Defensive rebound by A. Burks,109,92
390,4,0:20.0,,A. Burks misses 2-pt jump shot from 6 ft,109,92
391,4,0:20.0,,Offensive rebound by E. Udoh,109,92
392,4,0:18.0,,E. Udoh makes 2-pt layup at rim,109,94
