,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
391,4,3:00.0,Shooting foul by N. Vonleh (drawn by W. Barton),,93,77
392,4,3:00.0,W. Barton makes free throw 1 of 2,,94,77
393,4,3:00.0,W. Barton makes free throw 2 of 2,,95,77
394,4,2:50.0,,N. Vonleh misses 2-pt jump shot from 18 ft,95,77
395,4,2:47.0,Defensive rebound by N. Jokić,,95,77
396,4,2:24.0,W. Chandler misses 3-pt jump shot from 23 ft,,95,77
397,4,2:20.0,Offensive rebound by T. Lyles,,95,77
398,4,2:01.0,N. Jokić misses 3-pt jump shot from 23 ft,,95,77
399,4,2:00.0,Offensive rebound by W. Barton,,95,77
400,4,1:42.0,W. Barton misses 3-pt jump shot from 25 ft,,95,77
401,4,1:39.0,,Defensive rebound by N. Vonleh,95,77
402,4,1:32.0,,C. Swanigan makes 2-pt layup from 1 ft (assist by J. Layman),95,79
403,4,1:10.0,T. Lyles makes 2-pt layup from 1 ft,,97,79
404,4,1:09.0,,Portland full timeout,97,79
405,4,1:09.0,,E. Davis enters the game for N. Vonleh,97,79
406,4,1:09.0,M. Beasley enters the game for G. Harris,,97,79
407,4,1:09.0,J. Hernangómez enters the game for N. Jokić,,97,79
408,4,1:09.0,T. Craig enters the game for W. Chandler,,97,79
409,4,0:57.0,,P. Connaughton makes 2-pt jump shot from 9 ft (assist by S. Napier),97,81
410,4,0:57.0,,Shooting foul by T. Lyles (drawn by P. Connaughton),97,81
411,4,0:57.0,,P. Connaughton makes free throw 1 of 1,97,82
412,4,0:46.0,T. Lyles makes 2-pt layup from 1 ft,,99,82
413,4,0:39.0,,P. Connaughton makes 3-pt jump shot from 27 ft (assist by S. Napier),99,85
414,4,0:20.0,W. Barton makes 3-pt jump shot from 26 ft (assist by T. Lyles),,102,85
415,4,0:04.0,,C. Swanigan misses 2-pt hook shot from 9 ft,102,85
416,4,0:00.0,Defensive rebound by J. Hernangómez,,102,85
