,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHOENIX_ACTION,WASHINGTON_SCORE,PHOENIX_SCORE
390,4,3:24.0,,G. Monroe misses 2-pt hook shot from 9 ft,102,96
391,4,3:22.0,Defensive rebound by M. Morris,,102,96
392,4,3:11.0,Personal foul by J. Jackson (drawn by M. Morris),,102,96
393,4,3:04.0,Shooting foul by J. Jackson (drawn by B. Beal),,102,96
394,4,3:04.0,,T. Daniels enters the game for J. Jackson,102,96
395,4,3:04.0,B. Beal makes free throw 1 of 2,,103,96
396,4,3:04.0,B. Beal makes free throw 2 of 2,,104,96
397,4,2:53.0,,Personal foul by O. Porter (drawn by T. Warren),104,96
398,4,2:43.0,,Turnover by J. Dudley (bad pass; steal by O. Porter),104,96
399,4,2:38.0,T. Satoranský misses 2-pt layup from 1 ft,,104,96
400,4,2:38.0,Offensive rebound by I. Mahinmi,,104,96
401,4,2:38.0,I. Mahinmi makes 2-pt layup at rim,,106,96
402,4,2:38.0,Shooting foul by J. Dudley (drawn by I. Mahinmi),,106,96
403,4,2:38.0,I. Mahinmi makes free throw 1 of 1,,107,96
404,4,2:29.0,,Shooting foul by I. Mahinmi (drawn by G. Monroe),107,96
405,4,2:29.0,M. Gortat enters the game for I. Mahinmi,,107,96
406,4,2:29.0,,G. Monroe misses free throw 1 of 2,107,96
407,4,2:29.0,,Offensive rebound by Team,107,96
408,4,2:29.0,,G. Monroe makes free throw 2 of 2,107,97
409,4,2:07.0,B. Beal misses 2-pt jump shot from 11 ft,,107,97
410,4,2:02.0,,Defensive rebound by T. Ulis,107,97
411,4,1:44.0,,J. Dudley misses 3-pt jump shot from 24 ft,107,97
412,4,1:40.0,,Offensive rebound by T. Warren,107,97
413,4,1:39.0,,T. Warren misses 2-pt jump shot from 17 ft,107,97
414,4,1:36.0,Defensive rebound by M. Gortat,,107,97
415,4,1:15.0,B. Beal makes 2-pt jump shot from 19 ft,,109,97
416,4,1:15.0,,Phoenix full timeout,109,97
417,4,1:00.0,,T. Ulis makes 2-pt jump shot from 12 ft,109,99
418,4,0:53.0,Personal take foul by J. Dudley (drawn by T. Satoranský),,109,99
419,4,0:53.0,T. Satoranský misses free throw 1 of 2,,109,99
420,4,0:53.0,Offensive rebound by Team,,109,99
421,4,0:53.0,T. Satoranský misses free throw 2 of 2,,109,99
422,4,0:50.0,,Defensive rebound by T. Daniels,109,99
423,4,0:40.0,,Turnover by J. Dudley (bad pass; steal by M. Gortat),109,99
424,4,0:19.0,B. Beal misses 3-pt jump shot from 25 ft,,109,99
425,4,0:16.0,,Defensive rebound by T. Ulis,109,99
426,4,0:12.0,,T. Ulis misses 3-pt jump shot from 25 ft,109,99
427,4,0:08.0,Defensive rebound by M. Gortat,,109,99
