,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
389,4,6:06.0,,Offensive rebound by Team,98,92
390,4,6:06.0,Loose ball foul by K. Towns (drawn by S. Adams),,98,92
391,4,6:06.0,,J. Grant enters the game for C. Anthony,98,92
392,4,6:00.0,,P. George misses 3-pt jump shot from 25 ft,98,92
393,4,5:57.0,Defensive rebound by K. Towns,,98,92
394,4,5:46.0,A. Wiggins misses 2-pt hook shot from 3 ft,,98,92
395,4,5:43.0,,Defensive rebound by S. Adams,98,92
396,4,5:36.0,,R. Westbrook misses 2-pt jump shot from 10 ft,98,92
397,4,5:32.0,Defensive rebound by J. Butler,,98,92
398,4,5:13.0,Turnover by T. Gibson (lost ball; steal by Á. Abrines),,98,92
399,4,5:09.0,,R. Westbrook makes 2-pt layup at rim,98,94
400,4,5:07.0,Minnesota full timeout,,98,94
401,4,4:56.0,Shooting foul by Á. Abrines (drawn by A. Wiggins),,98,94
402,4,4:56.0,A. Wiggins makes free throw 1 of 2,,99,94
403,4,4:56.0,A. Wiggins makes free throw 2 of 2,,100,94
404,4,4:39.0,,R. Westbrook makes 3-pt jump shot from 26 ft,100,97
405,4,4:26.0,Shooting foul by Á. Abrines (drawn by J. Teague),,100,97
406,4,4:26.0,,Oklahoma City full timeout,100,97
407,4,4:26.0,,C. Anthony enters the game for Á. Abrines,100,97
408,4,4:26.0,,R. Felton enters the game for J. Grant,100,97
409,4,4:26.0,J. Teague makes free throw 1 of 2,,101,97
410,4,4:26.0,J. Teague makes free throw 2 of 2,,102,97
411,4,4:19.0,,R. Westbrook makes 2-pt layup from 1 ft,102,99
412,4,4:04.0,A. Wiggins makes 2-pt layup from 1 ft (assist by J. Teague),,104,99
413,4,3:46.0,,R. Westbrook makes 3-pt jump shot from 25 ft,104,102
414,4,3:24.0,Shooting foul by R. Felton (drawn by J. Teague),,104,102
415,4,3:24.0,J. Teague makes free throw 1 of 2,,105,102
416,4,3:24.0,J. Teague makes free throw 2 of 2,,106,102
417,4,3:12.0,,Offensive foul by S. Adams (drawn by J. Butler),106,102
418,4,3:12.0,,Turnover by S. Adams (offensive foul),106,102
419,4,2:59.0,J. Butler misses 2-pt jump shot from 16 ft,,106,102
420,4,2:56.0,,Defensive rebound by R. Westbrook,106,102
421,4,2:51.0,,P. George misses 3-pt jump shot from 25 ft,106,102
422,4,2:48.0,Defensive rebound by T. Gibson,,106,102
423,4,2:36.0,Turnover by T. Gibson (traveling),,106,102
424,4,2:27.0,,R. Westbrook misses 3-pt jump shot from 24 ft,106,102
425,4,2:24.0,Defensive rebound by T. Gibson,,106,102
426,4,2:01.0,J. Butler misses 3-pt jump shot from 22 ft,,106,102
427,4,1:59.0,,Defensive rebound by C. Anthony,106,102
428,4,1:52.0,,R. Felton misses 3-pt jump shot from 22 ft,106,102
429,4,1:50.0,,Offensive rebound by S. Adams,106,102
430,4,1:50.0,,S. Adams makes 2-pt layup at rim,106,104
431,4,1:50.0,,Shooting foul by K. Towns (drawn by S. Adams),106,104
432,4,1:50.0,,S. Adams makes free throw 1 of 1,106,105
433,4,1:50.0,Minnesota full timeout,,106,105
434,4,1:43.0,A. Wiggins makes 2-pt layup from 1 ft,,108,105
435,4,1:24.0,,P. George misses 3-pt jump shot from 25 ft,108,105
436,4,1:21.0,Defensive rebound by J. Butler,,108,105
437,4,1:01.0,A. Wiggins misses 2-pt jump shot from 15 ft,,108,105
438,4,0:59.0,Turnover by Team (shot clock),,108,105
439,4,0:59.0,,Oklahoma City full timeout,108,105
440,4,0:58.0,Defensive rebound by K. Towns,,108,105
441,4,0:51.0,,R. Westbrook makes 2-pt jump shot from 1 ft,108,107
442,4,0:39.0,T. Gibson misses 2-pt jump shot from 19 ft,,108,107
443,4,0:37.0,Offensive rebound by A. Wiggins,,108,107
444,4,0:37.0,A. Wiggins makes 2-pt dunk at rim,,110,107
445,4,0:30.0,,R. Westbrook makes 3-pt jump shot from 24 ft,110,110
446,4,0:29.0,Minnesota full timeout,,110,110
447,4,0:29.0,,A. Roberson enters the game for R. Felton,110,110
448,4,0:29.0,J. Crawford enters the game for T. Gibson,,110,110
449,4,0:09.0,K. Towns makes 2-pt jump shot from 8 ft (assist by J. Butler),,112,110
450,4,0:08.0,,Oklahoma City full timeout,112,110
451,4,0:08.0,,Á. Abrines enters the game for A. Roberson,112,110
452,4,0:08.0,T. Gibson enters the game for J. Crawford,,112,110
453,4,0:05.0,,C. Anthony makes 3-pt jump shot from 23 ft (assist by R. Westbrook),112,113
454,4,0:00.0,A. Wiggins makes 3-pt jump shot from 29 ft,,115,113
