,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PORTLAND_ACTION,WASHINGTON_SCORE,PORTLAND_SCORE
384,4,4:47.0,,C. McCollum enters the game for S. Napier,97,76
385,4,4:47.0,O. Porter enters the game for M. Scott,,97,76
386,4,4:35.0,,D. Lillard makes 2-pt jump shot from 22 ft,97,78
387,4,4:10.0,I. Mahinmi misses 2-pt layup from 1 ft,,97,78
388,4,4:07.0,,Defensive rebound by C. McCollum,97,78
389,4,3:57.0,,Turnover by A. Aminu (bad pass; steal by I. Mahinmi),97,78
390,4,3:53.0,O. Porter misses 2-pt layup from 2 ft,,97,78
391,4,3:50.0,,Defensive rebound by D. Lillard,97,78
392,4,3:43.0,,D. Lillard misses 3-pt jump shot from 25 ft,97,78
393,4,3:42.0,,Offensive rebound by Team,97,78
394,4,3:42.0,Loose ball foul by T. Satoranský (drawn by A. Aminu),,97,78
395,4,3:34.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by C. McCollum),97,81
396,4,3:33.0,Washington full timeout,,97,81
397,4,3:33.0,,Z. Collins enters the game for E. Davis,97,81
398,4,3:18.0,Offensive foul by I. Mahinmi (drawn by D. Lillard),,97,81
399,4,3:18.0,Turnover by I. Mahinmi (offensive foul),,97,81
400,4,3:14.0,,Personal foul by I. Mahinmi (drawn by D. Lillard),97,81
401,4,3:14.0,,D. Lillard makes free throw 1 of 2,97,82
402,4,3:14.0,M. Morris enters the game for I. Mahinmi,,97,82
403,4,3:14.0,,D. Lillard makes free throw 2 of 2,97,83
404,4,2:57.0,B. Beal misses 2-pt jump shot from 13 ft,,97,83
405,4,2:53.0,,Defensive rebound by P. Connaughton,97,83
406,4,2:48.0,,Offensive foul by A. Aminu (drawn by B. Beal),97,83
407,4,2:48.0,,Turnover by A. Aminu (offensive foul),97,83
408,4,2:38.0,Offensive foul by M. Morris (drawn by D. Lillard),,97,83
409,4,2:38.0,Turnover by M. Morris (offensive foul),,97,83
410,4,2:31.0,,C. McCollum makes 2-pt jump shot from 8 ft (assist by D. Lillard),97,85
411,4,2:09.0,M. Morris misses 3-pt jump shot from 25 ft,,97,85
412,4,2:04.0,,Defensive rebound by A. Aminu,97,85
413,4,1:53.0,,Shooting foul by B. Beal (drawn by D. Lillard),97,85
414,4,1:53.0,,D. Lillard makes free throw 1 of 2,97,86
415,4,1:53.0,,D. Lillard makes free throw 2 of 2,97,87
416,4,1:37.0,T. Satoranský makes 2-pt jump shot from 10 ft,,99,87
417,4,1:28.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by C. McCollum),99,90
418,4,1:08.0,B. Beal makes 3-pt jump shot from 24 ft,,102,90
419,4,1:01.0,,Turnover by D. Lillard (bad pass; steal by K. Oubre),102,90
420,4,0:58.0,K. Oubre makes 2-pt layup from 1 ft,,104,90
421,4,0:53.0,,C. McCollum makes 2-pt layup from 2 ft,104,92
422,4,0:34.0,B. Beal misses 2-pt layup from 1 ft,,104,92
423,4,0:31.0,,Defensive rebound by P. Connaughton,104,92
424,4,0:27.0,,Turnover by C. McCollum (lost ball; steal by K. Oubre),104,92
425,4,0:24.0,B. Beal makes 2-pt dunk from 1 ft (assist by K. Oubre),,106,92
426,4,0:15.0,,D. Lillard misses 2-pt layup from 1 ft,106,92
427,4,0:12.0,Defensive rebound by K. Oubre,,106,92
