,QUARTER,TIME_REMAINING,PHOENIX_ACTION,CHICAGO_ACTION,PHOENIX_SCORE,CHICAGO_SCORE
389,4,3:57.0,,Shooting foul by M. Chriss (drawn by J. Holiday),95,85
390,4,3:57.0,,J. Holiday misses free throw 1 of 2,95,85
391,4,3:57.0,,Offensive rebound by Team,95,85
392,4,3:57.0,,J. Holiday makes free throw 2 of 2,95,86
393,4,3:44.0,D. Booker misses 2-pt jump shot from 14 ft (block by J. Holiday),,95,86
394,4,3:40.0,,Defensive rebound by D. Valentine,95,86
395,4,3:37.0,,K. Dunn makes 3-pt jump shot from 22 ft (assist by J. Holiday),95,89
396,4,3:35.0,Phoenix full timeout,,95,89
397,4,3:16.0,D. Booker makes 2-pt layup at rim,,97,89
398,4,2:55.0,,R. Lopez misses 2-pt hook shot from 8 ft,97,89
399,4,2:53.0,Defensive rebound by A. Len,,97,89
400,4,2:37.0,D. Booker misses 2-pt jump shot from 21 ft,,97,89
401,4,2:33.0,,Defensive rebound by L. Markkanen,97,89
402,4,2:21.0,,J. Holiday makes 2-pt layup at rim (assist by L. Markkanen),97,91
403,4,2:03.0,Shooting foul by J. Holiday (drawn by D. Booker),,97,91
404,4,2:03.0,D. Booker misses free throw 1 of 3,,97,91
405,4,2:03.0,Offensive rebound by Team,,97,91
406,4,2:03.0,D. Booker makes free throw 2 of 3,,98,91
407,4,2:03.0,D. Booker makes free throw 3 of 3,,99,91
408,4,1:50.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by R. Lopez),99,94
409,4,1:35.0,D. Booker misses 2-pt jump shot from 21 ft,,99,94
410,4,1:29.0,,Defensive rebound by D. Valentine,99,94
411,4,1:20.0,,Turnover by K. Dunn (bad pass; steal by D. Booker),99,94
412,4,1:19.0,Shooting foul by J. Holiday (drawn by D. Booker),,99,94
413,4,1:19.0,D. Booker makes free throw 1 of 2,,100,94
414,4,1:19.0,D. Booker makes free throw 2 of 2,,101,94
415,4,1:04.0,,R. Lopez misses 2-pt layup from 1 ft,101,94
416,4,0:59.0,Defensive rebound by D. Booker,,101,94
417,4,0:43.0,D. Booker misses 3-pt jump shot from 27 ft,,101,94
418,4,0:37.0,,Defensive rebound by K. Dunn,101,94
419,4,0:36.0,,K. Dunn makes 2-pt layup from 1 ft,101,96
420,4,0:26.0,Turnover by T. Ulis (bad pass; steal by K. Dunn),,101,96
421,4,0:24.0,,K. Dunn misses 2-pt layup from 1 ft (block by D. Booker),101,96
422,4,0:24.0,Defensive rebound by T. Ulis,,101,96
423,4,0:24.0,Personal foul by D. Valentine (drawn by T. Ulis),,101,96
424,4,0:24.0,T. Ulis misses free throw 1 of 2,,101,96
425,4,0:24.0,Offensive rebound by Team,,101,96
426,4,0:24.0,T. Ulis makes free throw 2 of 2,,102,96
427,4,0:24.0,,Chicago full timeout,102,96
428,4,0:22.0,,L. Markkanen makes 3-pt jump shot from 23 ft (assist by K. Dunn),102,99
429,4,0:15.0,Personal take foul by J. Holiday (drawn by T. Warren),,102,99
430,4,0:15.0,,J. Grant enters the game for J. Holiday,102,99
431,4,0:15.0,T. Warren makes free throw 1 of 2,,103,99
432,4,0:15.0,T. Warren makes free throw 2 of 2,,104,99
433,4,0:07.0,,L. Markkanen misses 3-pt jump shot from 23 ft (block by T. Warren),104,99
434,4,0:03.0,Defensive rebound by D. Booker,,104,99
