,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,SAN ANTONIO_ACTION,SACRAMENTO_SCORE,SAN ANTONIO_SCORE
380,4,2:34.0,,Defensive rebound by B. Forbes,93,105
381,4,2:28.0,,D. Bertāns misses 3-pt jump shot from 22 ft,93,105
382,4,2:25.0,,Offensive rebound by L. Aldridge,93,105
383,4,2:23.0,,Personal foul by Z. Randolph (drawn by L. Aldridge),93,105
384,4,2:23.0,,L. Aldridge makes free throw 1 of 2,93,106
385,4,2:23.0,,M. Ginóbili enters the game for D. Bertāns,93,106
386,4,2:23.0,V. Carter enters the game for J. Jackson,,93,106
387,4,2:23.0,,L. Aldridge makes free throw 2 of 2,93,107
388,4,1:58.0,G. Hill misses 2-pt layup from 2 ft,,93,107
389,4,1:57.0,Offensive rebound by Z. Randolph,,93,107
390,4,1:57.0,Z. Randolph makes 2-pt layup at rim,,95,107
391,4,1:42.0,,M. Ginóbili makes 2-pt jump shot from 8 ft (assist by T. Parker),95,109
392,4,1:33.0,V. Carter makes 3-pt jump shot from 27 ft (assist by Z. Randolph),,98,109
393,4,1:18.0,,T. Parker misses 2-pt jump shot from 19 ft,98,109
394,4,1:15.0,,Offensive rebound by M. Ginóbili,98,109
395,4,1:00.0,,B. Forbes misses 3-pt jump shot from 25 ft,98,109
396,4,0:59.0,,Offensive rebound by L. Aldridge,98,109
397,4,0:59.0,,L. Aldridge makes 2-pt layup at rim,98,111
398,4,0:50.0,Z. Randolph misses 3-pt jump shot from 25 ft,,98,111
399,4,0:48.0,Offensive rebound by V. Carter,,98,111
400,4,0:48.0,Personal foul by M. Ginóbili (drawn by V. Carter),,98,111
401,4,0:48.0,,B. Paul enters the game for P. Mills,98,111
402,4,0:48.0,,J. Lauvergne enters the game for T. Parker,98,111
403,4,0:48.0,,D. Hilliard enters the game for L. Aldridge,98,111
404,4,0:48.0,,K. Anderson enters the game for M. Ginóbili,98,111
405,4,0:48.0,J. Jackson enters the game for Z. Randolph,,98,111
406,4,0:48.0,J. Sampson enters the game for V. Carter,,98,111
407,4,0:40.0,D. Fox misses 2-pt jump shot from 16 ft,,98,111
408,4,0:36.0,,Defensive rebound by J. Lauvergne,98,111
409,4,0:18.0,,D. Hilliard makes 2-pt jump shot from 20 ft (assist by K. Anderson),98,113
410,4,0:13.0,G. Hill misses 3-pt jump shot from 25 ft,,98,113
411,4,0:13.0,,Defensive rebound by J. Lauvergne,98,113
