,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,ATLANTA_ACTION,SACRAMENTO_SCORE,ATLANTA_SCORE
375,4,9:03.0,,Defensive rebound by E. İlyasova,65,99
376,4,8:57.0,,I. Taylor makes 3-pt jump shot from 25 ft (assist by T. Prince),65,102
377,4,8:34.0,G. Papagiannis misses 2-pt hook shot from 12 ft,,65,102
378,4,8:28.0,,Defensive rebound by J. Collins,65,102
379,4,8:25.0,,Offensive foul by J. Collins (drawn by J. Jackson),65,102
380,4,8:25.0,,Turnover by J. Collins (offensive foul),65,102
381,4,8:25.0,,T. Cavanaugh enters the game for J. Collins,65,102
382,4,8:09.0,J. Jackson misses 3-pt jump shot from 22 ft,,65,102
383,4,8:07.0,,Defensive rebound by T. Cavanaugh,65,102
384,4,8:00.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by I. Taylor),65,105
385,4,7:58.0,Sacramento full timeout,,65,105
386,4,7:58.0,,J. Collins enters the game for T. Cavanaugh,65,105
387,4,7:44.0,F. Mason misses 2-pt jump shot from 5 ft,,65,105
388,4,7:41.0,,Defensive rebound by E. İlyasova,65,105
389,4,7:24.0,,T. Prince makes 3-pt jump shot from 24 ft (assist by I. Taylor),65,108
390,4,7:10.0,Shooting foul by T. Prince (drawn by F. Mason),,65,108
391,4,7:10.0,S. Labissière enters the game for D. Fox,,65,108
392,4,7:10.0,F. Mason makes free throw 1 of 2,,66,108
393,4,7:10.0,F. Mason makes free throw 2 of 2,,67,108
394,4,6:58.0,,J. Collins makes 2-pt dunk at rim (assist by M. Delaney),67,110
395,4,6:39.0,G. Papagiannis makes 2-pt hook shot from 11 ft,,69,110
396,4,6:18.0,,E. İlyasova misses 3-pt jump shot from 23 ft,69,110
397,4,6:15.0,Defensive rebound by F. Mason,,69,110
398,4,6:06.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by M. Richardson),,72,110
399,4,5:54.0,,T. Cavanaugh enters the game for E. İlyasova,72,110
400,4,5:49.0,Violation by F. Mason (kicked ball),,72,110
401,4,5:42.0,,Turnover by I. Taylor (bad pass; steal by G. Papagiannis),72,110
402,4,5:30.0,Turnover by J. Jackson (bad pass; steal by T. Prince),,72,110
403,4,5:14.0,,Turnover by M. Delaney (bad pass),72,110
404,4,5:04.0,Turnover by F. Mason (bad pass; steal by I. Taylor),,72,110
405,4,4:49.0,,M. Delaney makes 3-pt jump shot from 24 ft (assist by T. Cavanaugh),72,113
406,4,4:34.0,G. Papagiannis misses 2-pt jump shot from 19 ft,,72,113
407,4,4:29.0,Offensive rebound by S. Labissière,,72,113
408,4,4:28.0,S. Labissière makes 2-pt layup from 2 ft,,74,113
409,4,4:20.0,,Personal foul by M. Richardson (drawn by M. Delaney),74,113
410,4,4:13.0,,M. Delaney makes 2-pt jump shot from 20 ft (assist by T. Cavanaugh),74,115
411,4,3:58.0,S. Labissière misses 2-pt hook shot from 11 ft,,74,115
412,4,3:55.0,,Defensive rebound by M. Delaney,74,115
413,4,3:37.0,,T. Prince makes 2-pt layup from 2 ft,74,117
414,4,3:25.0,Personal foul by J. Collins (drawn by G. Papagiannis),,74,117
415,4,3:25.0,,E. İlyasova enters the game for I. Taylor,74,117
416,4,3:19.0,S. Labissière misses 2-pt jump shot from 17 ft,,74,117
417,4,3:14.0,,Defensive rebound by J. Collins,74,117
418,4,2:54.0,,J. Collins misses 2-pt jump shot from 13 ft,74,117
419,4,2:50.0,Defensive rebound by J. Jackson,,74,117
420,4,2:41.0,J. Jackson misses 2-pt jump shot from 19 ft,,74,117
421,4,2:39.0,,Defensive rebound by Team,74,117
422,4,2:39.0,,Atlanta full timeout,74,117
423,4,2:39.0,,I. Taylor enters the game for M. Delaney,74,117
424,4,2:26.0,,I. Taylor makes 3-pt jump shot from 24 ft (assist by T. Prince),74,120
425,4,2:06.0,S. Labissière makes 2-pt jump shot from 18 ft,,76,120
426,4,1:45.0,,I. Taylor misses 2-pt jump shot from 10 ft,76,120
427,4,1:43.0,Defensive rebound by G. Papagiannis,,76,120
428,4,1:36.0,J. Jackson misses 3-pt jump shot from 25 ft,,76,120
429,4,1:33.0,,Defensive rebound by J. Collins,76,120
430,4,1:20.0,,J. Collins makes 2-pt layup from 3 ft (assist by T. Prince),76,122
431,4,1:11.0,F. Mason misses 3-pt jump shot from 25 ft,,76,122
432,4,1:08.0,,Defensive rebound by T. Prince,76,122
433,4,0:47.0,,J. Collins makes 2-pt layup at rim (assist by E. İlyasova),76,124
434,4,0:38.0,G. Papagiannis makes 2-pt dunk from 1 ft (assist by S. Labissière),,78,124
435,4,0:20.0,,J. Collins makes 2-pt layup from 1 ft (assist by T. Prince),78,126
436,4,0:08.0,S. Labissière makes 2-pt dunk at rim (assist by F. Mason),,80,126
