,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BROOKLYN_ACTION,CHICAGO_SCORE,BROOKLYN_SCORE
365,4,5:24.0,,Defensive rebound by R. Hollis-Jefferson,98,102
366,4,5:24.0,,Personal foul by D. Nwaba (drawn by R. Hollis-Jefferson),98,102
367,4,5:24.0,,S. Dinwiddie enters the game for M. Doyle,98,102
368,4,5:18.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by D. Russell),98,104
369,4,5:04.0,Shooting foul by A. Crabbe (drawn by J. Grant),,98,104
370,4,5:04.0,J. Grant makes free throw 1 of 2,,99,104
371,4,5:04.0,J. Grant makes free throw 2 of 2,,100,104
372,4,4:48.0,,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by D. Russell),100,106
373,4,4:31.0,Offensive foul by C. Felício (drawn by S. Dinwiddie),,100,106
374,4,4:31.0,Turnover by C. Felício (offensive foul),,100,106
375,4,4:20.0,,D. Russell misses 3-pt jump shot from 24 ft,100,106
376,4,4:18.0,Defensive rebound by J. Grant,,100,106
377,4,4:14.0,S. Kilpatrick makes 2-pt layup from 1 ft (assist by J. Grant),,102,106
378,4,4:14.0,,Brooklyn full timeout,102,106
379,4,3:59.0,,A. Crabbe misses 3-pt jump shot from 24 ft,102,106
380,4,3:57.0,Defensive rebound by S. Kilpatrick,,102,106
381,4,3:39.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,102,106
382,4,3:35.0,,Defensive rebound by A. Crabbe,102,106
383,4,3:15.0,,Personal foul by R. Arcidiacono (drawn by A. Crabbe),102,106
384,4,3:08.0,,D. Russell makes 2-pt jump shot from 16 ft,102,108
385,4,2:54.0,Turnover by D. Nwaba (bad pass; steal by R. Hollis-Jefferson),,102,108
386,4,2:40.0,,Turnover by J. Allen (lost ball; steal by S. Kilpatrick),102,108
387,4,2:36.0,Shooting foul by D. Russell (drawn by S. Kilpatrick),,102,108
388,4,2:36.0,S. Kilpatrick misses free throw 1 of 2,,102,108
389,4,2:36.0,Offensive rebound by Team,,102,108
390,4,2:36.0,S. Kilpatrick misses free throw 2 of 2,,102,108
391,4,2:34.0,,Defensive rebound by J. Allen,102,108
392,4,2:16.0,,J. Allen makes 2-pt dunk at rim (assist by D. Russell),102,110
393,4,2:16.0,Chicago full timeout,,102,110
394,4,1:58.0,S. Kilpatrick misses 3-pt jump shot from 26 ft,,102,110
395,4,1:54.0,,Defensive rebound by R. Hollis-Jefferson,102,110
396,4,1:36.0,,D. Russell makes 2-pt layup from 1 ft,102,112
397,4,1:26.0,Turnover by D. Nwaba (bad pass),,102,112
398,4,1:08.0,,Shooting foul by D. Nwaba (drawn by A. Crabbe),102,112
399,4,1:08.0,,A. Crabbe makes free throw 1 of 2,102,113
400,4,1:08.0,,A. Crabbe makes free throw 2 of 2,102,114
401,4,0:57.0,J. Grant makes 3-pt jump shot from 22 ft (assist by R. Arcidiacono),,105,114
402,4,0:57.0,Shooting foul by A. Crabbe (drawn by J. Grant),,105,114
403,4,0:57.0,,M. Doyle enters the game for S. Dinwiddie,105,114
404,4,0:57.0,J. Grant misses free throw 1 of 1,,105,114
405,4,0:57.0,Offensive rebound by D. Nwaba,,105,114
406,4,0:48.0,D. Nwaba misses 2-pt layup from 3 ft (block by J. Allen),,105,114
407,4,0:45.0,,Defensive rebound by R. Hollis-Jefferson,105,114
408,4,0:27.0,,M. Doyle misses 3-pt jump shot from 25 ft,105,114
409,4,0:23.0,Defensive rebound by D. Nwaba,,105,114
410,4,0:13.0,J. Grant misses 3-pt jump shot from 25 ft,,105,114
411,4,0:11.0,,Defensive rebound by M. Doyle,105,114
