,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SAN ANTONIO_ACTION,NEW ORLEANS_SCORE,SAN ANTONIO_SCORE
388,4,6:09.0,,Defensive rebound by D. Green,85,88
389,4,5:55.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by K. Anderson),85,90
390,4,5:55.0,,Shooting foul by A. Davis (drawn by L. Aldridge),85,90
391,4,5:55.0,I. Clark enters the game for N. Mirotić,,85,90
392,4,5:55.0,,L. Aldridge makes free throw 1 of 1,85,91
393,4,5:40.0,J. Holiday misses 2-pt layup from 1 ft (block by D. Green),,85,91
394,4,5:37.0,,Defensive rebound by T. Parker,85,91
395,4,5:19.0,,T. Parker misses 2-pt jump shot from 17 ft,85,91
396,4,5:18.0,Defensive rebound by Team,,85,91
397,4,5:18.0,,Loose ball foul by L. Aldridge (drawn by A. Davis),85,91
398,4,5:06.0,J. Holiday misses 2-pt layup from 3 ft,,85,91
399,4,5:04.0,,Defensive rebound by D. Green,85,91
400,4,4:46.0,,L. Aldridge misses 2-pt jump shot from 13 ft,85,91
401,4,4:43.0,Defensive rebound by E. Moore,,85,91
402,4,4:34.0,I. Clark makes 3-pt jump shot from 26 ft (assist by A. Davis),,88,91
403,4,4:11.0,,P. Mills misses 3-pt jump shot from 24 ft,88,91
404,4,4:08.0,Defensive rebound by D. Miller,,88,91
405,4,3:57.0,J. Holiday misses 2-pt layup from 2 ft,,88,91
406,4,3:56.0,Offensive rebound by A. Davis,,88,91
407,4,3:55.0,A. Davis misses 2-pt hook shot from 10 ft,,88,91
408,4,3:55.0,,Defensive rebound by D. Green,88,91
409,4,3:52.0,,San Antonio full timeout,88,91
410,4,3:52.0,,D. Bertāns enters the game for K. Anderson,88,91
411,4,3:52.0,,M. Ginóbili enters the game for P. Mills,88,91
412,4,3:52.0,,D. Murray enters the game for T. Parker,88,91
413,4,3:52.0,New Orleans full timeout,,88,91
414,4,3:39.0,,D. Green misses 3-pt jump shot from 25 ft,88,91
415,4,3:37.0,Defensive rebound by J. Holiday,,88,91
416,4,3:26.0,J. Holiday makes 2-pt jump shot from 15 ft,,90,91
417,4,2:58.0,,D. Green misses 3-pt jump shot from 24 ft,90,91
418,4,2:56.0,Defensive rebound by E. Moore,,90,91
419,4,2:49.0,J. Holiday misses 3-pt jump shot from 26 ft,,90,91
420,4,2:46.0,,Defensive rebound by D. Murray,90,91
421,4,2:37.0,,L. Aldridge misses 2-pt jump shot from 20 ft,90,91
422,4,2:35.0,Defensive rebound by E. Moore,,90,91
423,4,2:11.0,J. Holiday misses 2-pt jump shot from 15 ft,,90,91
424,4,2:09.0,,Defensive rebound by L. Aldridge,90,91
425,4,2:06.0,,San Antonio full timeout,90,91
426,4,2:06.0,,K. Anderson enters the game for D. Bertāns,90,91
427,4,2:06.0,,P. Mills enters the game for D. Murray,90,91
428,4,1:51.0,,Shooting foul by A. Davis (drawn by L. Aldridge),90,91
429,4,1:51.0,E. Okafor enters the game for A. Davis,,90,91
430,4,1:51.0,,L. Aldridge makes free throw 1 of 2,90,92
431,4,1:51.0,,L. Aldridge makes free throw 2 of 2,90,93
432,4,1:26.0,D. Miller misses 2-pt jump shot from 20 ft,,90,93
433,4,1:26.0,Offensive rebound by Team,,90,93
434,4,1:26.0,Turnover by Team (shot clock),,90,93
435,4,1:08.0,,L. Aldridge misses 2-pt jump shot from 12 ft,90,93
436,4,1:08.0,Defensive rebound by Team,,90,93
437,4,0:52.0,E. Moore misses 2-pt layup from 9 ft (block by L. Aldridge),,90,93
438,4,0:50.0,,Defensive rebound by M. Ginóbili,90,93
439,4,0:33.0,,D. Green misses 3-pt jump shot from 22 ft,90,93
440,4,0:31.0,,Offensive rebound by L. Aldridge,90,93
441,4,0:24.0,,Turnover by L. Aldridge (turnover; steal by J. Holiday),90,93
442,4,0:23.0,New Orleans full timeout,,90,93
443,4,0:23.0,N. Mirotić enters the game for E. Moore,,90,93
444,4,0:21.0,Personal foul by D. Green (drawn by J. Holiday),,90,93
445,4,0:21.0,J. Holiday misses free throw 1 of 2,,90,93
446,4,0:21.0,Offensive rebound by Team,,90,93
447,4,0:21.0,E. Moore enters the game for E. Okafor,,90,93
448,4,0:21.0,J. Holiday makes free throw 2 of 2,,91,93
449,4,0:15.0,,Personal foul by N. Mirotić (drawn by M. Ginóbili),91,93
450,4,0:15.0,,M. Ginóbili makes free throw 1 of 2,91,94
451,4,0:15.0,E. Okafor enters the game for I. Clark,,91,94
452,4,0:15.0,,M. Ginóbili makes free throw 2 of 2,91,95
453,4,0:09.0,J. Holiday makes 2-pt layup from 1 ft,,93,95
454,4,0:09.0,,Personal foul by D. Miller (drawn by P. Mills),93,95
455,4,0:09.0,,P. Mills makes free throw 1 of 2,93,96
456,4,0:09.0,I. Clark enters the game for E. Okafor,,93,96
457,4,0:09.0,,P. Mills misses free throw 2 of 2,93,96
458,4,0:09.0,Defensive rebound by N. Mirotić,,93,96
459,4,0:09.0,New Orleans full timeout,,93,96
460,4,0:05.0,N. Mirotić misses 2-pt jump shot from 20 ft,,93,96
461,4,0:05.0,,Defensive rebound by Team,93,96
462,4,0:03.0,,Personal foul by D. Miller (drawn by P. Mills),93,96
463,4,0:03.0,,P. Mills makes free throw 1 of 2,93,97
464,4,0:03.0,,P. Mills makes free throw 2 of 2,93,98
