,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
380,4,7:02.0,Shooting foul by B. Bogdanović (drawn by D. Wright),,87,88
381,4,7:02.0,D. Wright makes free throw 1 of 2,,88,88
382,4,7:02.0,,V. Oladipo enters the game for T. Booker,88,88
383,4,7:02.0,,M. Turner enters the game for B. Bogdanović,88,88
384,4,7:02.0,,T. Young enters the game for A. Jefferson,88,88
385,4,7:02.0,K. Lowry enters the game for F. VanVleet,,88,88
386,4,7:02.0,D. Wright makes free throw 2 of 2,,89,88
387,4,6:43.0,,Personal foul by J. Poeltl (drawn by L. Stephenson),89,88
388,4,6:32.0,,L. Stephenson misses 3-pt jump shot from 26 ft,89,88
389,4,6:29.0,Defensive rebound by J. Poeltl,,89,88
390,4,6:10.0,D. Wright misses 3-pt jump shot from 26 ft,,89,88
391,4,6:06.0,Offensive rebound by P. Siakam,,89,88
392,4,5:58.0,C. Miles makes 3-pt jump shot from 27 ft (assist by K. Lowry),,92,88
393,4,5:55.0,,Indiana full timeout,92,88
394,4,5:55.0,,C. Joseph enters the game for L. Stephenson,92,88
395,4,5:55.0,S. Ibaka enters the game for J. Poeltl,,92,88
396,4,5:42.0,,Personal foul by K. Lowry (drawn by V. Oladipo),92,88
397,4,5:32.0,,M. Turner misses 3-pt jump shot from 26 ft,92,88
398,4,5:29.0,Defensive rebound by P. Siakam,,92,88
399,4,5:21.0,Shooting foul by V. Oladipo (drawn by C. Miles),,92,88
400,4,5:21.0,C. Miles misses free throw 1 of 2,,92,88
401,4,5:21.0,Offensive rebound by Team,,92,88
402,4,5:21.0,C. Miles makes free throw 2 of 2,,93,88
403,4,5:08.0,,Turnover by T. Young (lost ball; steal by C. Miles),93,88
404,4,4:56.0,C. Miles misses 3-pt jump shot from 29 ft,,93,88
405,4,4:51.0,,Defensive rebound by D. Collison,93,88
406,4,4:44.0,,T. Young makes 2-pt layup at rim (assist by D. Collison),93,90
407,4,4:25.0,C. Miles misses 2-pt layup from 2 ft,,93,90
408,4,4:23.0,,Defensive rebound by T. Young,93,90
409,4,4:20.0,,V. Oladipo misses 3-pt jump shot from 26 ft,93,90
410,4,4:15.0,Defensive rebound by S. Ibaka,,93,90
411,4,4:14.0,Toronto full timeout,,93,90
412,4,4:14.0,,A. Jefferson enters the game for M. Turner,93,90
413,4,4:14.0,J. Valančiūnas enters the game for C. Miles,,93,90
414,4,4:14.0,D. DeRozan enters the game for P. Siakam,,93,90
415,4,4:01.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by J. Valančiūnas),,96,90
416,4,3:41.0,,V. Oladipo makes 2-pt layup from 1 ft,96,92
417,4,3:24.0,D. DeRozan makes 2-pt layup at rim,,98,92
418,4,3:06.0,,A. Jefferson misses 2-pt jump shot from 18 ft,98,92
419,4,3:04.0,Defensive rebound by K. Lowry,,98,92
420,4,3:00.0,D. Wright makes 2-pt layup at rim (assist by K. Lowry),,100,92
421,4,2:40.0,,V. Oladipo misses 2-pt jump shot from 20 ft,100,92
422,4,2:38.0,Defensive rebound by J. Valančiūnas,,100,92
423,4,2:32.0,S. Ibaka misses 3-pt jump shot from 23 ft,,100,92
424,4,2:28.0,Offensive rebound by K. Lowry,,100,92
425,4,2:15.0,Turnover by S. Ibaka (lost ball; steal by V. Oladipo),,100,92
426,4,2:11.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by T. Young),100,94
427,4,1:51.0,S. Ibaka misses 3-pt jump shot from 25 ft,,100,94
428,4,1:50.0,Offensive rebound by K. Lowry,,100,94
429,4,1:50.0,,Loose ball foul by C. Joseph (drawn by K. Lowry),100,94
430,4,1:50.0,K. Lowry makes free throw 1 of 2,,101,94
431,4,1:50.0,K. Lowry makes free throw 2 of 2,,102,94
432,4,1:41.0,,V. Oladipo misses 2-pt jump shot from 7 ft (block by J. Valančiūnas),102,94
433,4,1:37.0,,Offensive rebound by A. Jefferson,102,94
434,4,1:35.0,,Shooting foul by S. Ibaka (drawn by D. Collison),102,94
435,4,1:35.0,,D. Collison makes free throw 1 of 2,102,95
436,4,1:35.0,,T. Booker enters the game for A. Jefferson,102,95
437,4,1:35.0,,D. Collison misses free throw 2 of 2,102,95
438,4,1:35.0,Defensive rebound by J. Valančiūnas,,102,95
439,4,1:13.0,K. Lowry misses 2-pt jump shot from 20 ft,,102,95
440,4,1:08.0,,Defensive rebound by V. Oladipo,102,95
441,4,0:55.0,,Shooting foul by S. Ibaka (drawn by C. Joseph),102,95
442,4,0:55.0,,C. Joseph makes free throw 1 of 2,102,96
443,4,0:55.0,,C. Joseph misses free throw 2 of 2,102,96
444,4,0:55.0,Defensive rebound by D. DeRozan,,102,96
445,4,0:55.0,Toronto full timeout,,102,96
446,4,0:55.0,C. Miles enters the game for S. Ibaka,,102,96
447,4,0:33.0,D. DeRozan misses 3-pt jump shot from 23 ft,,102,96
448,4,0:31.0,,Defensive rebound by C. Joseph,102,96
449,4,0:25.0,,D. Collison makes 3-pt jump shot from 26 ft (assist by C. Joseph),102,99
450,4,0:14.0,Personal take foul by T. Young (drawn by D. DeRozan),,102,99
451,4,0:14.0,D. DeRozan makes free throw 1 of 2,,103,99
452,4,0:14.0,S. Ibaka enters the game for C. Miles,,103,99
453,4,0:14.0,D. DeRozan makes free throw 2 of 2,,104,99
454,4,0:14.0,,Indiana full timeout,104,99
455,4,0:14.0,P. Siakam enters the game for J. Valančiūnas,,104,99
456,4,0:14.0,,B. Bogdanović enters the game for T. Booker,104,99
457,4,0:12.0,,Turnover by V. Oladipo (bad pass; steal by D. DeRozan),104,99
458,4,0:10.0,D. DeRozan makes 2-pt dunk at rim,,106,99
459,4,0:10.0,,Indiana full timeout,106,99
460,4,0:10.0,,L. Stephenson enters the game for C. Joseph,106,99
461,4,0:10.0,,T. Booker enters the game for T. Young,106,99
462,4,0:09.0,,D. Collison misses 3-pt jump shot from 22 ft,106,99
463,4,0:07.0,Defensive rebound by Team,,106,99
