,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
377,4,2:21.0,Shooting block foul by A. Harrison (drawn by D. Lillard),,95,104
378,4,2:21.0,D. Lillard makes free throw 1 of 2,,96,104
379,4,2:21.0,D. Lillard makes free throw 2 of 2,,97,104
380,4,2:06.0,,Shooting block foul by J. Nurkić (drawn by S. Mejri),97,104
381,4,2:06.0,,S. Mejri misses free throw 1 of 2,97,104
382,4,2:06.0,,Offensive rebound by Team,97,104
383,4,2:06.0,,S. Mejri makes free throw 2 of 2,97,105
384,4,2:01.0,D. Lillard misses 3-pt jump shot from 25 ft,,97,105
385,4,1:59.0,,Defensive rebound by A. Harrison,97,105
386,4,1:59.0,,Personal foul by A. Aminu (drawn by A. Harrison),97,105
387,4,1:57.0,,Turnover by D. Smith (bad pass; steal by D. Lillard),97,105
388,4,1:54.0,A. Aminu misses 3-pt jump shot from 26 ft,,97,105
389,4,1:54.0,,Defensive rebound by Team,97,105
390,4,1:48.0,,Turnover by S. Mejri (lost ball; steal by S. Napier),97,105
391,4,1:45.0,Shooting foul by M. Kleber (drawn by D. Lillard),,97,105
392,4,1:45.0,D. Lillard makes free throw 1 of 2,,98,105
393,4,1:45.0,D. Lillard makes free throw 2 of 2,,99,105
394,4,1:38.0,,A. Harrison misses 3-pt jump shot from 23 ft,99,105
395,4,1:33.0,,Offensive rebound by S. Mejri,99,105
396,4,1:32.0,,Personal foul by J. Nurkić (drawn by S. Mejri),99,105
397,4,1:32.0,,S. Mejri misses free throw 1 of 2,99,105
398,4,1:32.0,,Offensive rebound by Team,99,105
399,4,1:32.0,Z. Collins enters the game for J. Nurkić,,99,105
400,4,1:32.0,,S. Mejri misses free throw 2 of 2,99,105
401,4,1:29.0,Defensive rebound by A. Aminu,,99,105
402,4,1:20.0,Turnover by C. McCollum (bad pass; steal by D. Smith),,99,105
403,4,1:19.0,,D. Smith makes 2-pt dunk at rim,99,107
404,4,1:09.0,Shooting foul by S. Mejri (drawn by D. Lillard),,99,107
405,4,1:09.0,D. Lillard makes free throw 1 of 3,,100,107
406,4,1:09.0,D. Lillard makes free throw 2 of 3,,101,107
407,4,1:09.0,E. Turner enters the game for Z. Collins,,101,107
408,4,1:09.0,D. Lillard makes free throw 3 of 3,,102,107
409,4,0:49.0,,D. Smith makes 2-pt dunk from 1 ft,102,109
410,4,0:43.0,Shooting foul by M. Kleber (drawn by S. Napier),,102,109
411,4,0:43.0,S. Napier misses free throw 1 of 2,,102,109
412,4,0:43.0,Offensive rebound by Team,,102,109
413,4,0:43.0,S. Napier makes free throw 2 of 2,,103,109
414,4,0:38.0,,Personal take foul by E. Turner (drawn by M. Kleber),103,109
415,4,0:38.0,,M. Kleber misses free throw 1 of 2,103,109
416,4,0:38.0,,Offensive rebound by Team,103,109
417,4,0:38.0,,M. Kleber makes free throw 2 of 2,103,110
418,4,0:32.0,C. McCollum makes 2-pt jump shot from 8 ft,,105,110
419,4,0:29.0,,Personal take foul by D. Lillard (drawn by A. Harrison),105,110
420,4,0:29.0,,A. Harrison makes free throw 1 of 2,105,111
421,4,0:29.0,,A. Harrison makes free throw 2 of 2,105,112
422,4,0:18.0,E. Turner makes 2-pt jump shot from 1 ft (assist by D. Lillard),,107,112
423,4,0:13.0,,Turnover by A. Harrison (bad pass),107,112
424,4,0:07.0,C. McCollum misses 3-pt jump shot from 24 ft,,107,112
425,4,0:06.0,,Defensive rebound by M. Kleber,107,112
426,4,0:06.0,,Personal take foul by E. Turner (drawn by A. Harrison),107,112
427,4,0:06.0,,A. Harrison misses free throw 1 of 2,107,112
428,4,0:06.0,,Offensive rebound by Team,107,112
429,4,0:06.0,,A. Harrison makes free throw 2 of 2,107,113
430,4,0:06.0,Portland full timeout,,107,113
431,4,0:06.0,M. Leonard enters the game for A. Aminu,,107,113
432,4,0:03.0,D. Lillard makes 2-pt jump shot from 22 ft (assist by E. Turner),,109,113
433,4,0:01.0,,Personal take foul by S. Napier (drawn by D. McDermott),109,113
434,4,0:01.0,,D. McDermott makes free throw 1 of 2,109,114
435,4,0:01.0,,D. McDermott makes free throw 2 of 2,109,115
