,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
383,4,1:53.0,,S. Johnson misses 3-pt jump shot from 26 ft,113,107
384,4,1:51.0,Defensive rebound by J. Wall,,113,107
385,4,1:31.0,B. Beal makes 2-pt jump shot from 20 ft,,115,107
386,4,1:31.0,,Detroit full timeout,115,107
387,4,1:31.0,,L. Galloway enters the game for I. Smith,115,107
388,4,1:25.0,,L. Kennard misses 2-pt jump shot from 12 ft,115,107
389,4,1:22.0,Defensive rebound by Team,,115,107
390,4,1:22.0,,I. Smith enters the game for L. Galloway,115,107
391,4,0:59.0,B. Beal misses 3-pt jump shot from 25 ft,,115,107
392,4,0:56.0,,Defensive rebound by A. Drummond,115,107
393,4,0:51.0,,Turnover by S. Johnson (bad pass; steal by O. Porter),115,107
394,4,0:46.0,Personal foul by S. Johnson (drawn by J. Wall),,115,107
395,4,0:46.0,J. Wall misses free throw 1 of 2,,115,107
396,4,0:46.0,Offensive rebound by Team,,115,107
397,4,0:46.0,J. Wall makes free throw 2 of 2,,116,107
398,4,0:41.0,,L. Kennard makes 3-pt jump shot from 27 ft (assist by I. Smith),116,110
399,4,0:38.0,Personal foul by A. Drummond (drawn by M. Morris),,116,110
400,4,0:38.0,M. Morris makes free throw 1 of 2,,117,110
401,4,0:38.0,M. Morris makes free throw 2 of 2,,118,110
402,4,0:28.0,,I. Smith makes 2-pt jump shot from 11 ft,118,112
403,4,0:26.0,Personal foul by A. Drummond (drawn by B. Beal),,118,112
404,4,0:26.0,,H. Ellenson enters the game for A. Drummond,118,112
405,4,0:26.0,B. Beal makes free throw 1 of 2,,119,112
406,4,0:26.0,B. Beal makes free throw 2 of 2,,120,112
407,4,0:19.0,,L. Kennard misses 3-pt jump shot from 29 ft,120,112
408,4,0:17.0,Defensive rebound by Team,,120,112
409,4,0:17.0,,Loose ball foul by H. Ellenson (drawn by M. Morris),120,112
410,4,0:17.0,M. Morris makes free throw 1 of 2,,121,112
411,4,0:17.0,M. Morris makes free throw 2 of 2,,122,112
412,4,0:11.0,,A. Tolliver misses 3-pt jump shot from 28 ft,122,112
413,4,0:07.0,Defensive rebound by K. Oubre,,122,112
