,QUARTER,TIME_REMAINING,MIAMI_ACTION,UTAH_ACTION,MIAMI_SCORE,UTAH_SCORE
389,4,4:21.0,Turnover by D. Waiters (lost ball; steal by D. Mitchell),,71,69
390,4,4:12.0,,R. Hood misses 3-pt jump shot from 24 ft,71,69
391,4,4:10.0,Defensive rebound by J. Richardson,,71,69
392,4,4:04.0,Miami full timeout,,71,69
393,4,4:04.0,G. Dragić enters the game for J. Richardson,,71,69
394,4,4:04.0,J. Winslow enters the game for J. Johnson,,71,69
395,4,3:55.0,D. Waiters misses 2-pt jump shot from 12 ft,,71,69
396,4,3:53.0,,Defensive rebound by R. Gobert,71,69
397,4,3:35.0,,Shooting foul by D. Waiters (drawn by R. Gobert),71,69
398,4,3:35.0,,R. Gobert makes free throw 1 of 2,71,70
399,4,3:35.0,,R. Gobert makes free throw 2 of 2,71,71
400,4,3:19.0,G. Dragić misses 2-pt jump shot from 11 ft (block by R. Hood),,71,71
401,4,3:15.0,,Defensive rebound by R. Gobert,71,71
402,4,3:07.0,,A. Burks misses 2-pt jump shot from 6 ft (block by H. Whiteside),71,71
403,4,3:07.0,,Offensive rebound by R. Gobert,71,71
404,4,3:07.0,,R. Gobert makes 2-pt dunk from 2 ft,71,73
405,4,3:07.0,,Shooting foul by J. Winslow (drawn by R. Gobert),71,73
406,4,3:07.0,Miami full timeout,,71,73
407,4,3:07.0,J. Richardson enters the game for J. Winslow,,71,73
408,4,3:07.0,,R. Gobert makes free throw 1 of 1,71,74
409,4,2:47.0,H. Whiteside misses 2-pt jump shot from 7 ft (block by R. Gobert),,71,74
410,4,2:47.0,Offensive rebound by Team,,71,74
411,4,2:45.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by G. Dragić),,74,74
412,4,2:28.0,,A. Burks misses 3-pt jump shot from 25 ft,74,74
413,4,2:24.0,Defensive rebound by H. Whiteside,,74,74
414,4,2:09.0,D. Waiters makes 2-pt jump shot from 19 ft,,76,74
415,4,1:46.0,,Turnover by J. Ingles (bad pass; steal by G. Dragić),76,74
416,4,1:27.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by D. Waiters),,79,74
417,4,1:27.0,,Utah full timeout,79,74
418,4,1:19.0,,R. Hood misses 3-pt jump shot from 25 ft,79,74
419,4,1:16.0,Defensive rebound by T. Johnson,,79,74
420,4,1:00.0,D. Waiters makes 3-pt jump shot from 25 ft,,82,74
421,4,0:48.0,,R. Hood misses 3-pt jump shot from 24 ft,82,74
422,4,0:44.0,Defensive rebound by D. Waiters,,82,74
423,4,0:31.0,Shooting foul by D. Mitchell (drawn by D. Waiters),,82,74
424,4,0:31.0,D. Waiters makes free throw 1 of 2,,83,74
425,4,0:31.0,D. Waiters makes free throw 2 of 2,,84,74
426,4,0:31.0,,Utah full timeout,84,74
427,4,0:28.0,,D. Mitchell misses 3-pt jump shot from 24 ft,84,74
428,4,0:24.0,Defensive rebound by H. Whiteside,,84,74
429,4,0:01.0,Turnover by Team (shot clock),,84,74
