,QUARTER,TIME_REMAINING,CHICAGO_ACTION,TORONTO_ACTION,CHICAGO_SCORE,TORONTO_SCORE
378,4,7:20.0,Defensive rebound by D. Nwaba,,76,92
379,4,7:16.0,K. Felder misses 2-pt layup from 4 ft (block by F. VanVleet),,76,92
380,4,7:13.0,,Defensive rebound by F. VanVleet,76,92
381,4,7:09.0,,F. VanVleet misses 3-pt jump shot from 22 ft,76,92
382,4,7:05.0,,Personal foul by D. Valentine (drawn by O. Anunoby),76,92
383,4,7:04.0,,Defensive rebound by O. Anunoby,76,92
384,4,6:58.0,,D. Wright makes 2-pt layup from 2 ft,76,94
385,4,6:46.0,,J. Valančiūnas enters the game for J. Poeltl,76,94
386,4,6:46.0,,K. Lowry enters the game for F. VanVleet,76,94
387,4,6:38.0,K. Felder makes 2-pt layup from 6 ft,,78,94
388,4,6:21.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by K. Lowry),78,97
389,4,6:10.0,D. Valentine makes 3-pt jump shot from 26 ft (assist by P. Zipser),,81,97
390,4,5:57.0,,K. Lowry makes 2-pt layup from 2 ft (assist by J. Valančiūnas),81,99
391,4,5:42.0,Turnover by K. Felder (bad pass; steal by J. Valančiūnas),,81,99
392,4,5:30.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by K. Lowry),81,102
393,4,5:12.0,Turnover by D. Valentine (traveling),,81,102
394,4,5:12.0,J. Grant enters the game for K. Felder,,81,102
395,4,5:12.0,R. Lopez enters the game for C. Felício,,81,102
396,4,5:12.0,L. Markkanen enters the game for D. Nwaba,,81,102
397,4,4:58.0,,Shooting foul by D. Valentine (drawn by K. Lowry),81,102
398,4,4:58.0,,K. Lowry makes free throw 1 of 3,81,103
399,4,4:58.0,,K. Lowry makes free throw 2 of 3,81,104
400,4,4:58.0,,P. Siakam enters the game for C. Miles,81,104
401,4,4:58.0,,D. DeRozan enters the game for O. Anunoby,81,104
402,4,4:58.0,Q. Pondexter enters the game for P. Zipser,,81,104
403,4,4:58.0,J. Holiday enters the game for D. Valentine,,81,104
404,4,4:58.0,,K. Lowry makes free throw 3 of 3,81,105
405,4,4:47.0,Personal foul by J. Valančiūnas (drawn by R. Lopez),,81,105
406,4,4:47.0,R. Lopez makes free throw 1 of 2,,82,105
407,4,4:47.0,R. Lopez makes free throw 2 of 2,,83,105
408,4,4:39.0,,Turnover by J. Valančiūnas (bad pass),83,105
409,4,4:29.0,J. Grant makes 2-pt layup from 4 ft,,85,105
410,4,4:29.0,Shooting foul by J. Valančiūnas (drawn by J. Grant),,85,105
411,4,4:29.0,J. Grant makes free throw 1 of 1,,86,105
412,4,4:12.0,,D. DeRozan makes 2-pt jump shot from 10 ft (assist by K. Lowry),86,107
413,4,3:59.0,J. Holiday makes 3-pt jump shot from 25 ft,,89,107
414,4,3:49.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),89,109
415,4,3:34.0,L. Markkanen makes 3-pt jump shot from 27 ft (assist by J. Grant),,92,109
416,4,3:16.0,,Turnover by D. DeRozan (bad pass; steal by Q. Pondexter),92,109
417,4,3:10.0,Q. Pondexter makes 2-pt layup from 2 ft,,94,109
418,4,3:08.0,,Toronto full timeout,94,109
419,4,2:56.0,,Personal foul by Q. Pondexter (drawn by D. DeRozan),94,109
420,4,2:56.0,,D. DeRozan makes free throw 1 of 2,94,110
421,4,2:56.0,,D. DeRozan makes free throw 2 of 2,94,111
422,4,2:39.0,L. Markkanen misses 3-pt jump shot from 25 ft,,94,111
423,4,2:36.0,Offensive rebound by Q. Pondexter,,94,111
424,4,2:36.0,Turnover by Q. Pondexter (out of bounds lost ball),,94,111
425,4,2:17.0,,D. Wright misses 2-pt jump shot from 6 ft,94,111
426,4,2:14.0,,Offensive rebound by J. Valančiūnas,94,111
427,4,2:13.0,,J. Valančiūnas makes 2-pt hook shot at rim,94,113
428,4,2:00.0,Turnover by L. Markkanen (lost ball; steal by P. Siakam),,94,113
429,4,1:50.0,,D. DeRozan misses 2-pt jump shot from 13 ft,94,113
430,4,1:47.0,Defensive rebound by J. Holiday,,94,113
431,4,1:40.0,L. Markkanen misses 3-pt jump shot from 25 ft,,94,113
432,4,1:37.0,Offensive rebound by Q. Pondexter,,94,113
433,4,1:33.0,J. Holiday misses 3-pt jump shot from 28 ft,,94,113
434,4,1:29.0,,Defensive rebound by J. Valančiūnas,94,113
435,4,1:14.0,,Shooting foul by R. Lopez (drawn by J. Valančiūnas),94,113
436,4,1:14.0,,J. Valančiūnas makes free throw 1 of 2,94,114
437,4,1:14.0,,F. VanVleet enters the game for K. Lowry,94,114
438,4,1:14.0,,A. McKinnie enters the game for D. DeRozan,94,114
439,4,1:14.0,D. Nwaba enters the game for J. Grant,,94,114
440,4,1:14.0,A. Blakeney enters the game for L. Markkanen,,94,114
441,4,1:14.0,R. Arcidiacono enters the game for R. Lopez,,94,114
442,4,1:14.0,C. Felício enters the game for J. Holiday,,94,114
443,4,1:14.0,,J. Valančiūnas makes free throw 2 of 2,94,115
444,4,1:01.0,Q. Pondexter makes 2-pt jump shot from 6 ft,,96,115
445,4,0:45.0,,J. Valančiūnas misses 2-pt hook shot from 4 ft,96,115
446,4,0:43.0,Defensive rebound by C. Felício,,96,115
447,4,0:39.0,A. Blakeney makes 2-pt jump shot from 20 ft,,98,115
448,4,0:31.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by F. VanVleet),98,117
449,4,0:22.0,Q. Pondexter makes 2-pt jump shot from 10 ft,,100,117
