,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,TORONTO_ACTION,SACRAMENTO_SCORE,TORONTO_SCORE
374,4,4:04.0,,Shooting foul by J. Jackson (drawn by D. DeRozan),84,93
375,4,4:04.0,,D. DeRozan misses free throw 1 of 2,84,93
376,4,4:04.0,,Offensive rebound by Team,84,93
377,4,4:04.0,,J. Valančiūnas enters the game for J. Poeltl,84,93
378,4,4:04.0,,O. Anunoby enters the game for P. Siakam,84,93
379,4,4:04.0,,D. DeRozan makes free throw 2 of 2,84,94
380,4,3:48.0,J. Jackson makes 2-pt jump shot from 12 ft (assist by B. Bogdanović),,86,94
381,4,3:32.0,,D. DeRozan makes 2-pt jump shot from 14 ft,86,96
382,4,3:17.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,86,96
383,4,3:14.0,,Defensive rebound by F. VanVleet,86,96
384,4,3:11.0,,Turnover by F. VanVleet (lost ball; steal by K. Koufos),86,96
385,4,3:03.0,K. Koufos misses 2-pt hook shot from 5 ft (block by J. Valančiūnas),,86,96
386,4,3:00.0,,Defensive rebound by J. Valančiūnas,86,96
387,4,2:53.0,,K. Lowry misses 2-pt jump shot from 13 ft,86,96
388,4,2:50.0,Defensive rebound by K. Koufos,,86,96
389,4,2:50.0,Offensive foul by K. Koufos (drawn by J. Valančiūnas),,86,96
390,4,2:50.0,Turnover by K. Koufos (offensive foul),,86,96
391,4,2:38.0,,D. DeRozan misses 2-pt jump shot from 13 ft,86,96
392,4,2:34.0,Defensive rebound by B. Bogdanović,,86,96
393,4,2:28.0,B. Bogdanović makes 2-pt jump shot from 15 ft,,88,96
394,4,2:10.0,,O. Anunoby misses 2-pt layup from 1 ft (block by K. Koufos),88,96
395,4,2:09.0,,Offensive rebound by Team,88,96
396,4,2:09.0,V. Carter enters the game for B. Bogdanović,,88,96
397,4,2:04.0,,D. DeRozan misses 2-pt jump shot from 17 ft,88,96
398,4,2:01.0,,Offensive rebound by J. Valančiūnas,88,96
399,4,1:41.0,,J. Valančiūnas misses 2-pt layup from 2 ft,88,96
400,4,1:39.0,,Offensive rebound by J. Valančiūnas,88,96
401,4,1:38.0,,F. VanVleet makes 3-pt jump shot from 26 ft,88,99
402,4,1:38.0,Sacramento full timeout,,88,99
403,4,1:34.0,G. Hill misses 3-pt jump shot from 26 ft,,88,99
404,4,1:31.0,,Defensive rebound by K. Lowry,88,99
405,4,1:22.0,,K. Lowry makes 3-pt jump shot from 25 ft,88,102
406,4,1:12.0,G. Temple misses 3-pt jump shot from 28 ft,,88,102
407,4,1:05.0,,Defensive rebound by D. DeRozan,88,102
408,4,0:52.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by D. DeRozan),88,104
409,4,0:39.0,G. Hill makes 3-pt jump shot from 26 ft,,91,104
410,4,0:29.0,,Toronto full timeout,91,104
411,4,0:18.0,,K. Lowry makes 2-pt layup from 1 ft,91,106
412,4,0:14.0,G. Hill makes 2-pt layup from 1 ft,,93,106
413,4,0:11.0,,Personal foul by V. Carter (drawn by D. DeRozan),93,106
414,4,0:11.0,,D. DeRozan makes clear path free throw 2 of 2,93,107
415,4,0:11.0,,D. DeRozan makes clear path free throw 1 of 2,93,108
416,4,0:11.0,B. Hield enters the game for V. Carter,,93,108
