,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
382,4,4:59.0,Defensive rebound by T. Bradley,,98,120
383,4,4:56.0,J. Jerebko misses 3-pt jump shot from 24 ft,,98,120
384,4,4:53.0,,Defensive rebound by P. Tucker,98,120
385,4,4:45.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by R. Anderson),98,123
386,4,4:39.0,Shooting foul by R. Anderson (drawn by R. O'Neale),,98,123
387,4,4:39.0,R. O'Neale makes free throw 1 of 2,,99,123
388,4,4:39.0,,Z. Qi enters the game for E. Gordon,99,123
389,4,4:39.0,,B. Brown enters the game for R. Anderson,99,123
390,4,4:39.0,R. O'Neale makes free throw 2 of 2,,100,123
391,4,4:24.0,,T. Ariza misses 3-pt jump shot from 23 ft,100,123
392,4,4:20.0,Defensive rebound by R. O'Neale,,100,123
393,4,4:15.0,J. Jerebko misses 2-pt layup from 6 ft,,100,123
394,4,4:12.0,,Defensive rebound by T. Black,100,123
395,4,4:07.0,,B. Brown makes 3-pt jump shot from 24 ft,100,126
396,4,3:49.0,A. Burks makes 2-pt layup from 1 ft (assist by J. Jerebko),,102,126
397,4,3:31.0,,Shooting foul by R. O'Neale (drawn by Z. Qi),102,126
398,4,3:31.0,,Z. Qi makes free throw 1 of 2,102,127
399,4,3:31.0,,D. Jackson enters the game for T. Ariza,102,127
400,4,3:31.0,,Z. Qi makes free throw 2 of 2,102,128
401,4,3:11.0,J. Jerebko makes 2-pt jump shot from 19 ft (assist by R. Neto),,104,128
402,4,2:59.0,,D. Jackson makes 2-pt layup from 2 ft (assist by B. Brown),104,130
403,4,2:51.0,J. Jerebko misses 2-pt jump shot from 20 ft,,104,130
404,4,2:48.0,,Defensive rebound by P. Tucker,104,130
405,4,2:44.0,,Turnover by Z. Qi (turnover),104,130
406,4,2:44.0,Utah full timeout,,104,130
407,4,2:33.0,R. O'Neale misses 3-pt jump shot from 26 ft,,104,130
408,4,2:30.0,,Defensive rebound by D. Jackson,104,130
409,4,2:16.0,,B. Brown makes 3-pt jump shot from 25 ft,104,133
410,4,1:55.0,Shooting foul by D. Jackson (drawn by J. Jerebko),,104,133
411,4,1:55.0,J. Jerebko misses free throw 1 of 2,,104,133
412,4,1:55.0,Offensive rebound by Team,,104,133
413,4,1:55.0,J. Jerebko makes free throw 2 of 2,,105,133
414,4,1:45.0,,Turnover by B. Brown (traveling),105,133
415,4,1:37.0,R. O'Neale makes 2-pt layup from 1 ft (assist by R. Neto),,107,133
416,4,1:32.0,,Z. Qi misses 2-pt layup from 1 ft,107,133
417,4,1:32.0,Defensive rebound by A. Burks,,107,133
418,4,1:25.0,A. Burks makes 3-pt jump shot from 25 ft (assist by R. Neto),,110,133
419,4,1:08.0,,B. Brown makes 2-pt jump shot from 22 ft,110,135
420,4,0:56.0,T. Bradley misses 2-pt hook shot from 10 ft,,110,135
421,4,0:51.0,,Defensive rebound by B. Brown,110,135
422,4,0:49.0,,Z. Qi makes 2-pt dunk from 1 ft (assist by D. Jackson),110,137
423,4,0:31.0,R. Neto misses 2-pt layup from 1 ft,,110,137
424,4,0:29.0,,Defensive rebound by Z. Qi,110,137
425,4,0:25.0,,B. Brown misses 3-pt jump shot from 25 ft,110,137
426,4,0:22.0,Defensive rebound by J. Jerebko,,110,137
427,4,0:10.0,R. O'Neale misses 2-pt jump shot from 20 ft,,110,137
428,4,0:07.0,,Defensive rebound by P. Tucker,110,137
