,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
384,4,9:34.0,C. McCollum misses free throw 2 of 2,,78,84
385,4,9:31.0,,Defensive rebound by T. Wear,78,84
386,4,9:17.0,,T. Wear misses 3-pt jump shot from 25 ft,78,84
387,4,9:13.0,Defensive rebound by J. Nurkić,,78,84
388,4,9:05.0,C. McCollum makes 2-pt jump shot from 19 ft,,80,84
389,4,8:45.0,,Turnover by K. Caldwell-Pope (traveling),80,84
390,4,8:45.0,,L. Ball enters the game for T. Wear,80,84
391,4,8:30.0,A. Aminu misses 3-pt jump shot from 22 ft,,80,84
392,4,8:28.0,,Defensive rebound by K. Caldwell-Pope,80,84
393,4,8:23.0,,I. Thomas misses 2-pt layup from 2 ft,80,84
394,4,8:23.0,,Offensive rebound by I. Zubac,80,84
395,4,8:23.0,,I. Zubac makes 2-pt layup at rim,80,86
396,4,8:23.0,,Shooting foul by J. Nurkić (drawn by I. Zubac),80,86
397,4,8:23.0,D. Lillard enters the game for P. Connaughton,,80,86
398,4,8:23.0,,I. Zubac makes free throw 1 of 1,80,87
399,4,8:07.0,J. Nurkić misses 2-pt jump shot from 17 ft,,80,87
400,4,8:03.0,,Defensive rebound by K. Kuzma,80,87
401,4,7:50.0,,K. Kuzma makes 3-pt jump shot from 26 ft (assist by L. Ball),80,90
402,4,7:50.0,Portland full timeout,,80,90
403,4,7:35.0,D. Lillard makes 2-pt jump shot from 3 ft,,82,90
404,4,7:25.0,,Turnover by L. Ball (out of bounds lost ball),82,90
405,4,7:12.0,D. Lillard misses 3-pt jump shot from 24 ft,,82,90
406,4,7:08.0,,Defensive rebound by I. Zubac,82,90
407,4,7:04.0,,K. Kuzma misses 3-pt jump shot from 25 ft,82,90
408,4,7:04.0,Defensive rebound by Team,,82,90
409,4,7:04.0,,Loose ball foul by K. Kuzma (drawn by J. Nurkić),82,90
410,4,6:51.0,A. Aminu misses 2-pt layup from 1 ft (block by K. Kuzma),,82,90
411,4,6:47.0,,Defensive rebound by I. Zubac,82,90
412,4,6:42.0,,L. Ball makes 3-pt jump shot from 25 ft (assist by I. Thomas),82,93
413,4,6:29.0,J. Nurkić makes 2-pt layup from 2 ft (assist by C. McCollum),,84,93
414,4,6:11.0,,I. Thomas misses 2-pt jump shot from 6 ft (block by S. Napier),84,93
415,4,6:08.0,Defensive rebound by D. Lillard,,84,93
416,4,6:06.0,Shooting block foul by I. Zubac (drawn by D. Lillard),,84,93
417,4,6:06.0,D. Lillard makes free throw 1 of 2,,85,93
418,4,6:06.0,,J. Randle enters the game for K. Kuzma,85,93
419,4,6:06.0,,B. Lopez enters the game for I. Zubac,85,93
420,4,6:06.0,D. Lillard makes free throw 2 of 2,,86,93
421,4,5:52.0,,J. Randle makes 2-pt layup from 2 ft (assist by B. Lopez),86,95
422,4,5:30.0,C. McCollum misses 2-pt layup from 2 ft,,86,95
423,4,5:28.0,,Defensive rebound by B. Lopez,86,95
424,4,5:26.0,,Shooting foul by S. Napier (drawn by I. Thomas),86,95
425,4,5:26.0,,I. Thomas makes free throw 1 of 2,86,96
426,4,5:26.0,,I. Thomas makes free throw 2 of 2,86,97
427,4,5:17.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,89,97
428,4,4:53.0,,I. Thomas misses 3-pt jump shot from 25 ft,89,97
429,4,4:49.0,Defensive rebound by J. Nurkić,,89,97
430,4,4:44.0,Shooting foul by B. Lopez (drawn by D. Lillard),,89,97
431,4,4:44.0,D. Lillard makes free throw 1 of 2,,90,97
432,4,4:44.0,D. Lillard makes free throw 2 of 2,,91,97
433,4,4:29.0,,Turnover by J. Randle (lost ball; steal by A. Aminu),91,97
434,4,4:21.0,Turnover by A. Aminu (bad pass; steal by J. Randle),,91,97
435,4,4:12.0,,B. Lopez misses 3-pt jump shot from 27 ft,91,97
436,4,4:09.0,Defensive rebound by A. Aminu,,91,97
437,4,4:04.0,D. Lillard makes 3-pt jump shot from 27 ft,,94,97
438,4,3:48.0,,I. Thomas misses 2-pt jump shot from 14 ft,94,97
439,4,3:44.0,Defensive rebound by J. Nurkić,,94,97
440,4,3:37.0,D. Lillard makes 3-pt jump shot from 27 ft,,97,97
441,4,3:36.0,,LA Lakers full timeout,97,97
442,4,3:36.0,,K. Kuzma enters the game for I. Thomas,97,97
443,4,3:29.0,,L. Ball misses 3-pt jump shot from 23 ft,97,97
444,4,3:26.0,Defensive rebound by J. Nurkić,,97,97
445,4,3:14.0,D. Lillard makes 3-pt jump shot from 28 ft (assist by J. Nurkić),,100,97
446,4,2:51.0,,K. Kuzma makes 2-pt hook shot from 5 ft,100,99
447,4,2:22.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by S. Napier),,103,99
448,4,2:09.0,,Shooting foul by C. McCollum (drawn by K. Kuzma),103,99
449,4,2:09.0,,K. Kuzma makes free throw 1 of 2,103,100
450,4,2:09.0,,K. Kuzma misses free throw 2 of 2,103,100
451,4,2:03.0,,Offensive rebound by L. Ball,103,100
452,4,1:51.0,,L. Ball makes 3-pt jump shot from 25 ft (assist by J. Randle),103,103
453,4,1:38.0,Shooting foul by J. Randle (drawn by D. Lillard),,103,103
454,4,1:38.0,D. Lillard misses free throw 1 of 2,,103,103
455,4,1:38.0,Offensive rebound by Team,,103,103
456,4,1:38.0,D. Lillard makes free throw 2 of 2,,104,103
457,4,1:17.0,,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,104,103
458,4,1:16.0,Defensive rebound by J. Nurkić,,104,103
459,4,1:16.0,Personal foul by K. Caldwell-Pope (drawn by J. Nurkić),,104,103
460,4,1:16.0,J. Nurkić makes free throw 1 of 2,,105,103
461,4,1:16.0,,I. Thomas enters the game for B. Lopez,105,103
462,4,1:16.0,J. Nurkić makes free throw 2 of 2,,106,103
463,4,0:58.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft,106,103
464,4,0:56.0,Defensive rebound by C. McCollum,,106,103
465,4,0:37.0,D. Lillard misses 2-pt jump shot from 22 ft,,106,103
466,4,0:32.0,Offensive rebound by D. Lillard,,106,103
467,4,0:11.0,J. Nurkić misses 2-pt layup from 3 ft,,106,103
468,4,0:07.0,Offensive rebound by S. Napier,,106,103
469,4,0:07.0,Personal take foul by I. Thomas (drawn by C. McCollum),,106,103
470,4,0:07.0,C. McCollum misses free throw 1 of 2,,106,103
471,4,0:07.0,Offensive rebound by Team,,106,103
472,4,0:07.0,,B. Lopez enters the game for I. Thomas,106,103
473,4,0:07.0,C. McCollum misses free throw 2 of 2,,106,103
474,4,0:07.0,,Defensive rebound by J. Randle,106,103
475,4,0:07.0,,LA Lakers full timeout,106,103
476,4,0:07.0,,I. Thomas enters the game for J. Randle,106,103
477,4,0:07.0,E. Turner enters the game for J. Nurkić,,106,103
478,4,0:07.0,Technical foul by C. McCollum,,106,103
479,4,0:07.0,,I. Thomas misses free throw 1 of 1,106,103
480,4,0:07.0,,Offensive rebound by Team,106,103
481,4,0:01.0,,I. Thomas misses 3-pt jump shot from 24 ft (block by S. Napier),106,103
482,4,0:01.0,Defensive rebound by S. Napier,,106,103
483,4,0:01.0,Personal foul by B. Lopez (drawn by S. Napier),,106,103
484,4,0:01.0,S. Napier makes free throw 1 of 2,,107,103
485,4,0:01.0,S. Napier makes free throw 2 of 2,,108,103
