,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
395,4,11:06.0,,M. Chalmers enters the game for M. Henry,83,74
396,4,11:06.0,J. Jackson makes free throw 2 of 2,,84,74
397,4,11:03.0,,Turnover by J. Green (bad pass; steal by S. Harrison),84,74
398,4,11:02.0,Personal foul by J. Green (drawn by T. Daniels),,84,74
399,4,11:02.0,,M. Gasol enters the game for A. Harrison,84,74
400,4,10:54.0,T. Daniels makes 2-pt layup at rim (assist by E. Payton),,86,74
401,4,10:37.0,,M. Chalmers makes 3-pt jump shot from 25 ft (assist by D. Brooks),86,77
402,4,10:19.0,E. Payton misses 2-pt layup from 8 ft,,86,77
403,4,10:18.0,Offensive rebound by E. Payton,,86,77
404,4,10:18.0,Shooting foul by B. McLemore (drawn by E. Payton),,86,77
405,4,10:18.0,E. Payton makes free throw 1 of 2,,87,77
406,4,10:18.0,,J. Martin enters the game for B. McLemore,87,77
407,4,10:18.0,E. Payton makes free throw 2 of 2,,88,77
408,4,10:05.0,,D. Brooks makes 2-pt layup at rim (assist by J. Martin),88,79
409,4,9:47.0,T. Daniels misses 3-pt jump shot from 23 ft,,88,79
410,4,9:45.0,,Defensive rebound by M. Chalmers,88,79
411,4,9:25.0,,M. Gasol misses 3-pt jump shot from 26 ft,88,79
412,4,9:22.0,,Offensive rebound by J. Green,88,79
413,4,9:22.0,,J. Green makes 2-pt layup from 1 ft,88,81
414,4,9:12.0,Turnover by E. Payton (bad pass),,88,81
415,4,9:08.0,,Shooting foul by S. Harrison (drawn by M. Chalmers),88,81
416,4,9:08.0,,M. Chalmers makes free throw 1 of 2,88,82
417,4,9:08.0,,M. Chalmers makes free throw 2 of 2,88,83
418,4,8:50.0,J. Jackson makes 2-pt jump shot from 21 ft,,90,83
419,4,8:28.0,,Turnover by M. Chalmers (lost ball; steal by S. Harrison),90,83
420,4,8:28.0,Personal foul by M. Chalmers (drawn by S. Harrison),,90,83
421,4,8:28.0,,A. Harrison enters the game for M. Chalmers,90,83
422,4,8:16.0,J. Jackson makes 2-pt jump shot from 16 ft,,92,83
423,4,7:57.0,,M. Gasol misses 2-pt jump shot from 5 ft,92,83
424,4,7:57.0,Defensive rebound by S. Harrison,,92,83
425,4,7:57.0,Personal foul by M. Gasol (drawn by S. Harrison),,92,83
426,4,7:57.0,S. Harrison makes free throw 1 of 2,,93,83
427,4,7:57.0,S. Harrison makes free throw 2 of 2,,94,83
428,4,7:40.0,,Turnover by A. Harrison (lost ball; steal by S. Harrison),94,83
429,4,7:28.0,S. Harrison makes 3-pt jump shot from 23 ft (assist by J. Jackson),,97,83
430,4,7:28.0,,Memphis full timeout,97,83
431,4,7:10.0,,J. Green misses 2-pt jump shot from 16 ft,97,83
432,4,7:07.0,Defensive rebound by D. Bender,,97,83
433,4,6:48.0,J. Jackson misses 2-pt layup from 1 ft (block by M. Gasol),,97,83
434,4,6:48.0,,Defensive rebound by Team,97,83
435,4,6:29.0,,J. Martin makes 2-pt layup from 1 ft (assist by M. Gasol),97,85
436,4,6:15.0,D. Bender misses 2-pt layup from 1 ft (block by M. Gasol),,97,85
437,4,6:14.0,Offensive rebound by Team,,97,85
438,4,6:14.0,D. Booker enters the game for S. Harrison,,97,85
439,4,6:11.0,Personal foul by A. Harrison (drawn by T. Daniels),,97,85
440,4,6:11.0,T. Daniels makes free throw 1 of 2,,98,85
441,4,6:11.0,T. Daniels misses free throw 2 of 2,,98,85
442,4,6:09.0,,Defensive rebound by M. Gasol,98,85
443,4,5:57.0,,Personal foul by D. Bender (drawn by M. Gasol),98,85
444,4,5:57.0,S. Harrison enters the game for T. Daniels,,98,85
445,4,5:55.0,,M. Gasol misses 2-pt layup from 1 ft,98,85
446,4,5:52.0,Defensive rebound by D. Booker,,98,85
447,4,5:50.0,S. Harrison misses 2-pt layup from 1 ft (block by J. Martin),,98,85
448,4,5:45.0,,Defensive rebound by D. Brooks,98,85
449,4,5:45.0,,Shooting foul by D. Booker (drawn by J. Martin),98,85
450,4,5:45.0,,J. Martin makes free throw 1 of 2,98,86
451,4,5:45.0,,J. Martin makes free throw 2 of 2,98,87
452,4,5:32.0,D. Booker misses 2-pt jump shot from 16 ft,,98,87
453,4,5:29.0,,Defensive rebound by M. Gasol,98,87
454,4,5:24.0,,M. Gasol misses 3-pt jump shot from 26 ft,98,87
455,4,5:21.0,Defensive rebound by S. Harrison,,98,87
456,4,5:08.0,D. Bender misses 2-pt hook shot from 7 ft,,98,87
457,4,5:04.0,,Defensive rebound by D. Brooks,98,87
458,4,4:53.0,,J. Martin misses 3-pt jump shot from 22 ft,98,87
459,4,4:51.0,Defensive rebound by J. Jackson,,98,87
460,4,4:50.0,Phoenix full timeout,,98,87
461,4,4:44.0,E. Payton makes 2-pt layup from 2 ft,,100,87
462,4,4:25.0,,J. Green makes 2-pt layup at rim (assist by A. Harrison),100,89
463,4,4:09.0,D. Booker misses 2-pt jump shot from 13 ft,,100,89
464,4,4:07.0,,Defensive rebound by Team,100,89
465,4,3:49.0,,M. Gasol misses 2-pt layup from 1 ft (block by J. Jackson),100,89
466,4,3:46.0,Defensive rebound by D. Booker,,100,89
467,4,3:43.0,Turnover by J. Jackson (lost ball; steal by A. Harrison),,100,89
468,4,3:37.0,,A. Harrison makes 3-pt jump shot from 23 ft,100,92
469,4,3:13.0,E. Payton misses 3-pt jump shot from 23 ft,,100,92
470,4,3:10.0,,Defensive rebound by M. Gasol,100,92
471,4,2:55.0,,A. Harrison makes 3-pt jump shot from 24 ft (assist by J. Martin),100,95
472,4,2:38.0,D. Booker makes 2-pt layup at rim,,102,95
473,4,2:26.0,,Shooting foul by D. Bender (drawn by A. Harrison),102,95
474,4,2:26.0,A. Len enters the game for D. Bender,,102,95
475,4,2:26.0,,A. Harrison makes free throw 1 of 2,102,96
476,4,2:26.0,,A. Harrison makes free throw 2 of 2,102,97
477,4,2:15.0,D. Booker misses 2-pt jump shot from 21 ft,,102,97
478,4,2:11.0,Offensive rebound by D. Booker,,102,97
479,4,1:55.0,D. Booker misses 2-pt jump shot from 17 ft,,102,97
480,4,1:53.0,,Defensive rebound by A. Harrison,102,97
481,4,1:37.0,,Turnover by M. Gasol (bad pass; steal by D. Booker),102,97
482,4,1:15.0,D. Booker makes 2-pt jump shot from 17 ft,,104,97
483,4,1:05.0,,M. Gasol misses 3-pt jump shot from 26 ft,104,97
484,4,1:02.0,Defensive rebound by A. Len,,104,97
485,4,0:44.0,S. Harrison makes 2-pt layup at rim,,106,97
486,4,0:44.0,,Memphis full timeout,106,97
487,4,0:42.0,,J. Martin makes 3-pt jump shot from 24 ft (assist by D. Brooks),106,100
488,4,0:39.0,Personal foul by D. Brooks (drawn by D. Booker),,106,100
489,4,0:39.0,D. Booker makes free throw 1 of 2,,107,100
490,4,0:39.0,D. Booker makes free throw 2 of 2,,108,100
491,4,0:39.0,,Memphis full timeout,108,100
492,4,0:37.0,,D. Brooks misses 3-pt jump shot from 24 ft,108,100
493,4,0:34.0,Defensive rebound by A. Len,,108,100
494,4,0:28.0,Phoenix full timeout,,108,100
495,4,0:26.0,D. Booker makes 2-pt layup at rim (assist by E. Payton),,110,100
496,4,0:20.0,,A. Harrison makes 2-pt layup at rim,110,102
